--- Start
Calibration finished !

Learning mode activated? 
False
iteration,date,init_position,final_position,time
181,2022-01-02-05:02:41,7,5,2.862060
182,2022-01-02-05:02:45,5,4,3.440452
183,2022-01-02-05:02:48,4,5,3.231156
184,2022-01-02-05:02:50,5,4,1.992615
185,2022-01-02-05:02:53,4,6,3.471682
186,2022-01-02-05:02:57,6,5,3.143958
187,2022-01-02-05:02:58,5,4,1.834422
188,2022-01-02-05:03:00,4,2,1.969670
189,2022-01-02-05:03:02,2,1,1.934332
190,2022-01-02-05:03:04,1,4,1.282441
191,2022-01-02-05:03:08,4,2,4.162918
192,2022-01-02-05:03:10,2,3,2.747225
193,2022-01-02-05:03:14,3,1,3.515367
194,2022-01-02-05:03:16,1,7,1.635354
195,2022-01-02-05:03:17,7,1,1.649340
196,2022-01-02-05:03:19,1,7,1.628147
197,2022-01-02-05:03:21,7,4,1.841439
198,2022-01-02-05:03:23,4,7,1.918358
199,2022-01-02-05:03:24,7,1,1.723502
200,2022-01-02-05:03:29,1,2,4.141243
201,2022-01-02-05:03:33,2,7,4.298596
202,2022-01-02-05:03:35,7,5,2.612673
203,2022-01-02-05:03:37,5,0,2.008814
204,2022-01-02-05:03:39,0,2,1.724349
205,2022-01-02-05:03:41,2,0,1.717306
206,2022-01-02-05:03:43,0,2,1.714565
207,2022-01-02-05:03:44,2,0,1.685953
208,2022-01-02-05:03:47,0,3,2.659166
209,2022-01-02-05:03:49,3,5,2.317552
210,2022-01-02-05:03:51,5,4,1.745998
211,2022-01-02-05:03:53,4,5,1.734822
212,2022-01-02-05:03:55,5,1,1.939304
213,2022-01-02-05:03:57,1,5,1.884977
214,2022-01-02-05:04:00,5,4,3.433143
215,2022-01-02-05:04:02,4,3,2.118311
216,2022-01-02-05:04:06,3,7,3.792340
217,2022-01-02-05:04:10,7,3,3.835666
218,2022-01-02-05:04:13,3,5,3.088989
219,2022-01-02-05:04:16,5,6,3.134385
220,2022-01-02-05:04:19,6,3,3.093755
221,2022-01-02-05:04:23,3,1,3.725180
222,2022-01-02-05:04:25,1,2,1.949370
223,2022-01-02-05:04:27,2,1,1.989619
224,2022-01-02-05:04:30,1,3,3.428211
225,2022-01-02-05:04:33,3,0,3.264800
226,2022-01-02-05:04:36,0,6,2.917344
227,2022-01-02-05:04:39,6,5,2.847209
228,2022-01-02-05:04:41,5,0,1.934467
229,2022-01-02-05:04:42,0,1,1.045783
230,2022-01-02-05:04:44,1,7,1.628827
231,2022-01-02-05:04:48,7,6,3.998061
232,2022-01-02-05:04:51,6,5,3.091311
233,2022-01-02-05:04:54,5,6,3.087388
234,2022-01-02-05:04:58,6,1,3.631612
235,2022-01-02-05:05:00,1,2,1.961819
236,2022-01-02-05:05:02,2,3,2.630179
237,2022-01-02-05:05:05,3,2,2.971677
238,2022-01-02-05:05:07,2,1,1.956797
239,2022-01-02-05:05:11,1,6,3.567541
240,2022-01-02-05:05:14,6,1,3.549529
241,2022-01-02-05:05:16,1,4,1.283223
242,2022-01-02-05:05:19,4,6,3.391924
243,2022-01-02-05:05:23,6,1,3.655912
244,2022-01-02-05:05:25,1,2,1.991090
245,2022-01-02-05:05:27,2,3,2.691718
246,2022-01-02-05:05:30,3,2,2.777645
247,2022-01-02-05:05:33,2,7,2.606802
248,2022-01-02-05:05:34,7,1,1.689387
249,2022-01-02-05:05:35,1,0,1.096465
250,2022-01-02-05:05:37,0,4,1.526214
251,2022-01-02-05:05:38,4,0,1.505412
252,2022-01-02-05:05:41,0,6,2.960897
253,2022-01-02-05:05:44,6,7,2.565555
254,2022-01-02-05:05:46,7,4,1.817856
255,2022-01-02-05:05:47,4,0,1.489475
256,2022-01-02-05:05:48,0,1,1.023974
257,2022-01-02-05:05:51,1,6,2.630438
258,2022-01-02-05:05:54,6,5,2.722123
259,2022-01-02-05:05:57,5,3,3.093546
260,2022-01-02-05:06:01,3,7,3.833100
261,2022-01-02-05:06:03,7,0,2.028770
262,2022-01-02-05:06:05,0,5,2.172949
263,2022-01-02-05:06:08,5,6,3.099524
264,2022-01-02-05:06:12,6,0,3.795007
265,2022-01-02-05:06:14,0,5,1.857246
266,2022-01-02-05:06:15,5,4,1.884164
267,2022-01-02-05:06:17,4,5,1.718835
268,2022-01-02-05:06:19,5,1,1.923806
269,2022-01-02-05:06:21,1,7,1.624156
270,2022-01-02-05:06:23,7,0,1.992179
271,2022-01-02-05:06:24,0,4,1.528093
272,2022-01-02-05:06:26,4,3,2.035708
273,2022-01-02-05:06:29,3,2,2.564939
274,2022-01-02-05:06:31,2,1,2.005024
275,2022-01-02-05:06:33,1,5,1.969878
276,2022-01-02-05:06:35,5,4,2.406516
277,2022-01-02-05:06:37,4,3,2.129310
278,2022-01-02-05:06:40,3,4,2.128585
279,2022-01-02-05:06:41,4,2,1.752381
280,2022-01-02-05:06:44,2,7,2.522087
281,2022-01-02-05:06:46,7,6,2.558178
282,2022-01-02-05:06:49,6,2,3.149751
283,2022-01-02-05:06:51,2,4,1.734193
284,2022-01-02-05:06:53,4,5,1.740585
285,2022-01-02-05:06:56,5,7,2.565390
286,2022-01-02-05:06:59,7,0,3.064219
287,2022-01-02-05:07:02,0,6,3.417381
288,2022-01-02-05:07:05,6,0,3.452646
289,2022-01-02-05:07:07,0,4,1.518507
290,2022-01-02-05:07:10,4,6,3.435534
291,2022-01-02-05:07:14,6,1,3.639959
292,2022-01-02-05:07:15,1,0,1.025404
293,2022-01-02-05:07:18,0,3,2.725382
294,2022-01-02-05:07:20,3,6,2.018645
295,2022-01-02-05:07:23,6,0,2.774761
296,2022-01-02-05:07:25,0,6,2.823179
297,2022-01-02-05:07:27,6,3,1.969170
298,2022-01-02-05:07:31,3,7,3.329302
299,2022-01-02-05:07:34,7,4,3.156510
300,2022-01-02-05:07:36,4,3,2.125463
301,2022-01-02-05:07:39,3,2,3.024625
302,2022-01-02-05:07:42,2,6,3.138290
303,2022-01-02-05:07:44,6,3,2.018895
304,2022-01-02-05:07:46,3,5,2.222508
305,2022-01-02-05:07:50,5,6,3.098691
306,2022-01-02-05:07:53,6,2,3.197770
307,2022-01-02-05:07:54,2,0,1.714643
308,2022-01-02-05:07:56,0,1,1.079543
309,2022-01-02-05:07:57,1,4,1.288667
310,2022-01-02-05:07:58,4,0,1.504075
311,2022-01-02-05:08:00,0,2,1.715718
312,2022-01-02-05:08:02,2,5,1.491732
313,2022-01-02-05:08:04,5,1,2.040149
314,2022-01-02-05:08:05,1,2,1.926312
315,2022-01-02-05:08:07,2,0,1.731496
316,2022-01-02-05:08:09,0,7,1.957741
317,2022-01-02-05:08:12,7,5,2.929960
318,2022-01-02-05:08:14,5,3,2.189491
319,2022-01-02-05:08:17,3,2,2.590464
320,2022-01-02-05:08:20,2,6,3.043293
321,2022-01-02-05:08:23,6,4,2.826651
322,2022-01-02-05:08:24,4,1,1.324970
323,2022-01-02-05:08:26,1,7,1.643750
324,2022-01-02-05:08:30,7,6,4.147166
325,2022-01-02-05:08:33,6,0,3.469217
326,2022-01-02-05:08:35,0,4,1.523713
327,2022-01-02-05:08:37,4,3,2.037412
328,2022-01-02-05:08:39,3,6,2.016220
329,2022-01-02-05:08:42,6,1,2.648159
330,2022-01-02-05:08:43,1,7,1.654664
331,2022-01-02-05:08:46,7,2,2.624423
332,2022-01-02-05:08:48,2,1,1.991274
333,2022-01-02-05:08:50,1,7,1.727219
334,2022-01-02-05:08:52,7,6,2.585702
335,2022-01-02-05:08:55,6,1,2.666604
336,2022-01-02-05:08:57,1,7,1.704598
337,2022-01-02-05:08:59,7,2,2.541064
338,2022-01-02-05:09:02,2,3,2.794984
339,2022-01-02-05:09:04,3,6,1.935478
340,2022-01-02-05:09:07,6,0,3.013175
341,2022-01-02-05:09:08,0,4,1.547339
342,2022-01-02-05:09:10,4,7,1.833801
343,2022-01-02-05:09:13,7,2,2.641152
344,2022-01-02-05:09:14,2,5,1.528984
345,2022-01-02-05:09:16,5,0,1.884082
346,2022-01-02-05:09:18,0,5,1.898086
347,2022-01-02-05:09:21,5,3,3.002324
348,2022-01-02-05:09:24,3,2,2.557298
349,2022-01-02-05:09:26,2,3,2.598287
350,2022-01-02-05:09:29,3,2,2.991847
351,2022-01-02-05:09:31,2,0,1.685558
352,2022-01-02-05:09:35,0,6,3.524159
353,2022-01-02-05:09:38,6,3,3.625169
354,2022-01-02-05:09:41,3,7,3.242590
355,2022-01-02-05:09:44,7,0,3.080793
356,2022-01-02-05:09:47,0,6,2.934226
357,2022-01-02-05:09:51,6,7,3.381774
358,2022-01-02-05:09:54,7,3,3.334599
359,2022-01-02-05:09:56,3,5,2.227412
360,2022-01-02-05:09:58,5,0,2.088989
361,2022-01-02-05:10:01,0,3,2.516603
362,2022-01-02-05:10:03,3,0,2.366472
363,2022-01-02-05:10:05,0,5,1.895044
364,2022-01-02-05:10:08,5,7,2.603882
365,2022-01-02-05:10:11,7,4,3.234054
366,2022-01-02-05:10:14,4,6,3.435773
367,2022-01-02-05:10:18,6,5,3.344695
368,2022-01-02-05:10:20,5,0,1.884452
369,2022-01-02-05:10:21,0,2,1.726135
370,2022-01-02-05:10:23,2,0,1.717382
371,2022-01-02-05:10:27,0,3,3.399308
372,2022-01-02-05:10:29,3,2,2.834164
373,2022-01-02-05:10:33,2,0,3.925420
374,2022-01-02-05:10:35,0,4,1.488958
375,2022-01-02-05:10:38,4,6,3.426357
376,2022-01-02-05:10:41,6,5,3.144362
377,2022-01-02-05:10:44,5,7,2.561185
378,2022-01-02-05:10:48,7,1,3.631361
379,2022-01-02-05:10:50,1,2,1.960507
380,2022-01-02-05:10:51,2,0,1.720476
381,2022-01-02-05:10:53,0,4,1.530042
382,2022-01-02-05:10:54,4,0,1.561678
383,2022-01-02-05:10:57,0,6,2.832452
384,2022-01-02-05:11:00,6,2,3.197525
385,2022-01-02-05:11:03,2,3,2.631316
386,2022-01-02-05:11:05,3,0,2.387785
387,2022-01-02-05:11:09,0,6,3.562594
388,2022-01-02-05:11:12,6,7,2.646429
389,2022-01-02-05:11:14,7,6,2.554674
390,2022-01-02-05:11:18,6,3,3.642167
391,2022-01-02-05:11:20,3,1,2.341483
392,2022-01-02-05:11:21,1,4,1.283655
393,2022-01-02-05:11:23,4,1,1.316328
394,2022-01-02-05:11:24,1,4,1.289473
395,2022-01-02-05:11:26,4,7,1.855012
396,2022-01-02-05:11:28,7,1,1.653071
397,2022-01-02-05:11:29,1,0,1.058254
398,2022-01-02-05:11:30,0,7,1.883693
399,2022-01-02-05:11:33,7,6,2.627962
400,2022-01-02-05:11:36,6,5,2.767708
401,2022-01-02-05:11:39,5,4,3.450273
402,2022-01-02-05:11:43,4,7,3.981132
403,2022-01-02-05:11:46,7,2,2.667748
404,2022-01-02-05:11:49,2,3,2.667718
405,2022-01-02-05:11:52,3,7,3.269977
406,2022-01-02-05:11:55,7,4,3.403548
407,2022-01-02-05:11:59,4,2,3.201614
408,2022-01-02-05:12:00,2,1,1.961900
409,2022-01-02-05:12:02,1,2,1.997037
410,2022-01-02-05:12:06,2,6,3.124977
411,2022-01-02-05:12:08,6,4,2.600662
412,2022-01-02-05:12:10,4,5,1.754378
413,2022-01-02-05:12:13,5,6,3.165144
414,2022-01-02-05:12:16,6,5,3.136513
415,2022-01-02-05:12:18,5,4,1.774986
416,2022-01-02-05:12:20,4,0,1.528836
417,2022-01-02-05:12:23,0,6,3.559771
418,2022-01-02-05:12:27,6,1,3.623766
419,2022-01-02-05:12:28,1,0,1.057280
420,2022-01-02-05:12:29,0,4,1.526305
421,2022-01-02-05:12:31,4,5,1.795189
422,2022-01-02-05:12:33,5,0,1.881704
423,2022-01-02-05:12:36,0,3,2.505849
424,2022-01-02-05:12:38,3,4,2.065307
425,2022-01-02-05:12:39,4,1,1.313818
426,2022-01-02-05:12:41,1,7,1.651420
427,2022-01-02-05:12:43,7,3,2.120053
428,2022-01-02-05:12:45,3,1,2.490833
429,2022-01-02-05:12:48,1,6,2.694629
430,2022-01-02-05:12:51,6,2,3.035510
431,2022-01-02-05:12:54,2,3,3.207008
432,2022-01-02-05:12:57,3,0,3.308491
433,2022-01-02-05:12:59,0,7,1.937758
434,2022-01-02-05:13:01,7,1,1.721216
435,2022-01-02-05:13:03,1,5,2.019205
436,2022-01-02-05:13:06,5,3,3.156620
437,2022-01-02-05:13:09,3,5,3.098398
438,2022-01-02-05:13:11,5,1,1.921241
439,2022-01-02-05:13:13,1,5,1.898377
440,2022-01-02-05:13:16,5,7,2.546026
441,2022-01-02-05:13:19,7,0,3.076506
442,2022-01-02-05:13:20,0,1,1.083156
443,2022-01-02-05:13:21,1,4,1.322127
444,2022-01-02-05:13:23,4,3,2.061570
445,2022-01-02-05:13:27,3,2,4.198285
446,2022-01-02-05:13:31,2,0,3.977918
447,2022-01-02-05:13:35,0,3,3.397484
448,2022-01-02-05:13:38,3,1,3.496544
449,2022-01-02-05:13:40,1,5,1.928656
450,2022-01-02-05:13:43,5,7,2.606405
451,2022-01-02-05:13:46,7,1,3.356189
452,2022-01-02-05:13:48,1,7,1.743525
453,2022-01-02-05:13:52,7,3,3.913725
454,2022-01-02-05:13:55,3,0,3.262421
455,2022-01-02-05:13:57,0,2,1.717485
456,2022-01-02-05:13:58,2,5,1.515160
457,2022-01-02-05:14:01,5,7,2.581475
458,2022-01-02-05:14:04,7,1,3.428526
459,2022-01-02-05:14:07,1,3,2.281602
460,2022-01-02-05:14:11,3,2,4.417816
461,2022-01-02-05:14:15,2,5,3.706272
462,2022-01-02-05:14:18,5,4,3.323256
463,2022-01-02-05:14:22,4,0,3.950625
464,2022-01-02-05:14:23,0,1,1.033116
465,2022-01-02-05:14:25,1,3,2.242814
466,2022-01-02-05:14:28,3,5,2.229674
467,2022-01-02-05:14:29,5,0,1.890186
468,2022-01-02-05:14:32,0,3,2.350913
469,2022-01-02-05:14:34,3,1,2.324608
470,2022-01-02-05:14:36,1,7,1.740300
471,2022-01-02-05:14:38,7,5,2.628426
472,2022-01-02-05:14:40,5,0,2.005408
473,2022-01-02-05:14:42,0,5,1.939911
474,2022-01-02-05:14:44,5,0,1.884798
475,2022-01-02-05:14:46,0,7,1.930687
476,2022-01-02-05:14:48,7,1,1.637106
477,2022-01-02-05:14:50,1,2,1.989648
478,2022-01-02-05:14:52,2,0,1.732380
479,2022-01-02-05:14:53,0,1,1.049775
480,2022-01-02-05:14:55,1,5,2.092372
481,2022-01-02-05:14:57,5,7,2.542171
482,2022-01-02-05:15:00,7,0,3.096330
483,2022-01-02-05:15:02,0,2,1.724153
484,2022-01-02-05:15:05,2,6,3.229693
485,2022-01-02-05:15:09,6,4,3.327984
486,2022-01-02-05:15:12,4,6,3.280832
487,2022-01-02-05:15:15,6,2,3.136051
488,2022-01-02-05:15:19,2,0,4.158616
489,2022-01-02-05:15:22,0,3,2.444571
490,2022-01-02-05:15:24,3,0,2.343742
491,2022-01-02-05:15:26,0,5,1.955107
492,2022-01-02-05:15:29,5,4,3.294346
493,2022-01-02-05:15:33,4,5,3.337666
494,2022-01-02-05:15:35,5,6,2.702685
495,2022-01-02-05:15:38,6,5,2.663767
496,2022-01-02-05:15:40,5,2,1.520166
497,2022-01-02-05:15:42,2,7,2.529709
498,2022-01-02-05:15:45,7,6,2.577079
499,2022-01-02-05:15:49,6,7,4.031109
500,2022-01-02-05:15:51,7,0,2.025556
501,2022-01-02-05:15:54,0,6,3.601394
502,2022-01-02-05:15:57,6,2,3.106124
503,2022-01-02-05:15:59,2,1,1.962346
504,2022-01-02-05:16:03,1,6,3.532232
505,2022-01-02-05:16:06,6,3,3.181151
506,2022-01-02-05:16:09,3,0,3.296140
507,2022-01-02-05:16:10,0,1,1.064268
508,2022-01-02-05:16:12,1,2,2.030627
509,2022-01-02-05:16:14,2,5,1.517521
510,2022-01-02-05:16:17,5,6,3.103097
511,2022-01-02-05:16:21,6,0,3.434768
512,2022-01-02-05:16:22,0,5,1.854743
513,2022-01-02-05:16:25,5,3,2.228408
514,2022-01-02-05:16:27,3,4,2.040952
515,2022-01-02-05:16:29,4,7,1.889050
516,2022-01-02-05:16:30,7,0,1.930534
517,2022-01-02-05:16:33,0,5,2.067342
518,2022-01-02-05:16:35,5,3,2.328002
519,2022-01-02-05:16:39,3,4,3.807430
520,2022-01-02-05:16:43,4,1,3.903516
521,2022-01-02-05:16:45,1,6,2.659887
522,2022-01-02-05:16:47,6,3,2.025621
523,2022-01-02-05:16:49,3,4,2.219196
524,2022-01-02-05:16:52,4,3,2.044998
525,2022-01-02-05:16:54,3,1,2.271556
526,2022-01-02-05:16:55,1,4,1.292962
527,2022-01-02-05:16:56,4,1,1.313655
528,2022-01-02-05:16:59,1,3,2.324530
529,2022-01-02-05:17:01,3,5,2.219586
530,2022-01-02-05:17:03,5,7,2.557066
531,2022-01-02-05:17:07,7,4,3.220970
532,2022-01-02-05:17:11,4,1,3.874221
533,2022-01-02-05:17:13,1,3,2.223428
534,2022-01-02-05:17:15,3,0,2.528607
535,2022-01-02-05:17:18,0,6,2.872112
536,2022-01-02-05:17:21,6,1,2.862286
537,2022-01-02-05:17:22,1,0,1.034515
538,2022-01-02-05:17:24,0,7,1.918473
539,2022-01-02-05:17:26,7,1,1.656227
540,2022-01-02-05:17:27,1,0,1.037178
541,2022-01-02-05:17:28,0,1,1.048321
542,2022-01-02-05:17:30,1,3,2.227598
543,2022-01-02-05:17:34,3,4,3.977462
544,2022-01-02-05:17:36,4,2,2.245170
545,2022-01-02-05:17:39,2,6,3.076477
546,2022-01-02-05:17:43,6,3,3.723126
547,2022-01-02-05:17:45,3,1,2.245859
548,2022-01-02-05:17:47,1,7,1.725710
549,2022-01-02-05:17:49,7,1,1.685769
550,2022-01-02-05:17:50,1,7,1.660610
551,2022-01-02-05:17:53,7,2,2.539581
552,2022-01-02-05:17:56,2,7,2.628579
553,2022-01-02-05:17:58,7,2,2.671774
554,2022-01-02-05:18:00,2,5,1.484032
555,2022-01-02-05:18:02,5,0,2.042847
556,2022-01-02-05:18:03,0,2,1.688431
557,2022-01-02-05:18:06,2,6,3.050294
558,2022-01-02-05:18:10,6,7,3.293436
559,2022-01-02-05:18:12,7,5,2.585673
560,2022-01-02-05:18:15,5,3,2.231619
561,2022-01-02-05:18:17,3,1,2.220558
562,2022-01-02-05:18:19,1,5,2.042142
563,2022-01-02-05:18:22,5,6,3.113519
564,2022-01-02-05:18:25,6,4,3.243611
565,2022-01-02-05:18:29,4,1,4.097827
566,2022-01-02-05:18:31,1,4,1.313802
567,2022-01-02-05:18:32,4,5,1.784718
568,2022-01-02-05:18:35,5,3,2.193692
569,2022-01-02-05:18:37,3,1,2.241254
570,2022-01-02-05:18:39,1,5,2.068650
571,2022-01-02-05:18:41,5,1,1.930013
572,2022-01-02-05:18:42,1,0,1.056366
573,2022-01-02-05:18:44,0,5,2.387323
574,2022-01-02-05:18:46,5,4,1.821226
575,2022-01-02-05:18:48,4,7,1.834258
576,2022-01-02-05:18:50,7,2,2.582369
577,2022-01-02-05:18:54,2,6,3.143999
578,2022-01-02-05:18:56,6,4,2.665014
