--- Start
Calibration finished !

Learning mode activated? 
False
iteration,date,init_position,final_position,time
227,2022-01-02-01:53:15,1,4,1.339163
228,2022-01-02-01:53:17,4,5,1.798159
229,2022-01-02-01:53:20,5,3,3.120406
230,2022-01-02-01:53:22,3,2,2.748612
231,2022-01-02-01:53:27,2,3,4.180664
232,2022-01-02-01:53:29,3,1,2.259884
233,2022-01-02-01:53:31,1,5,1.962554
234,2022-01-02-01:53:35,5,2,3.652212
235,2022-01-02-01:53:39,2,1,4.122356
236,2022-01-02-01:53:41,1,6,2.716361
237,2022-01-02-01:53:44,6,1,2.830314
238,2022-01-02-01:53:46,1,5,2.035162
239,2022-01-02-01:53:48,5,1,2.071411
240,2022-01-02-01:53:50,1,2,1.965681
241,2022-01-02-01:53:53,2,3,2.771506
242,2022-01-02-01:53:55,3,0,2.362779
243,2022-01-02-01:53:59,0,6,3.755555
244,2022-01-02-01:54:02,6,2,3.131859
245,2022-01-02-01:54:04,2,1,1.929024
246,2022-01-02-01:54:06,1,7,1.708178
247,2022-01-02-01:54:10,7,6,4.080148
248,2022-01-02-01:54:14,6,0,3.537902
249,2022-01-02-01:54:16,0,7,2.047779
250,2022-01-02-01:54:17,7,1,1.730927
251,2022-01-02-01:54:18,1,0,1.135170
252,2022-01-02-01:54:21,0,3,2.525488
253,2022-01-02-01:54:23,3,5,2.239712
254,2022-01-02-01:54:25,5,0,2.014170
255,2022-01-02-01:54:26,0,1,1.059996
256,2022-01-02-01:54:29,1,3,2.347993
257,2022-01-02-01:54:31,3,1,2.205592
258,2022-01-02-01:54:33,1,5,1.991427
259,2022-01-02-01:54:36,5,6,3.144423
260,2022-01-02-01:54:39,6,0,3.461591
261,2022-01-02-01:54:41,0,4,1.522934
262,2022-01-02-01:54:44,4,6,3.440052
263,2022-01-02-01:54:48,6,3,3.647808
264,2022-01-02-01:54:50,3,4,2.045472
265,2022-01-02-01:54:54,4,6,3.470179
266,2022-01-02-01:54:57,6,5,3.193923
267,2022-01-02-01:54:59,5,1,1.999455
268,2022-01-02-01:55:00,1,7,1.637751
269,2022-01-02-01:55:03,7,2,2.566772
270,2022-01-02-01:55:05,2,4,1.835907
271,2022-01-02-01:55:07,4,5,1.818771
272,2022-01-02-01:55:10,5,2,3.642253
273,2022-01-02-01:55:12,2,4,1.826519
274,2022-01-02-01:55:16,4,6,3.694345
275,2022-01-02-01:55:20,6,4,3.961011
276,2022-01-02-01:55:22,4,3,2.153692
277,2022-01-02-01:55:25,3,1,3.460902
278,2022-01-02-01:55:27,1,5,2.059414
279,2022-01-02-01:55:29,5,1,1.966570
280,2022-01-02-01:55:33,1,6,3.543430
281,2022-01-02-01:55:37,6,4,3.573595
282,2022-01-02-01:55:38,4,7,1.889868
283,2022-01-02-01:55:40,7,1,1.684972
284,2022-01-02-01:55:42,1,7,1.696421
285,2022-01-02-01:55:45,7,5,2.724796
286,2022-01-02-01:55:47,5,0,2.013691
287,2022-01-02-01:55:48,0,2,1.742915
288,2022-01-02-01:55:50,2,1,1.984760
289,2022-01-02-01:55:52,1,4,1.333121
290,2022-01-02-01:55:54,4,3,2.104585
291,2022-01-02-01:55:56,3,6,2.048240
292,2022-01-02-01:55:58,6,4,2.664885
293,2022-01-02-01:56:00,4,3,2.039893
294,2022-01-02-01:56:03,3,1,2.419958
295,2022-01-02-01:56:05,1,5,2.233215
296,2022-01-02-01:56:07,5,4,1.877448
297,2022-01-02-01:56:09,4,0,1.577867
298,2022-01-02-01:56:10,0,1,1.091309
299,2022-01-02-01:56:11,1,7,1.767963
300,2022-01-02-01:56:13,7,4,1.930009
301,2022-01-02-01:56:17,4,2,4.105731
302,2022-01-02-01:56:22,2,3,4.388112
303,2022-01-02-01:56:25,3,2,2.663489
304,2022-01-02-01:56:27,2,1,2.006088
305,2022-01-02-01:56:28,1,7,1.653310
306,2022-01-02-01:56:33,7,4,4.349295
307,2022-01-02-01:56:36,4,7,3.199142
308,2022-01-02-01:56:39,7,5,2.980003
309,2022-01-02-01:56:41,5,0,1.957365
310,2022-01-02-01:56:44,0,3,3.363185
311,2022-01-02-01:56:47,3,5,3.145834
312,2022-01-02-01:56:50,5,6,3.151965
313,2022-01-02-01:56:54,6,3,3.263438
314,2022-01-02-01:56:57,3,7,3.882266
315,2022-01-02-01:56:59,7,4,1.965051
316,2022-01-02-01:57:02,4,3,2.124767
317,2022-01-02-01:57:04,3,0,2.410915
318,2022-01-02-01:57:06,0,7,1.977441
319,2022-01-02-01:57:08,7,3,2.143073
320,2022-01-02-01:57:10,3,5,2.227721
321,2022-01-02-01:57:13,5,6,3.062160
322,2022-01-02-01:57:17,6,1,3.646161
323,2022-01-02-01:57:18,1,0,1.094607
324,2022-01-02-01:57:20,0,5,2.066862
325,2022-01-02-01:57:23,5,6,3.212571
326,2022-01-02-01:57:27,6,4,3.536333
327,2022-01-02-01:57:28,4,1,1.329222
328,2022-01-02-01:57:30,1,2,1.944595
329,2022-01-02-01:57:32,2,1,1.999071
330,2022-01-02-01:57:35,1,3,2.329959
331,2022-01-02-01:57:37,3,6,2.024633
332,2022-01-02-01:57:39,6,3,2.049113
333,2022-01-02-01:57:41,3,1,2.326889
334,2022-01-02-01:57:42,1,0,1.034105
335,2022-01-02-01:57:44,0,2,1.718054
336,2022-01-02-01:57:45,2,4,1.755038
337,2022-01-02-01:57:48,4,3,2.101831
338,2022-01-02-01:57:50,3,4,2.147202
339,2022-01-02-01:57:53,4,6,3.511678
340,2022-01-02-01:57:57,6,1,3.592907
341,2022-01-02-01:57:59,1,5,1.932163
342,2022-01-02-01:58:01,5,7,2.600355
343,2022-01-02-01:58:05,7,1,3.284929
344,2022-01-02-01:58:07,1,3,2.329510
345,2022-01-02-01:58:09,3,5,2.129994
346,2022-01-02-01:58:11,5,4,1.799170
347,2022-01-02-01:58:12,4,1,1.314521
348,2022-01-02-01:58:14,1,5,1.919881
349,2022-01-02-01:58:16,5,2,1.527132
350,2022-01-02-01:58:17,2,5,1.577891
351,2022-01-02-01:58:19,5,2,1.544468
352,2022-01-02-01:58:20,2,4,1.725709
353,2022-01-02-01:58:23,4,3,2.056662
354,2022-01-02-01:58:25,3,4,2.281811
355,2022-01-02-01:58:29,4,2,4.141688
356,2022-01-02-01:58:33,2,5,3.746836
357,2022-01-02-01:58:35,5,1,2.025047
358,2022-01-02-01:58:37,1,5,1.955645
359,2022-01-02-01:58:38,5,2,1.627251
360,2022-01-02-01:58:40,2,1,2.030945
361,2022-01-02-01:58:42,1,4,1.286796
362,2022-01-02-01:58:43,4,2,1.781995
363,2022-01-02-01:58:46,2,6,3.028642
364,2022-01-02-01:58:49,6,3,2.056007
365,2022-01-02-01:58:51,3,6,2.024960
366,2022-01-02-01:58:54,6,2,3.113249
367,2022-01-02-01:58:57,2,6,3.165943
368,2022-01-02-01:59:00,6,3,3.100174
369,2022-01-02-01:59:03,3,2,3.031544
370,2022-01-02-01:59:04,2,5,1.556436
371,2022-01-02-01:59:06,5,1,1.980887
372,2022-01-02-01:59:09,1,3,2.253358
373,2022-01-02-01:59:11,3,1,2.357308
374,2022-01-02-01:59:15,1,6,3.654102
375,2022-01-02-01:59:18,6,5,3.180647
376,2022-01-02-01:59:21,5,4,3.384694
377,2022-01-02-01:59:23,4,3,2.132913
378,2022-01-02-01:59:26,3,2,2.698627
379,2022-01-02-01:59:30,2,6,4.190862
380,2022-01-02-01:59:33,6,0,2.798295
381,2022-01-02-01:59:34,0,1,1.128730
382,2022-01-02-01:59:37,1,3,2.348393
383,2022-01-02-01:59:40,3,7,3.348922
384,2022-01-02-01:59:43,7,0,3.109822
385,2022-01-02-01:59:46,0,6,2.849241
386,2022-01-02-01:59:49,6,0,2.942323
387,2022-01-02-01:59:50,0,4,1.503247
388,2022-01-02-01:59:52,4,0,1.483525
389,2022-01-02-01:59:55,0,6,3.456888
390,2022-01-02-01:59:59,6,0,3.522382
391,2022-01-02-02:00:01,0,5,1.964772
392,2022-01-02-02:00:03,5,0,2.145124
393,2022-01-02-02:00:06,0,6,2.849262
394,2022-01-02-02:00:09,6,0,2.916887
395,2022-01-02-02:00:12,0,6,3.449726
396,2022-01-02-02:00:16,6,4,3.464042
397,2022-01-02-02:00:17,4,2,1.812893
398,2022-01-02-02:00:19,2,4,1.756738
399,2022-01-02-02:00:21,4,0,1.580537
400,2022-01-02-02:00:24,0,6,3.513120
401,2022-01-02-02:00:28,6,3,3.243380
402,2022-01-02-02:00:30,3,4,2.172085
403,2022-01-02-02:00:33,4,6,3.301783
404,2022-01-02-02:00:36,6,4,3.451968
405,2022-01-02-02:00:38,4,0,1.535687
406,2022-01-02-02:00:39,0,1,1.032782
407,2022-01-02-02:00:41,1,2,1.969973
408,2022-01-02-02:00:43,2,1,2.008938
409,2022-01-02-02:00:44,1,0,1.056150
410,2022-01-02-02:00:48,0,6,3.654118
411,2022-01-02-02:00:50,6,7,2.630851
412,2022-01-02-02:00:54,7,3,3.290494
413,2022-01-02-02:00:56,3,5,2.161927
414,2022-01-02-02:00:58,5,4,1.897406
415,2022-01-02-02:01:00,4,3,2.133173
416,2022-01-02-02:01:02,3,0,2.343853
417,2022-01-02-02:01:04,0,5,1.943765
418,2022-01-02-02:01:06,5,4,1.793474
419,2022-01-02-02:01:09,4,6,3.445103
420,2022-01-02-02:01:13,6,5,3.257082
421,2022-01-02-02:01:15,5,1,1.933125
422,2022-01-02-02:01:17,1,6,2.752046
423,2022-01-02-02:01:19,6,3,1.993422
424,2022-01-02-02:01:22,3,5,2.299618
425,2022-01-02-02:01:25,5,2,3.678765
426,2022-01-02-02:01:29,2,5,3.723794
427,2022-01-02-02:01:31,5,1,2.007612
428,2022-01-02-02:01:32,1,0,1.082415
429,2022-01-02-02:01:34,0,4,1.515991
430,2022-01-02-02:01:35,4,5,1.762972
431,2022-01-02-02:01:39,5,4,3.339591
432,2022-01-02-02:01:42,4,1,3.739169
433,2022-01-02-02:01:44,1,0,1.083461
434,2022-01-02-02:01:45,0,7,1.954784
435,2022-01-02-02:01:50,7,3,4.110838
436,2022-01-02-02:01:52,3,4,2.419281
437,2022-01-02-02:01:56,4,0,3.611337
438,2022-01-02-02:01:57,0,2,1.755536
439,2022-01-02-02:02:00,2,7,2.569096
440,2022-01-02-02:02:03,7,5,2.749614
441,2022-01-02-02:02:05,5,0,1.926363
442,2022-01-02-02:02:07,0,7,1.960477
443,2022-01-02-02:02:09,7,0,2.022938
444,2022-01-02-02:02:11,0,5,2.018987
445,2022-01-02-02:02:13,5,1,1.917464
446,2022-01-02-02:02:14,1,4,1.321838
447,2022-01-02-02:02:16,4,7,1.891879
448,2022-01-02-02:02:18,7,5,2.592704
449,2022-01-02-02:02:22,5,4,3.355762
450,2022-01-02-02:02:25,4,0,3.718264
451,2022-01-02-02:02:27,0,7,1.987070
452,2022-01-02-02:02:30,7,2,2.655826
453,2022-01-02-02:02:32,2,5,1.515877
454,2022-01-02-02:02:35,5,6,3.292070
455,2022-01-02-02:02:39,6,1,3.609228
456,2022-01-02-02:02:41,1,6,2.683267
457,2022-01-02-02:02:44,6,4,2.636561
458,2022-01-02-02:02:45,4,0,1.519661
459,2022-01-02-02:02:47,0,7,1.933670
460,2022-01-02-02:02:50,7,2,2.664578
461,2022-01-02-02:02:52,2,0,1.799790
462,2022-01-02-02:02:53,0,2,1.720399
463,2022-01-02-02:02:55,2,5,1.554848
464,2022-01-02-02:02:58,5,7,2.562683
465,2022-01-02-02:03:01,7,1,3.259980
466,2022-01-02-02:03:03,1,5,1.886483
467,2022-01-02-02:03:05,5,3,2.192913
468,2022-01-02-02:03:07,3,0,2.350221
469,2022-01-02-02:03:10,0,6,2.922994
470,2022-01-02-02:03:13,6,5,2.693001
471,2022-01-02-02:03:16,5,4,3.427207
472,2022-01-02-02:03:20,4,1,3.732797
473,2022-01-02-02:03:21,1,4,1.374423
474,2022-01-02-02:03:23,4,7,1.949229
475,2022-01-02-02:03:26,7,6,2.659536
476,2022-01-02-02:03:28,6,3,2.046192
477,2022-01-02-02:03:30,3,7,2.356649
478,2022-01-02-02:03:35,7,4,4.282892
479,2022-01-02-02:03:38,4,6,3.244497
480,2022-01-02-02:03:41,6,5,3.232540
481,2022-01-02-02:03:43,5,4,1.990440
482,2022-01-02-02:03:45,4,0,1.529435
483,2022-01-02-02:03:47,0,5,1.903261
484,2022-01-02-02:03:49,5,6,2.714172
485,2022-01-02-02:03:52,6,4,2.767401
486,2022-01-02-02:03:54,4,3,2.131347
487,2022-01-02-02:03:57,3,7,3.262784
488,2022-01-02-02:04:01,7,0,3.061116
489,2022-01-02-02:04:02,0,7,1.932110
490,2022-01-02-02:04:07,7,4,4.169595
491,2022-01-02-02:04:09,4,3,2.140485
492,2022-01-02-02:04:13,3,7,3.884714
493,2022-01-02-02:04:17,7,6,4.061541
494,2022-01-02-02:04:20,6,4,3.487428
495,2022-01-02-02:04:24,4,6,3.432231
496,2022-01-02-02:04:27,6,4,3.471824
497,2022-01-02-02:04:29,4,0,1.527816
498,2022-01-02-02:04:31,0,6,2.805158
499,2022-01-02-02:04:35,6,7,3.415404
500,2022-01-02-02:04:38,7,0,3.148376
501,2022-01-02-02:04:40,0,3,2.406057
502,2022-01-02-02:04:43,3,4,2.121387
503,2022-01-02-02:04:46,4,6,3.438886
504,2022-01-02-02:04:49,6,4,3.262350
505,2022-01-02-02:04:53,4,5,3.272434
506,2022-01-02-02:04:55,5,0,2.023066
507,2022-01-02-02:04:57,0,7,1.933599
508,2022-01-02-02:04:59,7,5,2.798320
509,2022-01-02-02:05:02,5,6,3.152031
510,2022-01-02-02:05:06,6,3,3.760239
511,2022-01-02-02:05:10,3,2,4.247591
512,2022-01-02-02:05:15,2,3,4.415872
513,2022-01-02-02:05:17,3,2,2.619311
514,2022-01-02-02:05:19,2,0,1.715150
515,2022-01-02-02:05:23,0,6,3.490302
516,2022-01-02-02:05:26,6,5,3.095558
517,2022-01-02-02:05:27,5,2,1.603774
518,2022-01-02-02:05:31,2,6,3.210326
519,2022-01-02-02:05:33,6,3,2.035999
520,2022-01-02-02:05:35,3,6,2.036698
521,2022-01-02-02:05:37,6,7,2.547620
522,2022-01-02-02:05:40,7,2,2.603367
523,2022-01-02-02:05:43,2,6,3.114029
524,2022-01-02-02:05:46,6,7,2.729497
525,2022-01-02-02:05:49,7,0,3.064122
526,2022-01-02-02:05:50,0,1,1.094005
527,2022-01-02-02:05:52,1,5,1.973544
528,2022-01-02-02:05:54,5,0,2.029948
529,2022-01-02-02:05:55,0,1,1.077914
530,2022-01-02-02:05:57,1,5,2.047945
531,2022-01-02-02:05:59,5,3,2.256037
532,2022-01-02-02:06:01,3,7,2.128397
533,2022-01-02-02:06:03,7,0,2.110363
534,2022-01-02-02:06:05,0,1,1.090486
535,2022-01-02-02:06:06,1,4,1.297483
536,2022-01-02-02:06:08,4,7,1.869240
537,2022-01-02-02:06:09,7,1,1.650250
538,2022-01-02-02:06:12,1,5,2.132012
539,2022-01-02-02:06:14,5,3,2.286262
540,2022-01-02-02:06:16,3,0,2.430283
541,2022-01-02-02:06:17,0,1,1.028632
542,2022-01-02-02:06:19,1,5,2.099494
543,2022-01-02-02:06:23,5,2,3.669199
544,2022-01-02-02:06:27,2,7,4.359718
545,2022-01-02-02:06:30,7,6,2.654910
546,2022-01-02-02:06:33,6,7,2.669614
547,2022-01-02-02:06:34,7,1,1.725944
548,2022-01-02-02:06:36,1,5,1.939589
549,2022-01-02-02:06:40,5,6,3.151743
550,2022-01-02-02:06:43,6,4,3.531304
551,2022-01-02-02:06:45,4,7,1.921183
552,2022-01-02-02:06:48,7,6,2.629287
553,2022-01-02-02:06:50,6,7,2.653015
554,2022-01-02-02:06:53,7,2,2.537662
555,2022-01-02-02:06:54,2,5,1.528004
556,2022-01-02-02:06:56,5,1,2.026485
557,2022-01-02-02:06:58,1,5,2.037153
558,2022-01-02-02:07:01,5,6,2.702315
559,2022-01-02-02:07:04,6,4,2.591860
560,2022-01-02-02:07:05,4,5,1.717623
561,2022-01-02-02:07:08,5,3,2.424340
562,2022-01-02-02:07:10,3,5,2.237117
563,2022-01-02-02:07:13,5,6,3.107058
564,2022-01-02-02:07:17,6,0,3.571636
565,2022-01-02-02:07:20,0,3,3.352159
566,2022-01-02-02:07:23,3,2,2.981912
567,2022-01-02-02:07:25,2,5,1.524867
568,2022-01-02-02:07:27,5,1,1.923886
569,2022-01-02-02:07:28,1,0,1.093330
570,2022-01-02-02:07:30,0,5,1.936271
571,2022-01-02-02:07:32,5,4,2.021088
572,2022-01-02-02:07:33,4,1,1.315075
573,2022-01-02-02:07:35,1,3,2.287250
574,2022-01-02-02:07:38,3,0,2.444964
575,2022-01-02-02:07:40,0,3,2.556210
576,2022-01-02-02:07:43,3,7,3.267884
577,2022-01-02-02:07:47,7,4,3.140782
578,2022-01-02-02:07:50,4,0,3.646939
