--- Start
Calibration finished !

Learning mode activated? 
False
iteration,date,init_position,final_position,time
190,2022-01-02-01:51:39,1,4,1.318418
191,2022-01-02-01:51:41,4,2,1.835270
192,2022-01-02-01:51:44,2,3,2.620704
193,2022-01-02-01:51:46,3,1,2.225002
194,2022-01-02-01:51:47,1,7,1.638645
195,2022-01-02-01:51:49,7,1,1.748517
196,2022-01-02-01:51:51,1,7,1.740144
197,2022-01-02-01:51:53,7,4,1.987045
198,2022-01-02-01:51:55,4,7,1.921161
199,2022-01-02-01:51:56,7,1,1.693454
200,2022-01-02-01:51:58,1,2,1.967884
201,2022-01-02-01:52:01,2,7,2.593121
202,2022-01-02-01:52:04,7,5,2.623713
203,2022-01-02-01:52:06,5,0,1.973677
204,2022-01-02-01:52:07,0,2,1.724534
205,2022-01-02-01:52:09,2,0,1.693185
206,2022-01-02-01:52:11,0,2,1.767806
207,2022-01-02-01:52:13,2,0,1.753039
208,2022-01-02-01:52:15,0,3,2.858261
209,2022-01-02-01:52:18,3,5,2.157320
210,2022-01-02-01:52:19,5,4,1.786232
211,2022-01-02-01:52:21,4,5,1.805525
212,2022-01-02-01:52:23,5,1,2.045246
213,2022-01-02-01:52:25,1,5,2.030919
214,2022-01-02-01:52:27,5,4,1.915473
215,2022-01-02-01:52:29,4,3,2.058650
216,2022-01-02-01:52:33,3,7,3.274448
217,2022-01-02-01:52:36,7,3,3.230656
218,2022-01-02-01:52:38,3,5,2.507109
219,2022-01-02-01:52:41,5,6,3.150747
220,2022-01-02-01:52:45,6,3,3.640017
221,2022-01-02-01:52:47,3,1,2.279621
222,2022-01-02-01:52:49,1,2,1.981242
223,2022-01-02-01:52:51,2,1,1.930689
224,2022-01-02-01:52:54,1,3,2.411219
225,2022-01-02-01:52:56,3,0,2.456432
226,2022-01-02-01:53:00,0,6,3.531230
227,2022-01-02-01:53:03,6,5,3.202021
228,2022-01-02-01:53:05,5,0,1.992318
229,2022-01-02-01:53:06,0,1,1.011599
230,2022-01-02-01:53:08,1,7,1.690108
231,2022-01-02-01:53:12,7,6,4.021043
232,2022-01-02-01:53:15,6,5,3.283762
233,2022-01-02-01:53:18,5,6,3.059253
234,2022-01-02-01:53:22,6,1,3.702206
235,2022-01-02-01:53:24,1,2,1.937798
236,2022-01-02-01:53:26,2,3,2.662135
237,2022-01-02-01:53:30,3,2,4.246680
238,2022-01-02-01:53:35,2,1,4.093604
239,2022-01-02-01:53:38,1,6,3.506065
240,2022-01-02-01:53:42,6,1,3.563884
241,2022-01-02-01:53:43,1,4,1.290405
242,2022-01-02-01:53:46,4,6,3.427059
243,2022-01-02-01:53:50,6,1,3.610445
244,2022-01-02-01:53:52,1,2,1.993845
245,2022-01-02-01:53:55,2,3,2.664219
246,2022-01-02-01:53:59,3,2,4.276481
247,2022-01-02-01:54:02,2,7,3.033679
248,2022-01-02-01:54:05,7,1,3.482782
249,2022-01-02-01:54:06,1,0,1.103581
250,2022-01-02-01:54:08,0,4,1.519676
251,2022-01-02-01:54:10,4,0,1.540647
252,2022-01-02-01:54:13,0,6,3.527251
253,2022-01-02-01:54:16,6,7,2.802350
254,2022-01-02-01:54:19,7,4,3.240568
255,2022-01-02-01:54:23,4,0,3.790579
256,2022-01-02-01:54:24,0,1,1.026085
257,2022-01-02-01:54:27,1,6,3.541002
258,2022-01-02-01:54:31,6,5,3.128863
259,2022-01-02-01:54:33,5,3,2.298165
260,2022-01-02-01:54:36,3,7,3.250863
261,2022-01-02-01:54:39,7,0,3.093143
262,2022-01-02-01:54:41,0,5,1.892072
263,2022-01-02-01:54:44,5,6,3.139793
264,2022-01-02-01:54:48,6,0,3.472659
265,2022-01-02-01:54:50,0,5,1.915353
266,2022-01-02-01:54:53,5,4,3.240047
267,2022-01-02-01:54:56,4,5,3.350359
268,2022-01-02-01:54:58,5,1,2.009913
269,2022-01-02-01:55:00,1,7,1.733423
270,2022-01-02-01:55:02,7,0,1.963457
271,2022-01-02-01:55:03,0,4,1.516093
272,2022-01-02-01:55:06,4,3,2.104412
273,2022-01-02-01:55:08,3,2,2.637735
274,2022-01-02-01:55:10,2,1,2.043698
275,2022-01-02-01:55:12,1,5,2.031848
276,2022-01-02-01:55:14,5,4,1.780091
277,2022-01-02-01:55:16,4,3,2.122567
278,2022-01-02-01:55:18,3,4,2.121884
279,2022-01-02-01:55:20,4,2,1.847753
280,2022-01-02-01:55:23,2,7,2.660209
281,2022-01-02-01:55:25,7,6,2.605497
282,2022-01-02-01:55:29,6,2,3.247299
283,2022-01-02-01:55:31,2,4,1.823781
284,2022-01-02-01:55:32,4,5,1.766115
285,2022-01-02-01:55:35,5,7,2.588268
286,2022-01-02-01:55:38,7,0,3.124711
287,2022-01-02-01:55:42,0,6,3.504327
288,2022-01-02-01:55:45,6,0,3.536920
289,2022-01-02-01:55:47,0,4,1.573159
290,2022-01-02-01:55:50,4,6,3.451174
291,2022-01-02-01:55:54,6,1,3.638382
292,2022-01-02-01:55:55,1,0,1.152254
293,2022-01-02-01:55:57,0,3,2.351342
294,2022-01-02-01:55:59,3,6,2.009682
295,2022-01-02-01:56:02,6,0,2.836639
296,2022-01-02-01:56:06,0,6,3.543072
297,2022-01-02-01:56:09,6,3,3.129880
298,2022-01-02-01:56:13,3,7,3.818805
299,2022-01-02-01:56:15,7,4,2.026307
300,2022-01-02-01:56:17,4,3,2.150280
301,2022-01-02-01:56:19,3,2,2.702566
302,2022-01-02-01:56:23,2,6,3.147689
303,2022-01-02-01:56:26,6,3,3.045950
304,2022-01-02-01:56:29,3,5,3.008761
305,2022-01-02-01:56:32,5,6,3.095789
306,2022-01-02-01:56:35,6,2,3.315570
307,2022-01-02-01:56:39,2,0,3.958794
308,2022-01-02-01:56:40,0,1,1.032724
309,2022-01-02-01:56:41,1,4,1.330592
310,2022-01-02-01:56:43,4,0,1.499117
311,2022-01-02-01:56:45,0,2,1.752619
312,2022-01-02-01:56:46,2,5,1.487163
313,2022-01-02-01:56:48,5,1,2.002941
314,2022-01-02-01:56:50,1,2,1.973302
315,2022-01-02-01:56:52,2,0,1.734729
316,2022-01-02-01:56:54,0,7,1.894264
317,2022-01-02-01:56:56,7,5,2.567437
318,2022-01-02-01:56:59,5,3,2.243575
319,2022-01-02-01:57:03,3,2,4.241252
320,2022-01-02-01:57:06,2,6,3.097079
321,2022-01-02-01:57:09,6,4,3.220049
322,2022-01-02-01:57:13,4,1,3.837952
323,2022-01-02-01:57:15,1,7,1.726449
324,2022-01-02-01:57:19,7,6,4.006296
325,2022-01-02-01:57:22,6,0,3.501788
326,2022-01-02-01:57:24,0,4,1.547222
327,2022-01-02-01:57:26,4,3,2.101726
328,2022-01-02-01:57:28,3,6,2.045658
329,2022-01-02-01:57:31,6,1,3.157366
330,2022-01-02-01:57:33,1,7,1.648400
331,2022-01-02-01:57:35,7,2,2.604012
332,2022-01-02-01:57:37,2,1,1.995283
333,2022-01-02-01:57:39,1,7,1.672989
334,2022-01-02-01:57:43,7,6,3.986499
335,2022-01-02-01:57:47,6,1,3.663750
336,2022-01-02-01:57:48,1,7,1.740341
337,2022-01-02-01:57:51,7,2,2.601703
338,2022-01-02-01:57:54,2,3,2.843863
339,2022-01-02-01:57:56,3,6,2.032835
340,2022-01-02-01:57:59,6,0,2.877677
341,2022-01-02-01:58:00,0,4,1.516392
342,2022-01-02-01:58:02,4,7,1.873839
343,2022-01-02-01:58:05,7,2,2.642393
344,2022-01-02-01:58:06,2,5,1.521707
345,2022-01-02-01:58:08,5,0,1.979499
346,2022-01-02-01:58:10,0,5,1.950658
347,2022-01-02-01:58:12,5,3,2.233470
348,2022-01-02-01:58:15,3,2,2.630116
349,2022-01-02-01:58:18,2,3,2.719215
350,2022-01-02-01:58:22,3,2,4.341238
351,2022-01-02-01:58:26,2,0,3.973439
352,2022-01-02-01:58:29,0,6,2.904024
353,2022-01-02-01:58:31,6,3,2.003733
354,2022-01-02-01:58:33,3,7,2.124848
355,2022-01-02-01:58:35,7,0,2.017193
356,2022-01-02-01:58:39,0,6,3.499298
357,2022-01-02-01:58:43,6,7,4.051472
358,2022-01-02-01:58:45,7,3,2.130976
359,2022-01-02-01:58:47,3,5,2.222496
360,2022-01-02-01:58:49,5,0,1.895437
361,2022-01-02-01:58:52,0,3,3.420832
362,2022-01-02-01:58:56,3,0,3.344324
363,2022-01-02-01:58:58,0,5,2.181540
364,2022-01-02-01:59:00,5,7,2.535179
365,2022-01-02-01:59:04,7,4,3.451711
366,2022-01-02-01:59:07,4,6,3.456106
367,2022-01-02-01:59:10,6,5,3.150952
368,2022-01-02-01:59:12,5,0,1.897636
369,2022-01-02-01:59:14,0,2,1.741654
370,2022-01-02-01:59:16,2,0,1.719180
371,2022-01-02-01:59:18,0,3,2.497559
372,2022-01-02-01:59:23,3,2,4.249228
373,2022-01-02-01:59:27,2,0,3.937552
374,2022-01-02-01:59:28,0,4,1.523095
375,2022-01-02-01:59:32,4,6,3.469236
376,2022-01-02-01:59:35,6,5,3.140446
377,2022-01-02-01:59:37,5,7,2.572485
378,2022-01-02-01:59:41,7,1,3.547380
379,2022-01-02-01:59:43,1,2,2.017728
380,2022-01-02-01:59:45,2,0,1.722170
381,2022-01-02-01:59:46,0,4,1.518787
382,2022-01-02-01:59:48,4,0,1.520790
383,2022-01-02-01:59:50,0,6,2.836213
384,2022-01-02-01:59:54,6,2,3.408268
385,2022-01-02-01:59:56,2,3,2.701607
386,2022-01-02-01:59:59,3,0,2.428296
387,2022-01-02-02:00:02,0,6,3.530605
388,2022-01-02-02:00:05,6,7,2.642703
389,2022-01-02-02:00:08,7,6,2.615978
390,2022-01-02-02:00:11,6,3,3.714284
391,2022-01-02-02:00:14,3,1,2.287957
392,2022-01-02-02:00:15,1,4,1.335608
393,2022-01-02-02:00:16,4,1,1.334745
394,2022-01-02-02:00:18,1,4,1.325125
395,2022-01-02-02:00:20,4,7,1.857480
396,2022-01-02-02:00:21,7,1,1.668391
397,2022-01-02-02:00:22,1,0,1.072558
398,2022-01-02-02:00:24,0,7,1.889125
399,2022-01-02-02:00:27,7,6,2.674133
400,2022-01-02-02:00:30,6,5,2.934593
401,2022-01-02-02:00:32,5,4,1.865651
402,2022-01-02-02:00:34,4,7,1.903141
403,2022-01-02-02:00:36,7,2,2.820696
404,2022-01-02-02:00:39,2,3,2.630152
405,2022-01-02-02:00:41,3,7,2.098220
406,2022-01-02-02:00:43,7,4,1.865734
407,2022-01-02-02:00:45,4,2,1.753706
408,2022-01-02-02:00:47,2,1,1.970894
409,2022-01-02-02:00:49,1,2,1.999753
410,2022-01-02-02:00:52,2,6,3.122053
411,2022-01-02-02:00:56,6,4,3.762595
412,2022-01-02-02:00:59,4,5,3.709995
413,2022-01-02-02:01:02,5,6,3.134423
414,2022-01-02-02:01:06,6,5,3.105602
415,2022-01-02-02:01:08,5,4,2.051862
416,2022-01-02-02:01:09,4,0,1.515521
417,2022-01-02-02:01:13,0,6,3.520973
418,2022-01-02-02:01:16,6,1,3.593918
419,2022-01-02-02:01:17,1,0,1.069494
420,2022-01-02-02:01:19,0,4,1.492398
421,2022-01-02-02:01:21,4,5,1.814965
422,2022-01-02-02:01:23,5,0,2.070875
423,2022-01-02-02:01:25,0,3,2.550673
424,2022-01-02-02:01:27,3,4,2.086559
425,2022-01-02-02:01:29,4,1,1.279366
426,2022-01-02-02:01:30,1,7,1.713931
427,2022-01-02-02:01:32,7,3,2.128020
428,2022-01-02-02:01:35,3,1,2.288612
429,2022-01-02-02:01:37,1,6,2.735948
430,2022-01-02-02:01:41,6,2,3.257849
431,2022-01-02-02:01:44,2,3,2.795722
432,2022-01-02-02:01:46,3,0,2.289957
433,2022-01-02-02:01:48,0,7,1.920724
434,2022-01-02-02:01:49,7,1,1.698812
435,2022-01-02-02:01:52,1,5,2.176542
436,2022-01-02-02:01:54,5,3,2.194529
437,2022-01-02-02:01:56,3,5,2.323056
438,2022-01-02-02:01:58,5,1,1.996587
439,2022-01-02-02:02:00,1,5,1.989372
440,2022-01-02-02:02:03,5,7,2.576695
441,2022-01-02-02:02:06,7,0,3.082858
442,2022-01-02-02:02:07,0,1,1.123551
443,2022-01-02-02:02:08,1,4,1.315754
444,2022-01-02-02:02:10,4,3,2.041786
445,2022-01-02-02:02:14,3,2,4.160373
446,2022-01-02-02:02:18,2,0,3.939910
447,2022-01-02-02:02:21,0,3,2.651020
448,2022-01-02-02:02:23,3,1,2.233264
449,2022-01-02-02:02:25,1,5,2.094435
450,2022-01-02-02:02:28,5,7,2.641330
451,2022-01-02-02:02:31,7,1,3.351506
452,2022-01-02-02:02:33,1,7,1.710759
453,2022-01-02-02:02:35,7,3,2.236408
454,2022-01-02-02:02:38,3,0,2.430241
455,2022-01-02-02:02:39,0,2,1.724359
456,2022-01-02-02:02:41,2,5,1.525677
457,2022-01-02-02:02:44,5,7,2.617533
458,2022-01-02-02:02:47,7,1,3.330124
459,2022-01-02-02:02:49,1,3,2.261449
460,2022-01-02-02:02:53,3,2,4.266678
461,2022-01-02-02:02:57,2,5,3.699094
462,2022-01-02-02:02:59,5,4,1.792553
463,2022-01-02-02:03:00,4,0,1.533951
464,2022-01-02-02:03:02,0,1,1.093392
465,2022-01-02-02:03:05,1,3,3.443149
466,2022-01-02-02:03:08,3,5,2.990383
467,2022-01-02-02:03:10,5,0,1.988306
468,2022-01-02-02:03:12,0,3,2.492889
469,2022-01-02-02:03:15,3,1,2.477449
470,2022-01-02-02:03:17,1,7,1.741037
471,2022-01-02-02:03:19,7,5,2.801686
472,2022-01-02-02:03:21,5,0,1.923781
473,2022-01-02-02:03:23,0,5,1.987491
474,2022-01-02-02:03:25,5,0,1.948560
475,2022-01-02-02:03:27,0,7,2.005882
476,2022-01-02-02:03:29,7,1,1.770632
477,2022-01-02-02:03:31,1,2,1.956355
478,2022-01-02-02:03:33,2,0,1.675814
479,2022-01-02-02:03:34,0,1,1.061437
480,2022-01-02-02:03:36,1,5,1.991198
481,2022-01-02-02:03:38,5,7,2.601146
482,2022-01-02-02:03:42,7,0,3.091030
483,2022-01-02-02:03:43,0,2,1.718506
484,2022-01-02-02:03:46,2,6,3.137410
485,2022-01-02-02:03:50,6,4,3.250653
486,2022-01-02-02:03:53,4,6,3.699072
487,2022-01-02-02:03:57,6,2,4.147007
488,2022-01-02-02:04:01,2,0,3.954690
489,2022-01-02-02:04:04,0,3,2.507227
490,2022-01-02-02:04:06,3,0,2.438451
491,2022-01-02-02:04:08,0,5,1.918603
492,2022-01-02-02:04:12,5,4,3.473560
493,2022-01-02-02:04:15,4,5,3.467612
494,2022-01-02-02:04:18,5,6,3.144839
495,2022-01-02-02:04:21,6,5,3.124900
496,2022-01-02-02:04:25,5,2,3.649818
497,2022-01-02-02:04:28,2,7,3.168850
498,2022-01-02-02:04:31,7,6,2.563684
499,2022-01-02-02:04:33,6,7,2.611235
500,2022-01-02-02:04:37,7,0,3.095900
501,2022-01-02-02:04:40,0,6,2.946129
502,2022-01-02-02:04:44,6,2,4.388668
503,2022-01-02-02:04:48,2,1,4.264562
504,2022-01-02-02:04:51,1,6,2.694774
505,2022-01-02-02:04:53,6,3,2.001767
506,2022-01-02-02:04:55,3,0,2.367491
507,2022-01-02-02:04:56,0,1,1.095287
508,2022-01-02-02:04:58,1,2,1.966121
509,2022-01-02-02:05:00,2,5,1.522212
510,2022-01-02-02:05:03,5,6,3.143109
511,2022-01-02-02:05:06,6,0,3.511341
512,2022-01-02-02:05:08,0,5,1.958090
513,2022-01-02-02:05:11,5,3,2.975975
514,2022-01-02-02:05:15,3,4,3.488903
515,2022-01-02-02:05:17,4,7,1.892672
516,2022-01-02-02:05:19,7,0,2.097155
517,2022-01-02-02:05:21,0,5,1.920649
518,2022-01-02-02:05:24,5,3,3.140799
519,2022-01-02-02:05:27,3,4,3.483501
520,2022-01-02-02:05:29,4,1,1.317330
521,2022-01-02-02:05:33,1,6,3.737214
522,2022-01-02-02:05:36,6,3,3.817913
523,2022-01-02-02:05:38,3,4,2.143057
524,2022-01-02-02:05:41,4,3,2.063031
525,2022-01-02-02:05:43,3,1,2.225728
526,2022-01-02-02:05:44,1,4,1.323100
527,2022-01-02-02:05:45,4,1,1.326445
528,2022-01-02-02:05:48,1,3,2.239091
529,2022-01-02-02:05:50,3,5,2.296586
530,2022-01-02-02:05:53,5,7,2.615598
531,2022-01-02-02:05:56,7,4,3.151976
532,2022-01-02-02:05:57,4,1,1.318645
533,2022-01-02-02:05:59,1,3,2.313084
534,2022-01-02-02:06:02,3,0,2.356925
535,2022-01-02-02:06:05,0,6,3.433771
536,2022-01-02-02:06:09,6,1,3.712802
537,2022-01-02-02:06:10,1,0,1.042428
538,2022-01-02-02:06:12,0,7,1.930552
539,2022-01-02-02:06:13,7,1,1.684297
540,2022-01-02-02:06:15,1,0,1.047838
541,2022-01-02-02:06:16,0,1,1.027251
542,2022-01-02-02:06:18,1,3,2.292751
543,2022-01-02-02:06:20,3,4,2.213815
544,2022-01-02-02:06:24,4,2,4.229915
545,2022-01-02-02:06:28,2,6,4.131104
546,2022-01-02-02:06:30,6,3,1.963533
547,2022-01-02-02:06:33,3,1,2.425754
548,2022-01-02-02:06:34,1,7,1.654509
549,2022-01-02-02:06:36,7,1,1.670790
550,2022-01-02-02:06:38,1,7,1.828947
551,2022-01-02-02:06:41,7,2,2.588680
552,2022-01-02-02:06:43,2,7,2.557571
553,2022-01-02-02:06:46,7,2,2.534568
554,2022-01-02-02:06:47,2,5,1.566511
555,2022-01-02-02:06:49,5,0,1.883014
556,2022-01-02-02:06:51,0,2,1.721746
557,2022-01-02-02:06:54,2,6,3.193183
558,2022-01-02-02:06:58,6,7,4.050356
559,2022-01-02-02:07:01,7,5,2.635410
560,2022-01-02-02:07:04,5,3,3.031136
561,2022-01-02-02:07:07,3,1,3.439343
562,2022-01-02-02:07:09,1,5,2.221803
563,2022-01-02-02:07:12,5,6,2.741791
564,2022-01-02-02:07:15,6,4,2.649950
565,2022-01-02-02:07:16,4,1,1.313355
566,2022-01-02-02:07:17,1,4,1.322970
567,2022-01-02-02:07:19,4,5,1.803197
568,2022-01-02-02:07:22,5,3,2.274300
569,2022-01-02-02:07:24,3,1,2.392025
570,2022-01-02-02:07:26,1,5,2.018371
571,2022-01-02-02:07:28,5,1,1.998312
572,2022-01-02-02:07:29,1,0,1.111764
573,2022-01-02-02:07:31,0,5,2.102465
574,2022-01-02-02:07:33,5,4,2.228756
575,2022-01-02-02:07:35,4,7,1.937442
576,2022-01-02-02:07:38,7,2,2.741910
577,2022-01-02-02:07:41,2,6,3.122610
578,2022-01-02-02:07:45,6,4,4.010547
