--- Start
Calibration finished !

Learning mode activated? 
False
iteration,date,init_position,final_position,time
378,2021-12-31-00:59:50,6,7,4.417666
379,2021-12-31-00:59:54,7,6,4.330346
380,2021-12-31-00:59:57,6,2,3.303493
381,2021-12-31-01:00:00,2,3,2.725860
382,2021-12-31-01:00:03,3,4,2.495164
383,2021-12-31-01:00:04,4,0,1.866790
384,2021-12-31-01:00:06,0,2,2.042445
385,2021-12-31-01:00:09,2,1,2.173878
386,2021-12-31-01:00:11,1,5,2.255138
387,2021-12-31-01:00:13,5,2,1.841879
388,2021-12-31-01:00:15,2,0,1.992459
389,2021-12-31-01:00:18,0,6,3.685294
390,2021-12-31-01:00:23,6,7,4.489752
391,2021-12-31-01:00:25,7,1,2.116161
392,2021-12-31-01:00:27,1,5,2.135712
393,2021-12-31-01:00:30,5,0,2.365935
394,2021-12-31-01:00:31,0,1,1.314568
395,2021-12-31-01:00:33,1,5,2.123230
396,2021-12-31-01:00:35,5,4,1.904282
397,2021-12-31-01:00:39,4,6,3.748670
398,2021-12-31-01:00:42,6,5,3.364065
399,2021-12-31-01:00:45,5,6,3.425238
400,2021-12-31-01:00:49,6,4,3.717149
401,2021-12-31-01:00:51,4,1,1.582720
402,2021-12-31-01:00:55,1,6,3.820891
403,2021-12-31-01:00:58,6,5,3.401934
404,2021-12-31-01:01:01,5,7,2.870505
405,2021-12-31-01:01:06,7,6,4.679933
406,2021-12-31-01:01:10,6,3,4.021156
407,2021-12-31-01:01:12,3,1,2.433942
408,2021-12-31-01:01:14,1,3,2.438188
409,2021-12-31-01:01:17,3,7,2.442768
410,2021-12-31-01:01:19,7,0,2.419803
411,2021-12-31-01:01:22,0,3,2.599172
412,2021-12-31-01:01:24,3,7,2.259440
413,2021-12-31-01:01:28,7,6,4.190753
414,2021-12-31-01:01:32,6,0,3.602239
415,2021-12-31-01:01:34,0,1,1.637312
416,2021-12-31-01:01:38,1,6,4.140310
417,2021-12-31-01:01:42,6,3,4.112854
418,2021-12-31-01:01:45,3,2,2.760659
419,2021-12-31-01:01:47,2,7,2.706417
420,2021-12-31-01:01:49,7,0,2.117710
421,2021-12-31-01:01:52,0,3,2.598631
422,2021-12-31-01:01:54,3,7,2.427407
423,2021-12-31-01:01:57,7,5,2.848179
424,2021-12-31-01:02:00,5,7,2.793100
425,2021-12-31-01:02:03,7,2,2.830794
426,2021-12-31-01:02:05,2,4,2.118889
427,2021-12-31-01:02:07,4,7,2.311208
428,2021-12-31-01:02:09,7,1,2.052691
429,2021-12-31-01:02:12,1,3,2.537229
430,2021-12-31-01:02:15,3,7,2.715258
431,2021-12-31-01:02:16,7,1,1.786163
432,2021-12-31-01:02:20,1,6,3.880733
433,2021-12-31-01:02:24,6,5,3.301539
434,2021-12-31-01:02:26,5,2,1.889936
435,2021-12-31-01:02:28,2,7,2.787877
436,2021-12-31-01:02:32,7,6,4.156443
437,2021-12-31-01:02:36,6,1,4.033717
438,2021-12-31-01:02:38,1,7,1.971146
439,2021-12-31-01:02:41,7,3,2.581669
440,2021-12-31-01:02:44,3,0,2.782563
441,2021-12-31-01:02:48,0,6,3.845452
442,2021-12-31-01:02:51,6,4,3.761656
443,2021-12-31-01:02:53,4,5,2.026784
444,2021-12-31-01:02:56,5,0,2.104686
445,2021-12-31-01:02:58,0,3,2.637856
446,2021-12-31-01:03:02,3,6,3.880215
447,2021-12-31-01:03:06,6,5,3.425762
448,2021-12-31-01:03:08,5,1,2.169206
449,2021-12-31-01:03:10,1,2,2.181660
450,2021-12-31-01:03:13,2,3,3.234882
451,2021-12-31-01:03:16,3,7,2.606724
452,2021-12-31-01:03:18,7,0,2.216315
453,2021-12-31-01:03:20,0,4,2.055847
454,2021-12-31-01:03:22,4,1,1.709510
455,2021-12-31-01:03:26,1,6,3.992427
456,2021-12-31-01:03:29,6,4,3.665994
457,2021-12-31-01:03:31,4,7,2.131199
458,2021-12-31-01:03:33,7,1,1.850483
459,2021-12-31-01:03:35,1,0,1.262373
460,2021-12-31-01:03:38,0,6,3.779449
461,2021-12-31-01:03:42,6,3,4.019016
462,2021-12-31-01:03:46,3,6,3.934772
463,2021-12-31-01:03:50,6,3,3.844025
464,2021-12-31-01:03:53,3,5,2.517706
465,2021-12-31-01:03:54,5,2,1.683798
466,2021-12-31-01:03:57,2,3,2.833402
467,2021-12-31-01:04:00,3,5,2.511796
468,2021-12-31-01:04:02,5,0,2.041360
469,2021-12-31-01:04:05,0,3,2.768187
470,2021-12-31-01:04:07,3,4,2.381444
471,2021-12-31-01:04:09,4,5,2.441571
472,2021-12-31-01:04:12,5,7,3.009330
473,2021-12-31-01:04:15,7,2,3.032120
474,2021-12-31-01:04:18,2,7,2.819279
475,2021-12-31-01:04:21,7,5,2.861856
476,2021-12-31-01:04:24,5,3,2.695254
477,2021-12-31-01:04:27,3,4,2.841666
478,2021-12-31-01:04:29,4,2,2.150212
479,2021-12-31-01:04:31,2,5,2.001608
480,2021-12-31-01:04:33,5,0,2.241091
481,2021-12-31-01:04:36,0,7,2.572081
482,2021-12-31-01:04:39,7,2,2.916336
483,2021-12-31-01:04:41,2,0,2.112154
484,2021-12-31-01:04:43,0,2,2.221139
485,2021-12-31-01:04:47,2,6,3.690678
486,2021-12-31-01:04:51,6,3,4.033095
487,2021-12-31-01:04:53,3,7,2.304360
488,2021-12-31-01:04:56,7,2,2.803803
489,2021-12-31-01:04:58,2,7,2.788574
490,2021-12-31-01:05:03,7,6,4.286848
491,2021-12-31-01:05:07,6,7,4.434185
492,2021-12-31-01:05:10,7,0,2.614100
493,2021-12-31-01:05:12,0,5,2.343327
494,2021-12-31-01:05:14,5,2,2.113433
495,2021-12-31-01:05:16,2,0,2.202292
496,2021-12-31-01:05:19,0,2,2.247769
497,2021-12-31-01:05:21,2,5,1.838698
498,2021-12-31-01:05:24,5,7,3.111007
499,2021-12-31-01:05:26,7,1,2.125104
500,2021-12-31-01:05:30,1,6,3.979552
501,2021-12-31-01:05:33,6,4,3.690365
502,2021-12-31-01:05:37,4,6,3.882270
503,2021-12-31-01:05:42,6,7,4.498499
504,2021-12-31-01:05:44,7,1,2.249080
505,2021-12-31-01:05:47,1,5,2.488691
506,2021-12-31-01:05:50,5,6,3.568706
507,2021-12-31-01:05:54,6,3,4.172580
508,2021-12-31-01:05:57,3,0,3.101877
509,2021-12-31-01:06:01,0,6,3.840146
510,2021-12-31-01:06:05,6,5,3.318419
511,2021-12-31-01:06:08,5,6,3.585517
512,2021-12-31-01:06:12,6,5,3.531197
513,2021-12-31-01:06:14,5,0,2.459086
514,2021-12-31-01:06:16,0,7,2.235644
515,2021-12-31-01:06:20,7,2,3.106558
516,2021-12-31-01:06:23,2,6,3.486379
517,2021-12-31-01:06:27,6,7,4.436960
518,2021-12-31-01:06:30,7,3,2.465262
519,2021-12-31-01:06:33,3,2,3.115957
520,2021-12-31-01:06:35,2,4,2.358124
521,2021-12-31-01:06:39,4,6,4.020370
522,2021-12-31-01:06:43,6,3,4.029767
523,2021-12-31-01:06:46,3,5,2.761271
524,2021-12-31-01:06:49,5,7,3.101550
525,2021-12-31-01:06:52,7,2,3.018857
526,2021-12-31-01:06:55,2,7,3.055878
527,2021-12-31-01:06:57,7,1,2.097097
528,2021-12-31-01:06:59,1,4,1.690976
529,2021-12-31-01:07:03,4,6,3.890227
530,2021-12-31-01:07:07,6,3,3.942954
531,2021-12-31-01:07:10,3,2,2.964536
532,2021-12-31-01:07:13,2,3,3.309655
533,2021-12-31-01:07:16,3,1,2.399067
534,2021-12-31-01:07:17,1,4,1.751540
535,2021-12-31-01:07:19,4,1,1.746425
536,2021-12-31-01:07:22,1,2,2.642080
537,2021-12-31-01:07:25,2,3,3.120832
538,2021-12-31-01:07:27,3,7,2.482276
539,2021-12-31-01:07:31,7,2,3.111718
540,2021-12-31-01:07:33,2,1,2.393364
541,2021-12-31-01:07:37,1,6,4.202186
542,2021-12-31-01:07:41,6,4,4.068743
543,2021-12-31-01:07:43,4,0,1.843487
544,2021-12-31-01:07:45,0,7,2.453712
545,2021-12-31-01:07:47,7,1,1.964042
546,2021-12-31-01:07:50,1,5,2.319327
547,2021-12-31-01:07:52,5,1,2.143909
548,2021-12-31-01:07:56,1,6,3.942334
549,2021-12-31-01:07:59,6,2,3.558531
550,2021-12-31-01:08:01,2,5,1.931330
551,2021-12-31-01:08:05,5,6,3.388147
552,2021-12-31-01:08:08,6,5,3.393461
553,2021-12-31-01:08:10,5,2,2.055132
554,2021-12-31-01:08:12,2,4,2.226778
555,2021-12-31-01:08:15,4,5,2.353911
556,2021-12-31-01:08:17,5,0,2.415460
557,2021-12-31-01:08:21,0,6,3.944012
558,2021-12-31-01:08:25,6,1,4.013538
559,2021-12-31-01:08:29,1,6,4.040634
560,2021-12-31-01:08:33,6,3,4.035032
561,2021-12-31-01:08:36,3,7,2.576646
562,2021-12-31-01:08:39,7,5,3.132404
563,2021-12-31-01:08:43,5,6,3.682367
564,2021-12-31-01:08:47,6,0,3.996770
565,2021-12-31-01:08:49,0,7,2.378996
566,2021-12-31-01:08:51,7,3,2.432472
567,2021-12-31-01:08:54,3,0,2.885035
568,2021-12-31-01:08:58,0,6,3.726291
569,2021-12-31-01:09:02,6,1,4.071278
570,2021-12-31-01:09:05,1,5,2.390131
571,2021-12-31-01:09:07,5,0,2.272737
572,2021-12-31-01:09:09,0,3,2.610177
573,2021-12-31-01:09:13,3,6,3.894280
574,2021-12-31-01:09:17,6,2,3.534481
575,2021-12-31-01:09:20,2,7,3.133080
576,2021-12-31-01:09:22,7,1,2.110995
577,2021-12-31-01:09:24,1,7,1.897993
578,2021-12-31-01:09:27,7,2,3.026272
