date,init_position,final_position,time
125,2022-01-26-16:42:52,0,1,2.121716
126,2022-01-26-16:42:54,1,0,2.271131
127,2022-01-26-16:42:57,0,7,2.563403
128,2022-01-26-16:43:02,7,3,4.839677
129,2022-01-26-16:43:06,3,5,4.323706
130,2022-01-26-16:43:09,5,4,2.885571
131,2022-01-26-16:43:12,4,3,2.824347
132,2022-01-26-16:43:15,3,5,3.217225
133,2022-01-26-16:43:18,5,4,2.853678
134,2022-01-26-16:43:30,4,2,11.765442
135,2022-01-26-16:43:35,2,5,4.983659
136,2022-01-26-16:43:40,5,1,5.761577
137,2022-01-26-16:43:42,1,4,2.060875
138,2022-01-26-16:43:47,4,6,4.663709
139,2022-01-26-16:43:53,6,5,5.986786
140,2022-01-26-16:43:57,5,0,3.860938
141,2022-01-26-16:44:01,0,3,3.723725
142,2022-01-26-16:44:04,3,0,3.734736
143,2022-01-26-16:44:07,0,2,2.460140
144,2022-01-26-16:44:11,2,3,3.862982
145,2022-01-26-16:44:13,3,6,2.655364
146,2022-01-26-16:44:17,6,5,3.544538
147,2022-01-26-16:44:20,5,2,2.782272
148,2022-01-26-16:44:22,2,5,2.334668
149,2022-01-26-16:44:25,5,4,3.098724
150,2022-01-26-16:44:28,4,2,2.646865
151,2022-01-26-16:44:32,2,3,4.320623
152,2022-01-26-16:44:37,3,2,5.406091
153,2022-01-26-16:44:42,2,5,4.562544
154,2022-01-26-16:44:45,5,3,3.081740
155,2022-01-26-16:44:48,3,5,3.232109
156,2022-01-26-16:44:53,5,6,4.294228
157,2022-01-26-16:44:57,6,3,4.528506
158,2022-01-26-16:45:00,3,6,3.105552
159,2022-01-26-16:45:04,6,7,3.794674
160,2022-01-26-16:45:08,7,5,4.036157
161,2022-01-26-16:45:11,5,0,2.751250
162,2022-01-26-16:45:16,0,6,4.887732
163,2022-01-26-16:45:21,6,0,5.176208
164,2022-01-26-16:45:24,0,2,2.812180
165,2022-01-26-16:45:26,2,5,2.325100
166,2022-01-26-16:45:29,5,4,3.056253
167,2022-01-26-16:45:34,4,2,4.974599
168,2022-01-26-16:45:40,2,1,5.663443
169,2022-01-26-16:45:42,1,0,1.760531
170,2022-01-26-16:45:45,0,6,3.728060
171,2022-01-26-16:45:49,6,7,3.533045
172,2022-01-26-16:45:51,7,1,2.551512
173,2022-01-26-16:45:55,1,5,3.647915
174,2022-01-26-16:45:58,5,7,3.376704
175,2022-01-26-16:46:04,7,1,5.087281
176,2022-01-26-16:46:06,1,4,2.358847
177,2022-01-26-16:46:09,4,3,3.033849
178,2022-01-26-16:46:13,3,7,3.914378
179,2022-01-26-16:46:16,7,6,3.504453
180,2022-01-26-16:46:21,6,0,4.561473
181,2022-01-26-16:46:23,0,1,1.791992
182,2022-01-26-16:46:27,1,6,3.905097
183,2022-01-26-16:46:30,6,4,3.611459
184,2022-01-26-16:46:34,4,6,4.190306
185,2022-01-26-16:46:39,6,7,4.974615
186,2022-01-26-16:46:44,7,2,4.203723
187,2022-01-26-16:46:46,2,0,2.409643
188,2022-01-26-16:46:50,0,5,4.033782
189,2022-01-26-16:46:53,5,0,3.167410
190,2022-01-26-16:46:56,0,4,2.585664
191,2022-01-26-16:47:00,4,6,4.347011
192,2022-01-26-16:47:06,6,3,5.301607
193,2022-01-26-16:47:09,3,4,2.983771
194,2022-01-26-16:47:11,4,1,2.700975
195,2022-01-26-16:47:14,1,4,2.394241
196,2022-01-26-16:47:18,4,6,4.396014
197,2022-01-26-16:47:23,6,7,5.384920
198,2022-01-26-16:47:26,7,0,2.698467
199,2022-01-26-16:47:29,0,7,2.537106
200,2022-01-26-16:47:32,7,4,3.092526
201,2022-01-26-16:47:35,4,2,2.887252
202,2022-01-26-16:47:38,2,3,3.434686
203,2022-01-26-16:47:44,3,4,5.579516
204,2022-01-26-16:47:47,4,2,3.204736
205,2022-01-26-16:47:52,2,1,5.330875
206,2022-01-26-16:47:56,1,6,3.624136
207,2022-01-26-16:47:59,6,5,3.587557
208,2022-01-26-16:48:02,5,4,2.257288
209,2022-01-26-16:48:04,4,5,2.551967
210,2022-01-26-16:48:07,5,7,3.161596
211,2022-01-26-16:48:14,7,1,6.370762
212,2022-01-26-16:48:18,1,6,3.781909
213,2022-01-26-16:48:23,6,2,5.277006
214,2022-01-26-16:48:26,2,4,2.647934
215,2022-01-26-16:48:28,4,3,2.900692
216,2022-01-26-16:48:33,3,1,4.726111
217,2022-01-26-16:48:36,1,3,3.063879
218,2022-01-26-16:48:41,3,1,5.007939
219,2022-01-26-16:48:44,1,7,2.450117
220,2022-01-26-16:48:46,7,1,2.520986
221,2022-01-26-16:48:49,1,5,2.402415
222,2022-01-26-16:48:53,5,4,4.715074
223,2022-01-26-16:48:58,4,7,4.412915
224,2022-01-26-16:49:02,7,6,3.758133
225,2022-01-26-16:49:06,6,2,4.520525
226,2022-01-26-16:49:10,2,3,3.778063
227,2022-01-26-16:49:13,3,0,3.410193
228,2022-01-26-16:49:16,0,2,2.644625
229,2022-01-26-16:49:20,2,7,3.596569
230,2022-01-26-16:49:23,7,0,3.693177
231,2022-01-26-16:49:25,0,1,1.876613
232,2022-01-26-16:49:28,1,5,2.880465
233,2022-01-26-16:49:31,5,2,2.976033
234,2022-01-26-16:49:34,2,1,2.499539
235,2022-01-26-16:49:36,1,7,2.699540
236,2022-01-26-16:49:39,7,0,3.221278
237,2022-01-26-16:49:42,0,4,2.253176
238,2022-01-26-16:49:44,4,3,2.742375
239,2022-01-26-16:49:48,3,2,3.714285
240,2022-01-26-16:49:52,2,1,3.512269
241,2022-01-26-16:49:55,1,3,3.243101
242,2022-01-26-16:49:57,3,6,2.564414
243,2022-01-26-16:50:00,6,3,2.945531
244,2022-01-26-16:50:03,3,6,2.884757
245,2022-01-26-16:50:08,6,7,4.335527
246,2022-01-26-16:50:14,7,1,6.114203
247,2022-01-26-16:50:16,1,7,2.691885
248,2022-01-26-16:50:19,7,4,2.887857
249,2022-01-26-16:50:22,4,3,2.430152
250,2022-01-26-16:50:25,3,4,2.934274
251,2022-01-26-16:50:27,4,7,2.699218
252,2022-01-26-16:50:31,7,3,3.823549
253,2022-01-26-16:50:34,3,0,3.121364
254,2022-01-26-16:50:37,0,7,2.392160
255,2022-01-26-16:50:40,7,0,3.161920
256,2022-01-26-16:50:43,0,5,3.119642
257,2022-01-26-16:50:45,5,2,2.101437
258,2022-01-26-16:50:47,2,5,2.251508
259,2022-01-26-16:50:51,5,7,3.360986
260,2022-01-26-16:50:54,7,2,3.261919
261,2022-01-26-16:50:57,2,7,3.356590
262,2022-01-26-16:51:02,7,4,4.237386
263,2022-01-26-16:51:08,4,0,6.642082
264,2022-01-26-16:51:10,0,1,1.764454
265,2022-01-26-16:51:14,1,5,3.464247
266,2022-01-26-16:51:17,5,0,2.965057
267,2022-01-26-16:51:19,0,5,2.696912
268,2022-01-26-16:51:23,5,3,3.313747
269,2022-01-26-16:51:26,3,4,3.269723
270,2022-01-26-16:51:29,4,3,2.911454
271,2022-01-26-16:51:32,3,1,3.517920
272,2022-01-26-16:51:36,1,2,3.232243
273,2022-01-26-16:51:39,2,7,3.425052
274,2022-01-26-16:51:41,7,1,2.404796
275,2022-01-26-16:51:46,1,6,4.647371
276,2022-01-26-16:51:51,6,4,5.147934
277,2022-01-26-16:51:54,4,0,2.422246
278,2022-01-26-16:51:57,0,6,3.662216
279,2022-01-26-16:52:02,6,0,4.312340
280,2022-01-26-16:52:05,0,6,3.535795
281,2022-01-26-16:52:09,6,2,3.906953
282,2022-01-26-16:52:13,2,7,3.536317
283,2022-01-26-16:52:16,7,5,3.777238
284,2022-01-26-16:52:19,5,2,2.265280
285,2022-01-26-16:52:21,2,5,2.276065
286,2022-01-26-16:52:24,5,7,3.353231
287,2022-01-26-16:52:29,7,1,4.897769
288,2022-01-26-16:52:32,1,2,2.852961
289,2022-01-26-16:52:36,2,6,4.231192
290,2022-01-26-16:52:40,6,1,3.417868
291,2022-01-26-16:52:42,1,4,2.248068
292,2022-01-26-16:52:45,4,3,2.685948
293,2022-01-26-16:52:48,3,4,2.851525
294,2022-01-26-16:52:50,4,0,2.461344
295,2022-01-26-16:52:55,0,6,5.368806
296,2022-01-26-16:53:00,6,7,4.344674
297,2022-01-26-16:53:04,7,0,4.236399
298,2022-01-26-16:53:08,0,3,3.856474
299,2022-01-26-16:53:11,3,0,3.398151
300,2022-01-26-16:53:15,0,3,3.429846
301,2022-01-26-16:53:18,3,5,3.314555
302,2022-01-26-16:53:21,5,4,3.253728
303,2022-01-26-16:53:24,4,7,2.966741
304,2022-01-26-16:53:28,7,4,3.759191
305,2022-01-26-16:53:30,4,0,2.353963
306,2022-01-26-16:53:34,0,3,3.755478
307,2022-01-26-16:53:40,3,2,5.625240
308,2022-01-26-16:53:46,2,0,5.851183
309,2022-01-26-16:53:50,0,5,4.001236
310,2022-01-26-16:53:53,5,3,2.953166
311,2022-01-26-16:53:56,3,5,3.102731
312,2022-01-26-16:53:58,5,2,2.768884
313,2022-01-26-16:54:01,2,0,2.763977
314,2022-01-26-16:54:04,0,2,2.359255
315,2022-01-26-16:54:07,2,1,2.927087
316,2022-01-26-16:54:11,1,3,4.480530
317,2022-01-26-16:54:15,3,1,3.532124
318,2022-01-26-16:54:16,1,0,1.812706
319,2022-01-26-16:54:19,0,4,2.111874
320,2022-01-26-16:54:21,4,1,2.067786
321,2022-01-26-16:54:22,1,0,1.600681
322,2022-01-26-16:54:25,0,5,3.058648
323,2022-01-26-16:54:29,5,6,3.837150
324,2022-01-26-16:54:34,6,4,4.864256
325,2022-01-26-16:54:37,4,5,3.046965
326,2022-01-26-16:54:41,5,6,3.744534
327,2022-01-26-16:54:46,6,3,4.700897
328,2022-01-26-16:54:49,3,4,3.008939
329,2022-01-26-16:54:51,4,5,2.629318
330,2022-01-26-16:54:54,5,4,2.827513
331,2022-01-26-16:54:57,4,5,2.751590
332,2022-01-26-16:55:00,5,4,3.307982
333,2022-01-26-16:55:03,4,1,2.679929
334,2022-01-26-16:55:05,1,2,2.762792
335,2022-01-26-16:55:08,2,5,2.145423
336,2022-01-26-16:55:11,5,3,3.303123
337,2022-01-26-16:55:14,3,6,3.135252
338,2022-01-26-16:55:18,6,2,3.732153
339,2022-01-26-16:55:20,2,5,2.156486
340,2022-01-26-16:55:23,5,0,3.032114
341,2022-01-26-16:55:26,0,2,2.558812
342,2022-01-26-16:55:30,2,6,4.474462
343,2022-01-26-16:55:35,6,1,5.373405
344,2022-01-26-16:55:39,1,5,3.158664
345,2022-01-26-16:55:42,5,0,3.020987
346,2022-01-26-16:55:44,0,4,2.678674
347,2022-01-26-16:55:48,4,3,3.160980
348,2022-01-26-16:55:51,3,7,3.024056
349,2022-01-26-16:55:56,7,6,4.947957
350,2022-01-26-16:56:00,6,2,4.979062
351,2022-01-26-16:56:06,2,5,5.466267
352,2022-01-26-16:56:10,5,1,4.281635
353,2022-01-26-16:56:13,1,3,3.247853
354,2022-01-26-16:56:17,3,2,3.701322
355,2022-01-26-16:56:20,2,1,3.017949
356,2022-01-26-16:56:22,1,4,1.915805
357,2022-01-26-16:56:25,4,5,3.222844
358,2022-01-26-16:56:32,5,4,6.980728
359,2022-01-26-16:56:37,4,7,4.286932
360,2022-01-26-16:56:40,7,4,3.800181
361,2022-01-26-16:56:46,4,1,5.195188
362,2022-01-26-16:56:48,1,5,2.870522
363,2022-01-26-16:56:53,5,2,4.294843
364,2022-01-26-16:56:58,2,7,4.802129
365,2022-01-26-16:57:02,7,1,4.502628
366,2022-01-26-16:57:05,1,3,3.347295
367,2022-01-26-16:57:08,3,5,2.987693
368,2022-01-26-16:57:12,5,7,3.852508
369,2022-01-26-16:57:17,7,4,4.688024
370,2022-01-26-16:57:20,4,3,3.329865
371,2022-01-26-16:57:25,3,6,4.364034
372,2022-01-26-16:57:30,6,7,5.235029
373,2022-01-26-16:57:33,7,5,3.447066
374,2022-01-26-16:57:36,5,1,2.827895
375,2022-01-26-16:57:39,1,7,3.093046
376,2022-01-26-16:57:43,7,3,4.168815
377,2022-01-26-16:57:48,3,5,4.467012
378,2022-01-26-16:57:52,5,6,3.743585
379,2022-01-26-16:57:57,6,7,5.523440
380,2022-01-26-16:58:02,7,5,4.666534
381,2022-01-26-16:58:05,5,0,3.123182
382,2022-01-26-16:58:08,0,2,2.838112
383,2022-01-26-16:58:12,2,3,4.224244
384,2022-01-26-16:58:17,3,2,4.443631
385,2022-01-26-16:58:19,2,5,2.321779
386,2022-01-26-16:58:23,5,6,4.089454
387,2022-01-26-16:58:26,6,3,2.814010
388,2022-01-26-16:58:30,3,5,3.894885
389,2022-01-26-16:58:32,5,1,2.695321
390,2022-01-26-16:58:35,1,7,2.659740
391,2022-01-26-16:58:37,7,1,2.407702
392,2022-01-26-16:58:40,1,3,2.655852
393,2022-01-26-16:58:43,3,6,2.602580
394,2022-01-26-16:58:47,6,4,3.930751
395,2022-01-26-16:58:49,4,5,2.555834
396,2022-01-26-16:58:54,5,6,4.280825
397,2022-01-26-16:58:59,6,3,4.985902
398,2022-01-26-16:59:03,3,7,4.128407
399,2022-01-26-16:59:08,7,4,5.301041
400,2022-01-26-16:59:13,4,5,4.905587
401,2022-01-26-16:59:17,5,6,4.053148
402,2022-01-26-16:59:21,6,4,4.268465
403,2022-01-26-16:59:26,4,1,4.897600
404,2022-01-26-16:59:29,1,5,2.813120
405,2022-01-26-16:59:32,5,3,3.459941
406,2022-01-26-16:59:35,3,6,2.890165
407,2022-01-26-16:59:40,6,1,4.588693
408,2022-01-26-16:59:42,1,0,1.912017
409,2022-01-26-16:59:44,0,1,2.179627
410,2022-01-26-16:59:48,1,3,3.620433
411,2022-01-26-16:59:55,3,1,7.477287
412,2022-01-26-16:59:58,1,2,2.737522
413,2022-01-26-17:00:00,2,4,2.201053
414,2022-01-26-17:00:02,4,1,2.169824
415,2022-01-26-17:00:06,1,3,3.540913
416,2022-01-26-17:00:12,3,2,5.904441
417,2022-01-26-17:00:18,2,0,5.937448
418,2022-01-26-17:00:22,0,5,4.172882
419,2022-01-26-17:00:25,5,4,3.584775
420,2022-01-26-17:00:30,4,6,4.415665
421,2022-01-26-17:00:33,6,7,3.726202
422,2022-01-26-17:00:38,7,0,4.162116
423,2022-01-26-17:00:41,0,5,3.590011
424,2022-01-26-17:00:46,5,3,5.322991
425,2022-01-26-17:00:50,3,6,3.030162
426,2022-01-26-17:00:53,6,0,3.668441
427,2022-01-26-17:00:58,0,6,4.550799
428,2022-01-26-17:01:03,6,3,5.268822
429,2022-01-26-17:01:07,3,0,4.111167
430,2022-01-26-17:01:11,0,3,3.462730
431,2022-01-26-17:01:15,3,7,4.820070
432,2022-01-26-17:01:20,7,0,4.510812
433,2022-01-26-17:01:24,0,3,3.934931
434,2022-01-26-17:01:27,3,0,3.537985
435,2022-01-26-17:01:32,0,6,4.901210
436,2022-01-26-17:01:38,6,4,5.654446
437,2022-01-26-17:01:43,4,7,5.267316
438,2022-01-26-17:01:46,7,0,3.128381
439,2022-01-26-17:01:49,0,7,2.516113
440,2022-01-26-17:01:54,7,6,5.118693
441,2022-01-26-17:01:58,6,3,4.084706
442,2022-01-26-17:02:02,3,0,4.245867
443,2022-01-26-17:02:05,0,7,2.786650
444,2022-01-26-17:02:09,7,5,4.303637
445,2022-01-26-17:02:15,5,2,5.244213
446,2022-01-26-17:02:20,2,5,5.471862
447,2022-01-26-17:02:25,5,3,4.521863
448,2022-01-26-17:02:30,3,1,5.219401
449,2022-01-26-17:02:35,1,3,4.774566
450,2022-01-26-17:02:39,3,2,4.040527
451,2022-01-26-17:02:41,2,5,2.561390
452,2022-01-26-17:02:45,5,7,3.263109
453,2022-01-26-17:02:49,7,4,4.283863
454,2022-01-26-17:02:53,4,0,4.612747
455,2022-01-26-17:02:56,0,4,2.708834
456,2022-01-26-17:02:59,4,5,2.698123
457,2022-01-26-17:03:04,5,6,4.751252
458,2022-01-26-17:03:08,6,2,4.482950
459,2022-01-26-17:03:11,2,1,2.627835
460,2022-01-26-17:03:14,1,2,2.932587
461,2022-01-26-17:03:17,2,1,2.904224
462,2022-01-26-17:03:21,1,6,4.136482
463,2022-01-26-17:03:25,6,0,4.250883
464,2022-01-26-17:03:28,0,4,2.863425
465,2022-01-26-17:03:32,4,6,4.323881
466,2022-01-26-17:03:37,6,0,4.915021
467,2022-01-26-17:03:39,0,1,2.326007
468,2022-01-26-17:03:42,1,7,2.922144
469,2022-01-26-17:03:46,7,2,4.068516
470,2022-01-26-17:03:51,2,6,4.200187
471,2022-01-26-17:03:56,6,0,5.137183
472,2022-01-26-17:04:00,0,3,4.280733
473,2022-01-26-17:04:04,3,0,3.872455
474,2022-01-26-17:04:06,0,1,1.943756
475,2022-01-26-17:04:08,1,0,2.003027
476,2022-01-26-17:04:13,0,5,4.622694
477,2022-01-26-17:04:17,5,3,3.949732
478,2022-01-26-17:04:20,3,2,3.761924
479,2022-01-26-17:04:24,2,3,3.435407
480,2022-01-26-17:04:28,3,5,4.040620
481,2022-01-26-17:04:31,5,2,2.920416
482,2022-01-26-17:04:34,2,1,2.879853
483,2022-01-26-17:04:36,1,0,2.259859
484,2022-01-26-17:04:39,0,5,3.385707
485,2022-01-26-17:04:42,5,1,3.009986
486,2022-01-26-17:04:45,1,4,2.297094
487,2022-01-26-17:04:47,4,7,2.757928
488,2022-01-26-17:04:50,7,3,3.015724
489,2022-01-26-17:04:53,3,6,3.050463
490,2022-01-26-17:04:59,6,2,5.584193
491,2022-01-26-17:05:02,2,4,3.269201
492,2022-01-26-17:05:08,4,6,5.809575
493,2022-01-26-17:05:13,6,5,4.805397
494,2022-01-26-17:05:16,5,4,2.997118
495,2022-01-26-17:05:21,4,2,5.580801
496,2022-01-26-17:05:27,2,0,5.089685
497,2022-01-26-17:05:30,0,3,3.738211
498,2022-01-26-17:05:34,3,5,3.882555
499,2022-01-26-17:05:39,5,2,5.035458
500,2022-01-26-17:05:44,2,5,4.927322
501,2022-01-26-17:05:48,5,3,3.893685
502,2022-01-26-17:05:52,3,0,4.055882
503,2022-01-26-17:05:55,0,4,2.390388
504,2022-01-26-17:06:00,4,2,5.305375
505,2022-01-26-17:06:05,2,1,5.489933
506,2022-01-26-17:06:08,1,7,2.630371
507,2022-01-26-17:06:14,7,4,5.583174
508,2022-01-26-17:06:18,4,5,4.091042
509,2022-01-26-17:06:21,5,0,3.273587
510,2022-01-26-17:06:24,0,5,3.096319
511,2022-01-26-17:06:28,5,1,3.593114
512,2022-01-26-17:06:32,1,3,4.564016
513,2022-01-26-17:06:37,3,6,4.981833
514,2022-01-26-17:06:42,6,1,4.354206
515,2022-01-26-17:06:44,1,7,2.799190
516,2022-01-26-17:06:49,7,6,4.884756
517,2022-01-26-17:06:54,6,3,4.883564
518,2022-01-26-17:06:58,3,7,4.370551
519,2022-01-26-17:07:02,7,4,4.000029
520,2022-01-26-17:07:05,4,7,2.796899
521,2022-01-26-17:07:08,7,3,3.157705
522,2022-01-26-17:07:12,3,7,3.334188
523,2022-01-26-17:07:16,7,5,3.875091
524,2022-01-26-17:07:19,5,7,3.319004
525,2022-01-26-17:07:22,7,5,3.286594
526,2022-01-26-17:07:25,5,1,2.876954
527,2022-01-26-17:07:28,1,5,2.640410
528,2022-01-26-17:07:31,5,1,3.096975
529,2022-01-26-17:07:35,1,3,3.634513
530,2022-01-26-17:07:38,3,5,3.617359
531,2022-01-26-17:07:41,5,1,3.344735
532,2022-01-26-17:07:45,1,3,3.476214
533,2022-01-26-17:07:49,3,1,3.531151
534,2022-01-26-17:07:52,1,3,3.267794
535,2022-01-26-17:07:56,3,1,3.865961
536,2022-01-26-17:07:59,1,5,3.580287
537,2022-01-26-17:08:04,5,6,4.318487
538,2022-01-26-17:08:08,6,3,4.723076
539,2022-01-26-17:08:14,3,5,5.270177
540,2022-01-26-17:08:18,5,6,4.596723
541,2022-01-26-17:08:23,6,5,4.598240
542,2022-01-26-17:08:26,5,4,3.575895
543,2022-01-26-17:08:31,4,6,4.477771
544,2022-01-26-17:08:35,6,1,4.523911
545,2022-01-26-17:08:38,1,5,2.862565
546,2022-01-26-17:08:42,5,4,3.431318
547,2022-01-26-17:08:45,4,7,3.065564
548,2022-01-26-17:08:50,7,6,5.647232
549,2022-01-26-17:08:55,6,5,4.468497
550,2022-01-26-17:08:59,5,7,3.980023
551,2022-01-26-17:09:02,7,6,3.692009
552,2022-01-26-17:09:07,6,2,4.136615
553,2022-01-26-17:09:12,2,6,4.925916
554,2022-01-26-17:09:16,6,7,4.128036
555,2022-01-26-17:09:20,7,4,4.641631
556,2022-01-26-17:09:23,4,7,3.092874
557,2022-01-26-17:09:26,7,1,3.021531
558,2022-01-26-17:09:31,1,6,4.937941
559,2022-01-26-17:09:36,6,1,4.914869
560,2022-01-26-17:09:40,1,3,3.312893
561,2022-01-26-17:09:43,3,4,3.747175
562,2022-01-26-17:09:46,4,3,2.932314
563,2022-01-26-17:09:49,3,4,2.735517
564,2022-01-26-17:09:52,4,0,2.769392
565,2022-01-26-17:09:55,0,5,2.882050
566,2022-01-26-17:10:00,5,2,4.928118
567,2022-01-26-17:10:04,2,5,4.829656
568,2022-01-26-17:10:08,5,6,3.957939
569,2022-01-26-17:10:12,6,4,3.777197
570,2022-01-26-17:10:17,4,6,4.867660
571,2022-01-26-17:10:22,6,2,4.478055
572,2022-01-26-17:10:26,2,7,4.288069
573,2022-01-26-17:10:29,7,5,3.564965
574,2022-01-26-17:10:34,5,6,4.694326
575,2022-01-26-17:10:38,6,5,4.327243
576,2022-01-26-17:10:42,5,7,3.559046
577,2022-01-26-17:10:45,7,6,3.478812
578,2022-01-26-17:10:51,6,3,5.794896
579,2022-01-26-17:10:55,3,0,3.578599
580,2022-01-26-17:11:00,0,3,5.375486
581,2022-01-26-17:11:06,3,4,5.411862
582,2022-01-26-17:11:08,4,0,2.702925
