date,init_position,final_position,time
258,2022-01-26-16:51:48,1,0,2.481900
259,2022-01-26-16:51:50,0,1,2.216882
260,2022-01-26-16:51:54,1,6,4.498066
261,2022-01-26-16:52:00,6,3,5.347500
262,2022-01-26-16:52:04,3,2,4.264561
263,2022-01-26-16:52:06,2,0,2.293927
264,2022-01-26-16:52:11,0,6,4.910312
265,2022-01-26-16:52:16,6,2,4.995086
266,2022-01-26-16:52:21,2,7,4.532952
267,2022-01-26-16:52:25,7,0,4.043075
268,2022-01-26-16:52:30,0,6,4.795435
269,2022-01-26-16:52:34,6,3,4.540038
270,2022-01-26-16:52:37,3,6,2.546536
271,2022-01-26-16:52:40,6,5,3.762884
272,2022-01-26-16:52:43,5,2,2.373288
273,2022-01-26-16:52:46,2,5,2.833771
274,2022-01-26-16:52:48,5,0,2.704562
275,2022-01-26-16:52:51,0,7,2.687433
276,2022-01-26-16:52:55,7,6,4.079103
277,2022-01-26-16:52:59,6,5,3.538171
278,2022-01-26-16:53:01,5,0,2.493023
279,2022-01-26-16:53:03,0,1,1.922390
280,2022-01-26-16:53:08,1,3,4.714950
281,2022-01-26-16:53:13,3,1,4.899777
282,2022-01-26-16:53:15,1,7,2.682306
283,2022-01-26-16:53:21,7,3,5.709858
284,2022-01-26-16:53:25,3,1,3.767024
285,2022-01-26-16:53:27,1,4,2.104661
286,2022-01-26-16:53:30,4,7,2.836484
287,2022-01-26-16:53:34,7,3,3.644284
288,2022-01-26-16:53:37,3,5,3.503337
289,2022-01-26-16:53:40,5,3,3.316061
290,2022-01-26-16:53:45,3,1,4.212828
291,2022-01-26-16:53:48,1,2,3.518797
292,2022-01-26-16:53:53,2,3,5.070504
293,2022-01-26-16:53:57,3,5,4.171000
294,2022-01-26-16:54:01,5,3,3.538143
295,2022-01-26-16:54:06,3,1,4.698005
296,2022-01-26-16:54:07,1,0,1.858298
297,2022-01-26-16:54:10,0,7,2.826167
298,2022-01-26-16:54:14,7,6,4.203871
299,2022-01-26-16:54:17,6,3,2.803117
300,2022-01-26-16:54:20,3,6,2.977440
301,2022-01-26-16:54:23,6,3,3.011506
302,2022-01-26-16:54:29,3,2,5.802714
303,2022-01-26-16:54:36,2,0,6.991755
304,2022-01-26-16:54:39,0,5,3.032858
305,2022-01-26-16:54:42,5,0,3.078961
306,2022-01-26-16:54:45,0,7,2.724838
307,2022-01-26-16:54:47,7,1,2.335593
308,2022-01-26-16:54:49,1,7,2.288858
309,2022-01-26-16:54:53,7,3,3.427412
310,2022-01-26-16:54:57,3,5,3.806268
311,2022-01-26-16:55:00,5,1,2.780437
312,2022-01-26-16:55:04,1,6,4.704003
313,2022-01-26-16:55:09,6,4,4.448560
314,2022-01-26-16:55:12,4,2,3.233249
315,2022-01-26-16:55:15,2,4,2.802617
316,2022-01-26-16:55:17,4,7,2.650052
317,2022-01-26-16:55:21,7,4,3.689404
318,2022-01-26-16:55:24,4,3,3.286337
319,2022-01-26-16:55:27,3,6,2.722661
320,2022-01-26-16:55:30,6,3,3.314394
321,2022-01-26-16:55:34,3,4,3.178254
322,2022-01-26-16:55:36,4,0,2.527346
323,2022-01-26-16:55:39,0,5,3.236039
324,2022-01-26-16:55:44,5,4,4.309618
325,2022-01-26-16:55:50,4,1,6.683075
326,2022-01-26-16:55:53,1,7,2.600039
327,2022-01-26-16:55:57,7,5,4.364099
328,2022-01-26-16:56:02,5,3,4.371370
329,2022-01-26-16:56:05,3,6,3.139616
330,2022-01-26-16:56:10,6,4,5.592425
331,2022-01-26-16:56:16,4,0,5.856787
332,2022-01-26-16:56:19,0,5,2.820760
333,2022-01-26-16:56:22,5,3,2.815654
334,2022-01-26-16:56:25,3,4,3.123181
335,2022-01-26-16:56:28,4,5,2.825788
336,2022-01-26-16:56:31,5,7,3.446085
337,2022-01-26-16:56:35,7,3,4.151778
338,2022-01-26-16:56:39,3,7,3.674905
339,2022-01-26-16:56:42,7,0,3.309462
340,2022-01-26-16:56:48,0,6,5.085442
341,2022-01-26-16:56:52,6,4,4.744692
342,2022-01-26-16:56:55,4,3,2.990192
343,2022-01-26-16:57:01,3,2,6.260721
344,2022-01-26-16:57:07,2,1,5.429195
345,2022-01-26-16:57:10,1,3,3.505398
346,2022-01-26-16:57:13,3,0,3.021150
347,2022-01-26-16:57:17,0,5,3.392692
348,2022-01-26-16:57:21,5,6,3.991576
349,2022-01-26-16:57:25,6,4,4.368145
350,2022-01-26-16:57:31,4,5,5.381803
351,2022-01-26-16:57:34,5,0,3.106071
352,2022-01-26-16:57:37,0,2,2.856114
353,2022-01-26-16:57:39,2,0,2.605157
354,2022-01-26-16:57:42,0,7,3.062184
355,2022-01-26-16:57:46,7,3,3.688393
356,2022-01-26-16:57:50,3,1,3.718588
357,2022-01-26-16:57:52,1,4,2.086662
358,2022-01-26-16:57:56,4,6,4.648160
359,2022-01-26-16:58:02,6,1,5.235685
360,2022-01-26-16:58:06,1,6,4.528908
361,2022-01-26-16:58:10,6,5,4.212423
362,2022-01-26-16:58:13,5,1,3.000654
363,2022-01-26-16:58:16,1,2,2.935403
364,2022-01-26-16:58:20,2,6,3.932599
365,2022-01-26-16:58:26,6,4,5.227228
366,2022-01-26-16:58:31,4,7,5.218317
367,2022-01-26-16:58:36,7,3,4.903172
368,2022-01-26-16:58:40,3,7,4.780406
369,2022-01-26-16:58:43,7,0,3.031414
370,2022-01-26-16:58:46,0,4,2.444979
371,2022-01-26-16:58:49,4,7,2.807281
372,2022-01-26-16:58:51,7,1,2.660799
373,2022-01-26-16:58:55,1,6,4.074175
374,2022-01-26-16:58:58,6,3,2.695738
375,2022-01-26-16:59:02,3,0,3.702915
376,2022-01-26-16:59:07,0,3,5.019639
377,2022-01-26-16:59:10,3,6,3.079535
378,2022-01-26-16:59:13,6,3,2.635656
379,2022-01-26-16:59:16,3,0,3.375639
380,2022-01-26-16:59:19,0,2,2.586343
381,2022-01-26-16:59:22,2,3,3.549110
382,2022-01-26-16:59:25,3,5,3.197759
383,2022-01-26-16:59:28,5,0,3.066596
384,2022-01-26-16:59:31,0,4,2.732407
385,2022-01-26-16:59:34,4,2,2.997479
386,2022-01-26-16:59:37,2,4,2.725654
387,2022-01-26-16:59:39,4,7,2.620652
388,2022-01-26-16:59:43,7,6,4.022253
389,2022-01-26-16:59:47,6,0,3.752955
390,2022-01-26-16:59:51,0,5,3.601961
391,2022-01-26-16:59:56,5,4,5.543897
392,2022-01-26-16:59:59,4,3,2.904699
393,2022-01-26-17:00:04,3,7,5.075477
394,2022-01-26-17:00:08,7,5,3.492641
395,2022-01-26-17:00:11,5,0,3.371861
396,2022-01-26-17:00:17,0,5,5.973506
397,2022-01-26-17:00:21,5,7,3.355107
398,2022-01-26-17:00:26,7,1,5.255243
399,2022-01-26-17:00:31,1,3,5.019212
400,2022-01-26-17:00:34,3,0,3.001645
401,2022-01-26-17:00:39,0,5,4.664410
402,2022-01-26-17:00:41,5,1,2.773682
403,2022-01-26-17:00:44,1,4,2.825702
404,2022-01-26-17:00:49,4,6,4.941685
405,2022-01-26-17:00:54,6,3,5.266598
406,2022-01-26-17:00:58,3,0,3.536348
407,2022-01-26-17:01:04,0,3,5.714905
408,2022-01-26-17:01:08,3,7,3.983294
409,2022-01-26-17:01:12,7,3,4.145893
410,2022-01-26-17:01:15,3,1,3.196117
411,2022-01-26-17:01:18,1,2,3.087295
412,2022-01-26-17:01:21,2,1,2.842498
413,2022-01-26-17:01:26,1,3,4.956567
414,2022-01-26-17:01:31,3,7,4.929839
415,2022-01-26-17:01:34,7,5,3.655080
416,2022-01-26-17:01:39,5,6,4.833236
417,2022-01-26-17:01:44,6,2,4.581268
418,2022-01-26-17:01:48,2,6,4.137967
419,2022-01-26-17:01:53,6,4,5.149125
420,2022-01-26-17:01:57,4,3,3.523475
421,2022-01-26-17:02:01,3,5,3.968131
422,2022-01-26-17:02:04,5,1,3.297624
423,2022-01-26-17:02:06,1,0,1.935643
424,2022-01-26-17:02:09,0,4,2.732206
425,2022-01-26-17:02:13,4,6,4.549002
426,2022-01-26-17:02:19,6,2,5.527623
427,2022-01-26-17:02:23,2,6,4.613962
428,2022-01-26-17:02:27,6,1,3.813983
429,2022-01-26-17:02:30,1,3,2.953334
430,2022-01-26-17:02:33,3,4,2.877279
431,2022-01-26-17:02:36,4,3,3.105095
432,2022-01-26-17:02:41,3,1,4.773963
433,2022-01-26-17:02:45,1,6,4.358753
434,2022-01-26-17:02:49,6,5,4.115723
435,2022-01-26-17:02:52,5,1,2.963572
436,2022-01-26-17:02:55,1,7,2.482201
437,2022-01-26-17:02:57,7,1,2.610367
438,2022-01-26-17:03:01,1,5,3.931263
439,2022-01-26-17:03:05,5,3,3.613748
440,2022-01-26-17:03:10,3,7,4.688364
441,2022-01-26-17:03:14,7,1,4.434333
442,2022-01-26-17:03:17,1,7,2.505507
443,2022-01-26-17:03:19,7,1,2.835294
444,2022-01-26-17:03:21,1,4,1.945529
445,2022-01-26-17:03:24,4,5,2.829076
446,2022-01-26-17:03:28,5,7,3.750566
447,2022-01-26-17:03:32,7,5,4.061865
448,2022-01-26-17:03:35,5,4,2.691745
449,2022-01-26-17:03:38,4,7,2.892925
450,2022-01-26-17:03:42,7,5,4.236894
451,2022-01-26-17:03:45,5,0,3.464040
452,2022-01-26-17:03:48,0,2,3.070842
453,2022-01-26-17:03:51,2,1,2.774639
454,2022-01-26-17:03:54,1,7,3.045794
455,2022-01-26-17:04:02,7,3,7.603515
456,2022-01-26-17:04:06,3,4,4.621387
457,2022-01-26-17:04:09,4,0,2.106394
458,2022-01-26-17:04:11,0,4,2.185918
459,2022-01-26-17:04:14,4,2,3.062673
460,2022-01-26-17:04:17,2,7,3.327121
461,2022-01-26-17:04:20,7,3,3.341726
462,2022-01-26-17:04:24,3,2,3.998053
463,2022-01-26-17:04:27,2,0,2.492123
464,2022-01-26-17:04:29,0,2,2.452790
465,2022-01-26-17:04:32,2,5,2.344769
466,2022-01-26-17:04:35,5,1,3.591175
467,2022-01-26-17:04:38,1,7,2.684791
468,2022-01-26-17:04:43,7,6,5.236369
469,2022-01-26-17:04:49,6,0,5.331498
470,2022-01-26-17:04:50,0,1,1.878343
471,2022-01-26-17:04:54,1,3,3.384709
472,2022-01-26-17:04:58,3,2,3.809171
473,2022-01-26-17:05:00,2,5,2.532036
474,2022-01-26-17:05:04,5,0,3.965375
475,2022-01-26-17:05:06,0,1,2.123792
476,2022-01-26-17:05:11,1,6,4.199465
477,2022-01-26-17:05:15,6,5,4.335019
478,2022-01-26-17:05:18,5,4,3.419387
479,2022-01-26-17:05:23,4,6,4.442214
480,2022-01-26-17:05:29,6,7,5.875846
481,2022-01-26-17:05:33,7,5,4.058943
482,2022-01-26-17:05:37,5,6,3.974790
483,2022-01-26-17:05:41,6,5,4.451302
484,2022-01-26-17:05:45,5,6,3.988811
485,2022-01-26-17:05:50,6,4,4.418570
486,2022-01-26-17:05:52,4,7,2.532338
487,2022-01-26-17:05:58,7,3,5.532498
488,2022-01-26-17:06:02,3,0,4.006969
489,2022-01-26-17:06:05,0,2,2.906155
490,2022-01-26-17:06:08,2,7,3.779372
491,2022-01-26-17:06:12,7,2,3.655640
492,2022-01-26-17:06:15,2,1,2.789997
493,2022-01-26-17:06:17,1,4,2.292215
494,2022-01-26-17:06:20,4,3,3.107246
495,2022-01-26-17:06:24,3,2,3.977393
496,2022-01-26-17:06:27,2,4,3.008589
497,2022-01-26-17:06:30,4,3,3.087409
498,2022-01-26-17:06:34,3,2,3.497822
499,2022-01-26-17:06:36,2,0,2.624079
500,2022-01-26-17:06:41,0,6,4.267667
501,2022-01-26-17:06:45,6,5,4.200635
502,2022-01-26-17:06:48,5,1,3.199132
503,2022-01-26-17:06:51,1,7,2.762174
504,2022-01-26-17:06:54,7,1,2.781570
505,2022-01-26-17:06:57,1,3,3.117993
506,2022-01-26-17:07:00,3,1,3.406285
507,2022-01-26-17:07:02,1,0,2.254418
508,2022-01-26-17:07:06,0,3,3.187702
509,2022-01-26-17:07:09,3,4,3.208440
510,2022-01-26-17:07:14,4,6,5.038258
511,2022-01-26-17:07:18,6,3,4.440793
512,2022-01-26-17:07:22,3,2,3.698968
513,2022-01-26-17:07:25,2,4,3.039335
514,2022-01-26-17:07:28,4,5,2.890188
515,2022-01-26-17:07:32,5,6,3.881964
516,2022-01-26-17:07:37,6,0,5.029361
517,2022-01-26-17:07:41,0,6,4.204621
518,2022-01-26-17:07:45,6,1,4.014469
519,2022-01-26-17:07:47,1,4,2.463070
520,2022-01-26-17:07:50,4,1,2.287123
521,2022-01-26-17:07:52,1,4,2.632984
522,2022-01-26-17:07:56,4,3,3.284384
523,2022-01-26-17:08:00,3,0,4.216074
524,2022-01-26-17:08:02,0,1,2.301760
525,2022-01-26-17:08:07,1,3,4.741537
526,2022-01-26-17:08:12,3,0,4.635083
527,2022-01-26-17:08:17,0,6,5.077549
528,2022-01-26-17:08:22,6,4,4.962603
529,2022-01-26-17:08:25,4,5,3.025854
530,2022-01-26-17:08:29,5,0,4.653543
531,2022-01-26-17:08:33,0,7,3.185487
532,2022-01-26-17:08:36,7,4,3.163645
533,2022-01-26-17:08:40,4,6,4.560823
534,2022-01-26-17:08:46,6,3,5.268111
535,2022-01-26-17:08:50,3,1,4.084343
536,2022-01-26-17:08:52,1,0,2.536396
537,2022-01-26-17:08:56,0,5,3.432596
538,2022-01-26-17:08:59,5,4,3.843981
539,2022-01-26-17:09:04,4,6,4.918837
540,2022-01-26-17:09:09,6,4,4.807289
541,2022-01-26-17:09:12,4,1,2.651392
542,2022-01-26-17:09:15,1,7,2.757878
543,2022-01-26-17:09:20,7,5,4.980390
544,2022-01-26-17:09:23,5,1,3.619365
545,2022-01-26-17:09:26,1,7,2.872345
546,2022-01-26-17:09:30,7,3,3.522154
547,2022-01-26-17:09:36,3,2,5.969497
548,2022-01-26-17:09:39,2,6,3.686276
549,2022-01-26-17:09:45,6,7,5.607891
550,2022-01-26-17:09:48,7,3,3.176652
551,2022-01-26-17:09:52,3,0,3.624095
552,2022-01-26-17:09:56,0,3,4.167105
553,2022-01-26-17:10:00,3,2,3.967092
554,2022-01-26-17:10:05,2,3,4.768998
555,2022-01-26-17:10:09,3,5,4.202196
556,2022-01-26-17:10:13,5,7,3.816290
557,2022-01-26-17:10:17,7,1,4.109883
558,2022-01-26-17:10:21,1,5,4.004471
559,2022-01-26-17:10:25,5,6,3.884303
560,2022-01-26-17:10:29,6,3,4.313698
561,2022-01-26-17:10:33,3,6,4.401616
562,2022-01-26-17:10:38,6,1,4.229409
563,2022-01-26-17:10:40,1,0,2.349141
564,2022-01-26-17:10:45,0,6,5.345972
565,2022-01-26-17:10:50,6,2,4.959836
566,2022-01-26-17:10:53,2,4,2.523548
567,2022-01-26-17:10:58,4,2,4.716473
568,2022-01-26-17:11:01,2,7,3.398108
569,2022-01-26-17:11:05,7,5,3.695573
570,2022-01-26-17:11:09,5,3,4.584008
571,2022-01-26-17:11:12,3,5,2.919870
572,2022-01-26-17:11:16,5,3,4.007499
573,2022-01-26-17:11:21,3,4,4.662495
574,2022-01-26-17:11:25,4,6,3.950696
575,2022-01-26-17:11:29,6,0,4.552474
576,2022-01-26-17:11:32,0,7,3.045445
577,2022-01-26-17:11:38,7,6,5.462563
578,2022-01-26-17:11:42,6,7,3.804024
579,2022-01-26-17:11:47,7,1,5.012734
580,2022-01-26-17:11:49,1,7,2.694811
581,2022-01-26-17:11:52,7,1,2.535601
582,2022-01-26-17:11:54,1,7,2.377603
