date,init_position,final_position,time
154,2022-01-26-11:20:37,7,6,3.710866
155,2022-01-26-11:20:43,6,7,5.623995
156,2022-01-26-11:20:46,7,1,2.736352
157,2022-01-26-11:20:47,1,0,1.616358
158,2022-01-26-11:20:49,0,1,1.504254
159,2022-01-26-11:20:51,1,0,1.795584
160,2022-01-26-11:20:52,0,1,1.648816
161,2022-01-26-11:20:56,1,5,3.765712
162,2022-01-26-11:21:01,5,3,5.025518
163,2022-01-26-11:21:06,3,2,4.730461
164,2022-01-26-11:21:10,2,3,3.699656
165,2022-01-26-11:21:13,3,1,3.343892
166,2022-01-26-11:21:16,1,2,2.835326
167,2022-01-26-11:21:21,2,3,4.889999
168,2022-01-26-11:21:24,3,0,2.942515
169,2022-01-26-11:21:26,0,7,2.474568
170,2022-01-26-11:21:29,7,2,3.280372
171,2022-01-26-11:21:32,2,4,2.829686
172,2022-01-26-11:21:35,4,0,2.441926
173,2022-01-26-11:21:38,0,3,3.090490
174,2022-01-26-11:21:41,3,4,2.878713
175,2022-01-26-11:21:43,4,3,2.582224
176,2022-01-26-11:21:46,3,0,3.196602
177,2022-01-26-11:21:50,0,3,3.318440
178,2022-01-26-11:21:54,3,1,3.912098
179,2022-01-26-11:21:56,1,5,2.542355
180,2022-01-26-11:22:00,5,4,4.203547
181,2022-01-26-11:22:05,4,6,4.116417
182,2022-01-26-11:22:09,6,0,4.775845
183,2022-01-26-11:22:12,0,7,3.133811
184,2022-01-26-11:22:16,7,5,3.270697
185,2022-01-26-11:22:21,5,4,5.320617
186,2022-01-26-11:22:24,4,3,2.608551
187,2022-01-26-11:22:26,3,6,2.629863
188,2022-01-26-11:22:31,6,2,4.956825
189,2022-01-26-11:22:34,2,5,2.322876
190,2022-01-26-11:22:37,5,3,3.215214
191,2022-01-26-11:22:40,3,4,3.160876
192,2022-01-26-11:22:42,4,0,2.355423
193,2022-01-26-11:22:44,0,1,2.006080
194,2022-01-26-11:22:48,1,3,3.152095
195,2022-01-26-11:22:51,3,2,3.448735
196,2022-01-26-11:22:57,2,3,6.305420
197,2022-01-26-11:23:02,3,1,4.471446
198,2022-01-26-11:23:04,1,0,1.791338
199,2022-01-26-11:23:06,0,7,2.863379
200,2022-01-26-11:23:10,7,5,3.461161
201,2022-01-26-11:23:14,5,6,4.383661
202,2022-01-26-11:23:18,6,2,3.863085
203,2022-01-26-11:23:22,2,7,3.504652
204,2022-01-26-11:23:25,7,3,2.885640
205,2022-01-26-11:23:29,3,0,4.438571
206,2022-01-26-11:23:31,0,1,1.929416
207,2022-01-26-11:23:34,1,5,2.668712
208,2022-01-26-11:23:37,5,6,3.781675
209,2022-01-26-11:23:42,6,2,5.068860
210,2022-01-26-11:23:47,2,6,4.851790
211,2022-01-26-11:23:52,6,5,5.133820
212,2022-01-26-11:23:55,5,0,2.810913
213,2022-01-26-11:23:57,0,1,1.787452
214,2022-01-26-11:23:59,1,7,2.224029
215,2022-01-26-11:24:02,7,4,2.846477
216,2022-01-26-11:24:05,4,0,3.080834
217,2022-01-26-11:24:08,0,5,3.187368
218,2022-01-26-11:24:13,5,2,4.571749
219,2022-01-26-11:24:19,2,0,5.760393
220,2022-01-26-11:24:22,0,7,3.073906
221,2022-01-26-11:24:25,7,3,2.954646
222,2022-01-26-11:24:29,3,5,4.497650
223,2022-01-26-11:24:32,5,2,2.382586
224,2022-01-26-11:24:35,2,7,3.699319
225,2022-01-26-11:24:39,7,4,4.018410
226,2022-01-26-11:24:44,4,2,4.537009
227,2022-01-26-11:24:50,2,7,5.641181
228,2022-01-26-11:24:54,7,5,3.946404
229,2022-01-26-11:24:57,5,7,3.351109
230,2022-01-26-11:25:01,7,1,4.478597
231,2022-01-26-11:25:06,1,3,4.607435
232,2022-01-26-11:25:10,3,5,3.635347
233,2022-01-26-11:25:13,5,7,3.339636
234,2022-01-26-11:25:16,7,6,3.346663
235,2022-01-26-11:25:21,6,3,4.788032
236,2022-01-26-11:25:25,3,7,4.155726
237,2022-01-26-11:25:29,7,6,3.175449
238,2022-01-26-11:25:34,6,2,5.408715
239,2022-01-26-11:25:37,2,4,2.748508
240,2022-01-26-11:25:39,4,7,2.620754
241,2022-01-26-11:25:43,7,5,3.671216
242,2022-01-26-11:25:46,5,3,3.374887
243,2022-01-26-11:25:50,3,5,3.624818
244,2022-01-26-11:25:53,5,0,3.011080
245,2022-01-26-11:25:55,0,4,2.331696
246,2022-01-26-11:25:58,4,5,2.442372
247,2022-01-26-11:26:01,5,7,3.196473
248,2022-01-26-11:26:05,7,0,3.951851
249,2022-01-26-11:26:08,0,5,2.944109
250,2022-01-26-11:26:11,5,3,3.620154
251,2022-01-26-11:26:15,3,2,3.931353
252,2022-01-26-11:26:21,2,3,5.147114
253,2022-01-26-11:26:24,3,2,3.383071
254,2022-01-26-11:26:29,2,1,4.862566
255,2022-01-26-11:26:31,1,7,2.325871
256,2022-01-26-11:26:34,7,4,2.742080
257,2022-01-26-11:26:36,4,0,2.277193
258,2022-01-26-11:26:39,0,2,2.519858
259,2022-01-26-11:26:41,2,0,2.115625
260,2022-01-26-11:26:43,0,2,2.488990
261,2022-01-26-11:26:46,2,0,2.446563
262,2022-01-26-11:26:50,0,3,4.506271
263,2022-01-26-11:26:55,3,7,4.482761
264,2022-01-26-11:26:59,7,2,3.997722
265,2022-01-26-11:27:02,2,7,3.058294
266,2022-01-26-11:27:06,7,0,3.779685
267,2022-01-26-11:27:09,0,6,3.486892
268,2022-01-26-11:27:15,6,1,6.218231
269,2022-01-26-11:27:19,1,5,3.255684
270,2022-01-26-11:27:22,5,1,3.531376
271,2022-01-26-11:27:24,1,7,2.371014
272,2022-01-26-11:27:27,7,1,2.638439
273,2022-01-26-11:27:30,1,7,2.473062
274,2022-01-26-11:27:33,7,5,3.772677
275,2022-01-26-11:27:36,5,0,3.011117
276,2022-01-26-11:27:41,0,6,4.233105
277,2022-01-26-11:27:45,6,3,4.663540
278,2022-01-26-11:27:51,3,1,5.818847
279,2022-01-26-11:27:53,1,7,2.172636
280,2022-01-26-11:27:57,7,5,3.642811
281,2022-01-26-11:28:01,5,6,3.738301
282,2022-01-26-11:28:05,6,2,4.405826
283,2022-01-26-11:28:08,2,5,2.703272
284,2022-01-26-11:28:12,5,6,4.335068
285,2022-01-26-11:28:17,6,2,5.397522
286,2022-01-26-11:28:20,2,5,2.274928
287,2022-01-26-11:28:24,5,4,4.467159
288,2022-01-26-11:28:29,4,7,5.124287
289,2022-01-26-11:28:33,7,3,3.373231
290,2022-01-26-11:28:36,3,4,2.982354
291,2022-01-26-11:28:40,4,6,4.170751
292,2022-01-26-11:28:44,6,5,4.414036
293,2022-01-26-11:28:48,5,3,3.570671
294,2022-01-26-11:28:50,3,4,2.545794
295,2022-01-26-11:28:53,4,7,2.471767
296,2022-01-26-11:28:57,7,5,4.556233
297,2022-01-26-11:29:00,5,1,2.938304
298,2022-01-26-11:29:03,1,3,3.036385
299,2022-01-26-11:29:10,3,4,6.440405
300,2022-01-26-11:29:13,4,2,3.154361
301,2022-01-26-11:29:16,2,4,2.765811
302,2022-01-26-11:29:21,4,0,4.853419
303,2022-01-26-11:29:23,0,1,2.119828
304,2022-01-26-11:29:26,1,2,2.973043
305,2022-01-26-11:29:30,2,6,4.216760
306,2022-01-26-11:29:34,6,7,4.105015
307,2022-01-26-11:29:39,7,2,4.662796
308,2022-01-26-11:29:43,2,7,3.916950
309,2022-01-26-11:29:47,7,3,4.322933
310,2022-01-26-11:29:52,3,1,4.637500
311,2022-01-26-11:29:53,1,0,1.701672
312,2022-01-26-11:29:58,0,6,4.611258
313,2022-01-26-11:30:02,6,2,4.386340
314,2022-01-26-11:30:05,2,1,2.901197
315,2022-01-26-11:30:09,1,6,4.071731
316,2022-01-26-11:30:13,6,5,3.883353
317,2022-01-26-11:30:16,5,1,2.833896
318,2022-01-26-11:30:19,1,5,2.760182
319,2022-01-26-11:30:23,5,6,3.989948
320,2022-01-26-11:30:27,6,4,4.401541
321,2022-01-26-11:30:31,4,6,3.963252
322,2022-01-26-11:30:36,6,2,4.534058
323,2022-01-26-11:30:40,2,6,3.804794
324,2022-01-26-11:30:45,6,4,5.716609
325,2022-01-26-11:30:50,4,2,4.384259
326,2022-01-26-11:30:53,2,7,3.140431
327,2022-01-26-11:30:57,7,6,3.985390
328,2022-01-26-11:31:02,6,2,5.330569
329,2022-01-26-11:31:07,2,5,4.774543
330,2022-01-26-11:31:12,5,4,4.819625
331,2022-01-26-11:31:17,4,5,5.490056
332,2022-01-26-11:31:20,5,3,2.756162
333,2022-01-26-11:31:24,3,7,4.221854
334,2022-01-26-11:31:28,7,5,3.702692
335,2022-01-26-11:31:31,5,4,3.312848
336,2022-01-26-11:31:35,4,2,3.255308
337,2022-01-26-11:31:38,2,3,3.915969
338,2022-01-26-11:31:43,3,7,4.480271
339,2022-01-26-11:31:49,7,3,5.690802
340,2022-01-26-11:31:52,3,0,3.896675
341,2022-01-26-11:31:55,0,2,2.258708
342,2022-01-26-11:31:57,2,0,2.476054
343,2022-01-26-11:32:00,0,2,2.626596
344,2022-01-26-11:32:04,2,3,3.725361
345,2022-01-26-11:32:07,3,4,2.934075
346,2022-01-26-11:32:09,4,0,2.374532
347,2022-01-26-11:32:13,0,3,4.549047
348,2022-01-26-11:32:18,3,7,4.349407
349,2022-01-26-11:32:21,7,5,3.431467
350,2022-01-26-11:32:24,5,7,3.238386
351,2022-01-26-11:32:29,7,5,4.561541
352,2022-01-26-11:32:32,5,1,2.965269
353,2022-01-26-11:32:37,1,3,4.666702
354,2022-01-26-11:32:42,3,1,4.935367
355,2022-01-26-11:32:44,1,4,2.271952
356,2022-01-26-11:32:46,4,0,2.578751
357,2022-01-26-11:32:49,0,4,2.458276
358,2022-01-26-11:32:53,4,6,4.426115
359,2022-01-26-11:32:57,6,2,4.006222
360,2022-01-26-11:33:00,2,5,2.791577
361,2022-01-26-11:33:03,5,1,2.619341
362,2022-01-26-11:33:05,1,4,2.224093
363,2022-01-26-11:33:09,4,6,4.347299
364,2022-01-26-11:33:15,6,7,5.186039
365,2022-01-26-11:33:19,7,6,4.915588
366,2022-01-26-11:33:24,6,3,4.096602
367,2022-01-26-11:33:27,3,2,3.454536
368,2022-01-26-11:33:33,2,3,5.907011
369,2022-01-26-11:33:36,3,1,3.607569
370,2022-01-26-11:33:38,1,0,2.006808
371,2022-01-26-11:33:41,0,1,2.401827
372,2022-01-26-11:33:44,1,0,2.588880
373,2022-01-26-11:33:46,0,5,2.948091
374,2022-01-26-11:33:50,5,1,3.612785
375,2022-01-26-11:33:52,1,4,1.978101
376,2022-01-26-11:33:55,4,3,3.090776
377,2022-01-26-11:33:59,3,1,4.075207
378,2022-01-26-11:34:02,1,4,2.368682
379,2022-01-26-11:34:05,4,3,3.366977
380,2022-01-26-11:34:08,3,5,3.428014
381,2022-01-26-11:34:12,5,3,3.528477
382,2022-01-26-11:34:15,3,6,3.127299
383,2022-01-26-11:34:18,6,7,3.383163
384,2022-01-26-11:34:21,7,1,2.560635
385,2022-01-26-11:34:24,1,3,2.858008
386,2022-01-26-11:34:29,3,5,4.985826
387,2022-01-26-11:34:34,5,2,4.849963
388,2022-01-26-11:34:37,2,6,3.727132
389,2022-01-26-11:34:41,6,2,3.875582
390,2022-01-26-11:34:45,2,7,3.540040
391,2022-01-26-11:34:48,7,2,3.062808
392,2022-01-26-11:34:52,2,3,4.103395
393,2022-01-26-11:34:56,3,2,3.806434
394,2022-01-26-11:35:00,2,3,3.925325
395,2022-01-26-11:35:03,3,0,3.399958
396,2022-01-26-11:35:07,0,6,3.694486
397,2022-01-26-11:35:12,6,2,5.353237
398,2022-01-26-11:35:15,2,4,2.574033
399,2022-01-26-11:35:17,4,2,2.676589
400,2022-01-26-11:35:23,2,1,5.719071
401,2022-01-26-11:35:26,1,3,3.213068
402,2022-01-26-11:35:33,3,2,6.148357
403,2022-01-26-11:35:35,2,4,2.586624
404,2022-01-26-11:35:40,4,6,4.388665
405,2022-01-26-11:35:44,6,4,4.824215
406,2022-01-26-11:35:48,4,3,3.594583
407,2022-01-26-11:35:52,3,2,4.148654
408,2022-01-26-11:35:55,2,5,2.418231
409,2022-01-26-11:35:58,5,0,3.925809
410,2022-01-26-11:36:00,0,1,1.869416
411,2022-01-26-11:36:04,1,6,3.301899
412,2022-01-26-11:36:08,6,4,4.884875
413,2022-01-26-11:36:13,4,0,4.432830
414,2022-01-26-11:36:16,0,3,3.451084
415,2022-01-26-11:36:19,3,4,2.733584
416,2022-01-26-11:36:22,4,7,2.692916
417,2022-01-26-11:36:26,7,6,3.993687
418,2022-01-26-11:36:29,6,3,3.061409
419,2022-01-26-11:36:34,3,1,5.442532
420,2022-01-26-11:36:36,1,4,2.038334
421,2022-01-26-11:36:40,4,3,3.405651
422,2022-01-26-11:36:44,3,7,4.012828
423,2022-01-26-11:36:47,7,6,3.204027
424,2022-01-26-11:36:50,6,7,3.379192
425,2022-01-26-11:36:54,7,0,3.924027
426,2022-01-26-11:36:57,0,4,2.421436
427,2022-01-26-11:36:59,4,0,2.309569
428,2022-01-26-11:37:02,0,2,2.526991
429,2022-01-26-11:37:05,2,7,3.187788
430,2022-01-26-11:37:08,7,5,3.564299
431,2022-01-26-11:37:12,5,7,3.558882
432,2022-01-26-11:37:15,7,6,3.381585
433,2022-01-26-11:37:20,6,5,4.231271
434,2022-01-26-11:37:23,5,7,3.605482
435,2022-01-26-11:37:28,7,1,4.651072
436,2022-01-26-11:37:33,1,6,5.563674
437,2022-01-26-11:37:39,6,3,5.162948
438,2022-01-26-11:37:42,3,1,3.306712
439,2022-01-26-11:37:44,1,4,2.435555
440,2022-01-26-11:37:47,4,5,2.760484
441,2022-01-26-11:37:51,5,6,4.015525
442,2022-01-26-11:37:55,6,5,4.163487
443,2022-01-26-11:37:58,5,4,2.707729
444,2022-01-26-11:38:01,4,1,2.445677
445,2022-01-26-11:38:03,1,2,2.905460
446,2022-01-26-11:38:06,2,4,2.586590
447,2022-01-26-11:38:08,4,1,1.795336
448,2022-01-26-11:38:12,1,6,3.969990
449,2022-01-26-11:38:16,6,1,3.988367
450,2022-01-26-11:38:18,1,0,2.096343
451,2022-01-26-11:38:21,0,5,3.470886
452,2022-01-26-11:38:24,5,4,3.151647
453,2022-01-26-11:38:27,4,1,2.037566
454,2022-01-26-11:38:30,1,3,3.040272
455,2022-01-26-11:38:34,3,7,4.553761
456,2022-01-26-11:38:39,7,1,4.533109
457,2022-01-26-11:38:41,1,4,2.239014
458,2022-01-26-11:38:44,4,5,3.072541
459,2022-01-26-11:38:48,5,6,4.356707
460,2022-01-26-11:38:53,6,4,4.498508
461,2022-01-26-11:38:58,4,1,4.904504
462,2022-01-26-11:39:01,1,0,2.789708
463,2022-01-26-11:39:04,0,2,3.180262
464,2022-01-26-11:39:06,2,4,2.766967
465,2022-01-26-11:39:11,4,6,4.645281
466,2022-01-26-11:39:16,6,3,5.059680
467,2022-01-26-11:39:22,3,6,5.935479
468,2022-01-26-11:39:27,6,5,5.189533
469,2022-01-26-11:39:31,5,0,3.313675
470,2022-01-26-11:39:36,0,6,5.171678
471,2022-01-26-11:39:40,6,1,3.824149
472,2022-01-26-11:39:42,1,7,2.795502
473,2022-01-26-11:39:46,7,3,3.288442
474,2022-01-26-11:39:50,3,0,4.658578
475,2022-01-26-11:39:55,0,3,4.572951
476,2022-01-26-11:39:59,3,5,3.928060
477,2022-01-26-11:40:02,5,4,3.011818
478,2022-01-26-11:40:05,4,5,2.731204
479,2022-01-26-11:40:08,5,1,3.181399
480,2022-01-26-11:40:10,1,4,2.398715
481,2022-01-26-11:40:13,4,1,2.551324
482,2022-01-26-11:40:16,1,7,2.969992
483,2022-01-26-11:40:20,7,6,4.335535
484,2022-01-26-11:40:23,6,4,3.171482
485,2022-01-26-11:40:26,4,7,2.604126
486,2022-01-26-11:40:29,7,0,3.174108
487,2022-01-26-11:40:32,0,5,2.696305
488,2022-01-26-11:40:34,5,4,2.589670
489,2022-01-26-11:40:37,4,3,3.004683
490,2022-01-26-11:40:41,3,2,3.879451
491,2022-01-26-11:40:44,2,4,2.809358
492,2022-01-26-11:40:46,4,5,2.462936
493,2022-01-26-11:40:51,5,6,4.010822
494,2022-01-26-11:40:55,6,2,4.125787
495,2022-01-26-11:40:58,2,0,2.907025
496,2022-01-26-11:41:01,0,5,3.833359
497,2022-01-26-11:41:05,5,1,3.379811
498,2022-01-26-11:41:07,1,7,2.610211
499,2022-01-26-11:41:10,7,4,2.978008
500,2022-01-26-11:41:16,4,6,5.249257
501,2022-01-26-11:41:20,6,0,4.551992
502,2022-01-26-11:41:22,0,1,1.579315
503,2022-01-26-11:41:25,1,5,3.448140
504,2022-01-26-11:41:28,5,0,2.699432
505,2022-01-26-11:41:32,0,3,3.890009
506,2022-01-26-11:41:36,3,6,3.942176
507,2022-01-26-11:41:41,6,7,4.876032
508,2022-01-26-11:41:44,7,6,3.302962
509,2022-01-26-11:41:49,6,2,5.297825
510,2022-01-26-11:41:54,2,6,4.685014
511,2022-01-26-11:41:58,6,2,4.273033
512,2022-01-26-11:42:01,2,4,2.981017
513,2022-01-26-11:42:05,4,3,3.781260
514,2022-01-26-11:42:09,3,2,4.217592
515,2022-01-26-11:42:13,2,7,3.448883
516,2022-01-26-11:42:17,7,4,4.762533
517,2022-01-26-11:42:20,4,3,3.041900
518,2022-01-26-11:42:25,3,1,4.170631
519,2022-01-26-11:42:26,1,0,1.832194
520,2022-01-26-11:42:31,0,3,4.743956
521,2022-01-26-11:42:36,3,6,4.460253
522,2022-01-26-11:42:41,6,7,5.312228
523,2022-01-26-11:42:45,7,6,3.680616
524,2022-01-26-11:42:49,6,2,4.022842
525,2022-01-26-11:42:52,2,3,3.685453
526,2022-01-26-11:42:55,3,4,2.727932
527,2022-01-26-11:43:00,4,6,4.397727
528,2022-01-26-11:43:04,6,0,4.504720
529,2022-01-26-11:43:07,0,7,2.937038
530,2022-01-26-11:43:10,7,1,2.882941
531,2022-01-26-11:43:13,1,3,3.204576
532,2022-01-26-11:43:16,3,0,3.390764
533,2022-01-26-11:43:19,0,2,2.907722
534,2022-01-26-11:43:24,2,6,4.194354
535,2022-01-26-11:43:28,6,2,4.695918
536,2022-01-26-11:43:32,2,7,3.712754
537,2022-01-26-11:43:36,7,3,4.178834
538,2022-01-26-11:43:39,3,4,3.037723
539,2022-01-26-11:43:41,4,1,2.060860
540,2022-01-26-11:43:43,1,4,2.191427
541,2022-01-26-11:43:47,4,3,3.137428
542,2022-01-26-11:43:50,3,0,3.454255
543,2022-01-26-11:43:52,0,4,2.367781
544,2022-01-26-11:43:55,4,1,2.210769
545,2022-01-26-11:43:58,1,7,3.061009
546,2022-01-26-11:44:01,7,0,3.040766
547,2022-01-26-11:44:05,0,7,3.747424
548,2022-01-26-11:44:10,7,2,5.863674
549,2022-01-26-11:44:15,2,6,4.083946
550,2022-01-26-11:44:20,6,1,5.326615
551,2022-01-26-11:44:23,1,3,3.229905
552,2022-01-26-11:44:26,3,0,3.352185
553,2022-01-26-11:44:29,0,4,2.166110
554,2022-01-26-11:44:31,4,1,2.094044
555,2022-01-26-11:44:33,1,7,2.696141
556,2022-01-26-11:44:37,7,5,3.729279
557,2022-01-26-11:44:41,5,6,4.093564
558,2022-01-26-11:44:45,6,2,3.837172
559,2022-01-26-11:44:50,2,3,5.245142
560,2022-01-26-11:44:54,3,1,3.754181
561,2022-01-26-11:44:57,1,2,3.291555
562,2022-01-26-11:45:01,2,1,3.249413
563,2022-01-26-11:45:04,1,5,3.401641
564,2022-01-26-11:45:07,5,0,3.006496
565,2022-01-26-11:45:11,0,3,4.370168
566,2022-01-26-11:45:15,3,2,4.006874
567,2022-01-26-11:45:20,2,6,4.272307
568,2022-01-26-11:45:25,6,2,5.232178
569,2022-01-26-11:45:29,2,5,4.599881
570,2022-01-26-11:45:32,5,4,2.900819
571,2022-01-26-11:45:35,4,1,2.673641
572,2022-01-26-11:45:37,1,4,1.976099
573,2022-01-26-11:45:39,4,2,2.434836
574,2022-01-26-11:45:42,2,1,2.764922
575,2022-01-26-11:45:44,1,0,1.974797
576,2022-01-26-11:45:47,0,5,3.226889
577,2022-01-26-11:45:50,5,1,2.914317
578,2022-01-26-11:45:54,1,3,3.580468
579,2022-01-26-11:46:00,3,2,6.071883
580,2022-01-26-11:46:04,2,7,4.122945
581,2022-01-26-11:46:08,7,5,3.405737
582,2022-01-26-11:46:10,5,4,2.409294
