date,init_position,final_position,time
62,2022-01-26-16:39:30,3,7,3.900391
63,2022-01-26-16:39:34,7,3,3.846346
64,2022-01-26-16:39:37,3,6,2.875658
65,2022-01-26-16:39:41,6,1,4.108054
66,2022-01-26-16:39:43,1,7,2.290338
67,2022-01-26-16:39:46,7,5,3.019175
68,2022-01-26-16:39:49,5,1,2.482529
69,2022-01-26-16:39:51,1,2,2.538822
70,2022-01-26-16:39:55,2,6,4.203605
71,2022-01-26-16:40:00,6,0,4.138315
72,2022-01-26-16:40:01,0,1,1.574911
73,2022-01-26-16:40:05,1,6,3.853624
74,2022-01-26-16:40:08,6,1,3.257035
75,2022-01-26-16:40:12,1,3,4.062336
76,2022-01-26-16:40:16,3,2,4.047843
77,2022-01-26-16:40:19,2,1,2.681583
78,2022-01-26-16:40:23,1,6,4.012192
79,2022-01-26-16:40:27,6,7,4.253636
80,2022-01-26-16:40:31,7,0,3.872110
81,2022-01-26-16:40:33,0,1,1.809285
82,2022-01-26-16:40:38,1,6,4.945333
83,2022-01-26-16:40:42,6,2,3.923021
84,2022-01-26-16:40:47,2,6,4.673487
85,2022-01-26-16:40:52,6,2,5.664912
86,2022-01-26-16:40:59,2,3,6.514514
87,2022-01-26-16:41:02,3,5,2.971141
88,2022-01-26-16:41:06,5,3,4.083580
89,2022-01-26-16:41:11,3,4,4.896642
90,2022-01-26-16:41:13,4,0,2.023532
91,2022-01-26-16:41:17,0,6,3.911911
92,2022-01-26-16:41:23,6,4,6.557707
93,2022-01-26-16:41:30,4,2,6.176617
94,2022-01-26-16:41:35,2,3,5.356563
95,2022-01-26-16:41:41,3,5,5.689680
96,2022-01-26-16:41:44,5,7,3.419218
97,2022-01-26-16:41:48,7,0,3.992544
98,2022-01-26-16:41:51,0,7,2.535057
99,2022-01-26-16:41:56,7,4,5.504233
100,2022-01-26-16:42:01,4,0,4.983794
101,2022-01-26-16:42:03,0,2,2.138588
102,2022-01-26-16:42:05,2,5,2.143833
103,2022-01-26-16:42:08,5,0,3.074691
104,2022-01-26-16:42:11,0,4,2.559500
105,2022-01-26-16:42:13,4,0,2.271458
106,2022-01-26-16:42:16,0,7,2.583323
107,2022-01-26-16:42:18,7,1,2.002800
108,2022-01-26-16:42:20,1,4,1.980003
109,2022-01-26-16:42:22,4,0,1.998441
110,2022-01-26-16:42:25,0,5,2.971093
111,2022-01-26-16:42:30,5,6,5.192047
112,2022-01-26-16:42:34,6,2,4.184098
113,2022-01-26-16:42:37,2,4,2.382664
114,2022-01-26-16:42:39,4,3,2.766608
115,2022-01-26-16:42:46,3,5,6.641040
116,2022-01-26-16:42:49,5,1,3.066904
117,2022-01-26-16:42:51,1,0,1.999717
118,2022-01-26-16:42:54,0,7,3.300182
119,2022-01-26-16:42:58,7,2,3.360242
120,2022-01-26-16:43:00,2,5,2.640331
121,2022-01-26-16:43:03,5,1,2.790487
122,2022-01-26-16:43:05,1,4,2.068879
123,2022-01-26-16:43:08,4,3,2.746002
124,2022-01-26-16:43:11,3,4,2.862304
125,2022-01-26-16:43:13,4,7,2.601010
126,2022-01-26-16:43:18,7,6,4.147775
127,2022-01-26-16:43:22,6,7,4.022417
128,2022-01-26-16:43:30,7,6,8.045136
129,2022-01-26-16:43:35,6,3,5.176489
130,2022-01-26-16:43:39,3,1,4.333328
131,2022-01-26-16:43:43,1,6,4.098755
132,2022-01-26-16:43:48,6,5,4.729172
133,2022-01-26-16:43:52,5,1,3.831916
134,2022-01-26-16:43:56,1,3,4.514221
135,2022-01-26-16:43:59,3,0,2.951365
136,2022-01-26-16:44:04,0,6,4.401906
137,2022-01-26-16:44:07,6,7,3.341345
138,2022-01-26-16:44:11,7,0,4.052437
139,2022-01-26-16:44:15,0,5,3.689056
140,2022-01-26-16:44:18,5,7,3.390932
141,2022-01-26-16:44:22,7,5,3.861416
142,2022-01-26-16:44:25,5,0,2.424354
143,2022-01-26-16:44:27,0,4,2.334667
144,2022-01-26-16:44:32,4,2,4.859453
145,2022-01-26-16:44:34,2,4,2.304096
146,2022-01-26-16:44:39,4,2,4.656684
147,2022-01-26-16:44:41,2,1,2.635377
148,2022-01-26-16:44:44,1,4,2.299628
149,2022-01-26-16:44:46,4,0,2.238297
150,2022-01-26-16:44:48,0,1,2.259472
151,2022-01-26-16:44:50,1,4,2.227220
152,2022-01-26-16:44:53,4,5,2.401179
153,2022-01-26-16:44:56,5,0,3.140333
154,2022-01-26-16:45:00,0,3,3.835586
155,2022-01-26-16:45:03,3,0,3.276586
156,2022-01-26-16:45:06,0,7,2.543945
157,2022-01-26-16:45:11,7,2,5.525749
158,2022-01-26-16:45:16,2,0,4.881974
159,2022-01-26-16:45:19,0,3,3.297216
160,2022-01-26-16:45:22,3,4,2.504786
161,2022-01-26-16:45:25,4,3,3.197867
162,2022-01-26-16:45:29,3,4,3.741752
163,2022-01-26-16:45:31,4,0,2.407463
164,2022-01-26-16:45:33,0,1,1.885468
165,2022-01-26-16:45:35,1,4,1.727771
166,2022-01-26-16:45:37,4,0,2.365152
167,2022-01-26-16:45:41,0,3,4.134847
168,2022-01-26-16:45:46,3,1,4.422473
169,2022-01-26-16:45:49,1,6,3.412777
170,2022-01-26-16:45:56,6,4,6.905544
171,2022-01-26-16:46:00,4,2,3.869711
172,2022-01-26-16:46:05,2,3,4.894869
173,2022-01-26-16:46:09,3,4,4.461125
174,2022-01-26-16:46:12,4,3,2.816732
175,2022-01-26-16:46:16,3,6,3.899905
176,2022-01-26-16:46:21,6,3,5.163184
177,2022-01-26-16:46:25,3,1,3.539844
178,2022-01-26-16:46:27,1,0,2.000154
179,2022-01-26-16:46:29,0,5,2.621115
180,2022-01-26-16:46:32,5,2,2.328510
181,2022-01-26-16:46:36,2,6,3.988203
182,2022-01-26-16:46:41,6,1,4.889556
183,2022-01-26-16:46:44,1,3,3.192125
184,2022-01-26-16:46:48,3,5,3.845865
185,2022-01-26-16:46:51,5,1,2.957668
186,2022-01-26-16:46:55,1,3,4.582200
187,2022-01-26-16:46:59,3,2,3.921805
188,2022-01-26-16:47:01,2,5,2.272276
189,2022-01-26-16:47:04,5,1,2.638204
190,2022-01-26-16:47:07,1,3,3.084497
191,2022-01-26-16:47:10,3,5,3.168225
192,2022-01-26-16:47:14,5,7,3.321172
193,2022-01-26-16:47:18,7,3,3.999400
194,2022-01-26-16:47:21,3,4,3.018941
195,2022-01-26-16:47:23,4,1,2.128279
196,2022-01-26-16:47:25,1,2,2.464780
197,2022-01-26-16:47:29,2,6,3.821222
198,2022-01-26-16:47:33,6,7,4.401397
199,2022-01-26-16:47:37,7,3,4.089961
200,2022-01-26-16:47:41,3,0,3.723318
201,2022-01-26-16:47:45,0,5,3.467402
202,2022-01-26-16:47:47,5,0,2.625958
203,2022-01-26-16:47:50,0,2,2.378326
204,2022-01-26-16:47:52,2,0,2.482167
205,2022-01-26-16:47:55,0,5,2.791753
206,2022-01-26-16:47:59,5,6,4.408396
207,2022-01-26-16:48:05,6,1,5.759530
208,2022-01-26-16:48:08,1,5,2.927630
209,2022-01-26-16:48:11,5,2,3.057587
210,2022-01-26-16:48:15,2,3,4.279865
211,2022-01-26-16:48:18,3,4,2.900402
212,2022-01-26-16:48:21,4,2,2.601641
213,2022-01-26-16:48:24,2,3,3.615563
214,2022-01-26-16:48:27,3,7,2.719085
215,2022-01-26-16:48:30,7,1,2.681652
216,2022-01-26-16:48:34,1,3,3.726206
217,2022-01-26-16:48:38,3,1,4.389367
218,2022-01-26-16:48:41,1,2,2.599014
219,2022-01-26-16:48:43,2,1,2.896823
220,2022-01-26-16:48:48,1,6,4.557214
221,2022-01-26-16:48:53,6,3,4.558651
222,2022-01-26-16:48:56,3,0,3.529174
223,2022-01-26-16:49:01,0,6,4.385313
224,2022-01-26-16:49:03,6,3,2.944425
225,2022-01-26-16:49:07,3,1,3.494105
226,2022-01-26-16:49:09,1,4,2.238481
227,2022-01-26-16:49:11,4,1,2.041346
228,2022-01-26-16:49:14,1,4,2.386701
229,2022-01-26-16:49:16,4,5,2.507203
230,2022-01-26-16:49:20,5,3,3.421679
231,2022-01-26-16:49:24,3,2,4.504932
232,2022-01-26-16:49:28,2,3,4.157884
233,2022-01-26-16:49:33,3,1,4.530816
234,2022-01-26-16:49:36,1,5,2.848948
235,2022-01-26-16:49:40,5,2,4.561062
236,2022-01-26-16:49:45,2,1,4.811289
237,2022-01-26-16:49:49,1,6,4.384832
238,2022-01-26-16:49:54,6,1,4.764878
239,2022-01-26-16:49:57,1,5,2.625303
240,2022-01-26-16:50:00,5,1,2.864382
241,2022-01-26-16:50:02,1,2,2.605805
242,2022-01-26-16:50:07,2,3,4.395594
243,2022-01-26-16:50:12,3,0,5.156665
244,2022-01-26-16:50:16,0,6,3.735832
245,2022-01-26-16:50:21,6,2,5.467277
246,2022-01-26-16:50:24,2,1,2.742803
247,2022-01-26-16:50:26,1,7,2.542216
248,2022-01-26-16:50:31,7,6,4.094250
249,2022-01-26-16:50:34,6,0,3.751352
250,2022-01-26-16:50:37,0,7,2.811810
251,2022-01-26-16:50:40,7,1,2.732473
252,2022-01-26-16:50:42,1,0,1.943233
253,2022-01-26-16:50:46,0,3,4.510445
254,2022-01-26-16:50:51,3,5,4.532006
255,2022-01-26-16:50:54,5,0,2.744552
256,2022-01-26-16:50:55,0,1,1.916847
257,2022-01-26-16:51:00,1,3,4.672752
258,2022-01-26-16:51:05,3,1,4.652278
259,2022-01-26-16:51:09,1,5,3.861197
260,2022-01-26-16:51:12,5,6,3.700934
261,2022-01-26-16:51:17,6,0,4.573140
262,2022-01-26-16:51:19,0,4,2.368594
263,2022-01-26-16:51:23,4,6,4.082357
264,2022-01-26-16:51:28,6,3,4.862424
265,2022-01-26-16:51:32,3,4,4.113976
266,2022-01-26-16:51:37,4,6,4.474075
267,2022-01-26-16:51:41,6,5,4.099553
268,2022-01-26-16:51:44,5,1,2.664149
269,2022-01-26-16:51:46,1,7,2.688555
270,2022-01-26-16:51:50,7,2,3.723455
271,2022-01-26-16:51:53,2,4,2.512038
272,2022-01-26-16:51:55,4,5,2.691788
273,2022-01-26-16:52:00,5,2,5.098601
274,2022-01-26-16:52:03,2,4,2.781847
275,2022-01-26-16:52:08,4,6,4.462086
276,2022-01-26-16:52:13,6,4,5.111405
277,2022-01-26-16:52:16,4,3,2.892152
278,2022-01-26-16:52:20,3,1,4.374341
279,2022-01-26-16:52:23,1,5,2.713154
280,2022-01-26-16:52:25,5,1,2.629239
281,2022-01-26-16:52:31,1,6,5.442816
282,2022-01-26-16:52:36,6,4,5.588517
283,2022-01-26-16:52:41,4,7,4.817908
284,2022-01-26-16:52:46,7,1,4.775275
285,2022-01-26-16:52:49,1,7,2.627444
286,2022-01-26-16:52:53,7,5,3.944925
287,2022-01-26-16:52:58,5,0,5.239216
288,2022-01-26-16:53:00,0,2,2.290597
289,2022-01-26-16:53:03,2,1,2.653288
290,2022-01-26-16:53:05,1,4,2.040616
291,2022-01-26-16:53:08,4,3,2.944009
292,2022-01-26-16:53:11,3,6,3.313825
293,2022-01-26-16:53:16,6,4,4.820450
294,2022-01-26-16:53:19,4,3,3.173653
295,2022-01-26-16:53:24,3,1,4.940357
296,2022-01-26-16:53:27,1,5,2.736858
297,2022-01-26-16:53:31,5,4,4.455884
298,2022-01-26-16:53:36,4,0,4.775733
299,2022-01-26-16:53:39,0,1,3.228385
300,2022-01-26-16:53:42,1,7,3.281544
301,2022-01-26-16:53:45,7,4,2.762874
302,2022-01-26-16:53:51,4,2,5.400748
303,2022-01-26-16:53:57,2,3,6.493945
304,2022-01-26-16:54:01,3,2,4.068607
305,2022-01-26-16:54:04,2,1,2.897046
306,2022-01-26-16:54:07,1,7,2.513988
307,2022-01-26-16:54:09,7,4,2.672401
308,2022-01-26-16:54:12,4,7,2.658477
309,2022-01-26-16:54:16,7,5,4.458486
310,2022-01-26-16:54:20,5,0,3.673717
311,2022-01-26-16:54:24,0,3,3.795505
312,2022-01-26-16:54:28,3,5,3.755641
313,2022-01-26-16:54:31,5,6,3.486518
314,2022-01-26-16:54:34,6,3,3.087031
315,2022-01-26-16:54:38,3,7,3.357668
316,2022-01-26-16:54:40,7,4,2.954806
317,2022-01-26-16:54:43,4,3,2.821570
318,2022-01-26-16:54:47,3,0,3.960351
319,2022-01-26-16:54:50,0,7,2.969790
320,2022-01-26-16:54:54,7,3,3.484563
321,2022-01-26-16:54:57,3,5,2.786905
322,2022-01-26-16:55:00,5,6,3.630412
323,2022-01-26-16:55:06,6,1,5.551802
324,2022-01-26-16:55:08,1,0,1.960038
325,2022-01-26-16:55:11,0,5,3.136363
326,2022-01-26-16:55:15,5,6,4.181306
327,2022-01-26-16:55:21,6,4,5.562336
328,2022-01-26-16:55:23,4,1,2.267595
329,2022-01-26-16:55:26,1,2,2.743521
330,2022-01-26-16:55:29,2,1,3.243099
331,2022-01-26-16:55:33,1,3,4.630316
332,2022-01-26-16:55:38,3,6,4.781700
333,2022-01-26-16:55:41,6,3,2.976795
334,2022-01-26-16:55:44,3,1,3.224290
335,2022-01-26-16:55:46,1,0,1.704102
336,2022-01-26-16:55:49,0,2,2.724993
337,2022-01-26-16:55:52,2,4,3.411031
338,2022-01-26-16:55:55,4,3,3.092204
339,2022-01-26-16:55:58,3,4,2.909930
340,2022-01-26-16:56:03,4,6,4.499155
341,2022-01-26-16:56:08,6,1,5.450256
342,2022-01-26-16:56:11,1,5,2.920688
343,2022-01-26-16:56:15,5,7,3.738361
344,2022-01-26-16:56:19,7,1,4.129454
345,2022-01-26-16:56:23,1,3,4.431513
346,2022-01-26-16:56:29,3,5,5.783894
347,2022-01-26-16:56:32,5,4,2.937779
348,2022-01-26-16:56:34,4,1,2.110441
349,2022-01-26-16:56:38,1,5,3.566532
350,2022-01-26-16:56:43,5,2,4.859407
351,2022-01-26-16:56:49,2,5,5.799133
352,2022-01-26-16:56:52,5,2,3.007083
353,2022-01-26-16:56:54,2,4,2.556497
354,2022-01-26-16:56:57,4,3,2.745106
355,2022-01-26-16:57:00,3,4,2.943879
356,2022-01-26-16:57:03,4,2,2.997611
357,2022-01-26-16:57:05,2,5,2.285185
358,2022-01-26-16:57:08,5,1,2.714650
359,2022-01-26-16:57:12,1,5,3.832954
360,2022-01-26-16:57:16,5,2,3.702784
361,2022-01-26-16:57:19,2,1,2.995457
362,2022-01-26-16:57:21,1,4,2.084381
363,2022-01-26-16:57:24,4,2,3.250130
364,2022-01-26-16:57:28,2,6,3.928782
365,2022-01-26-16:57:32,6,3,4.429990
366,2022-01-26-16:57:36,3,6,4.035574
367,2022-01-26-16:57:42,6,2,5.567510
368,2022-01-26-16:57:46,2,6,3.860678
369,2022-01-26-16:57:51,6,3,5.257320
370,2022-01-26-16:57:57,3,2,5.749902
371,2022-01-26-16:58:03,2,5,5.763080
372,2022-01-26-16:58:05,5,1,2.401935
373,2022-01-26-16:58:08,1,3,3.552937
374,2022-01-26-16:58:13,3,1,4.021256
375,2022-01-26-16:58:16,1,6,3.695502
376,2022-01-26-16:58:21,6,5,4.546380
377,2022-01-26-16:58:24,5,4,3.068780
378,2022-01-26-16:58:27,4,3,3.167051
379,2022-01-26-16:58:33,3,2,5.581859
380,2022-01-26-16:58:37,2,6,4.085036
381,2022-01-26-16:58:42,6,0,5.399629
382,2022-01-26-16:58:44,0,1,2.010773
383,2022-01-26-16:58:48,1,3,3.672997
384,2022-01-26-16:58:52,3,7,4.376650
385,2022-01-26-16:58:56,7,0,3.757861
386,2022-01-26-16:59:00,0,6,3.913572
387,2022-01-26-16:59:04,6,0,4.675293
388,2022-01-26-16:59:07,0,4,2.756567
389,2022-01-26-16:59:10,4,0,2.304331
390,2022-01-26-16:59:13,0,6,3.565287
391,2022-01-26-16:59:17,6,0,3.718128
392,2022-01-26-16:59:20,0,5,3.532640
393,2022-01-26-16:59:24,5,0,3.614190
394,2022-01-26-16:59:28,0,6,3.713514
395,2022-01-26-16:59:32,6,0,4.119877
396,2022-01-26-16:59:36,0,6,3.939981
397,2022-01-26-16:59:40,6,4,3.756852
398,2022-01-26-16:59:43,4,2,3.085189
399,2022-01-26-16:59:45,2,4,2.852307
400,2022-01-26-16:59:48,4,0,2.293071
401,2022-01-26-16:59:53,0,6,5.162194
402,2022-01-26-16:59:57,6,3,4.397565
403,2022-01-26-17:00:00,3,4,3.094874
404,2022-01-26-17:00:05,4,6,4.107427
405,2022-01-26-17:00:09,6,4,4.367111
406,2022-01-26-17:00:12,4,0,2.611255
407,2022-01-26-17:00:14,0,1,2.010016
408,2022-01-26-17:00:17,1,2,3.365935
409,2022-01-26-17:00:20,2,1,2.828066
410,2022-01-26-17:00:22,1,0,1.798589
411,2022-01-26-17:00:27,0,6,5.050985
412,2022-01-26-17:00:30,6,7,3.545880
413,2022-01-26-17:00:33,7,3,3.030196
414,2022-01-26-17:00:36,3,5,3.116106
415,2022-01-26-17:00:40,5,4,3.083933
416,2022-01-26-17:00:42,4,3,2.969551
417,2022-01-26-17:00:46,3,0,3.602743
418,2022-01-26-17:00:49,0,5,3.113708
419,2022-01-26-17:00:53,5,4,3.387678
420,2022-01-26-17:00:57,4,6,4.463686
421,2022-01-26-17:01:01,6,5,4.115283
422,2022-01-26-17:01:04,5,1,2.639982
423,2022-01-26-17:01:09,1,6,5.269741
424,2022-01-26-17:01:13,6,3,3.926830
425,2022-01-26-17:01:18,3,5,4.713816
426,2022-01-26-17:01:21,5,2,2.798412
427,2022-01-26-17:01:23,2,5,2.596784
428,2022-01-26-17:01:26,5,1,2.973701
429,2022-01-26-17:01:28,1,0,2.017382
430,2022-01-26-17:01:31,0,4,2.479910
431,2022-01-26-17:01:33,4,5,2.757384
432,2022-01-26-17:01:39,5,4,5.508660
433,2022-01-26-17:01:41,4,1,2.267305
434,2022-01-26-17:01:43,1,0,2.091573
435,2022-01-26-17:01:46,0,7,3.065134
436,2022-01-26-17:01:50,7,3,3.216362
437,2022-01-26-17:01:53,3,4,3.005873
438,2022-01-26-17:01:55,4,0,2.440530
439,2022-01-26-17:01:58,0,2,3.035431
440,2022-01-26-17:02:03,2,7,4.497609
441,2022-01-26-17:02:06,7,5,3.709348
442,2022-01-26-17:02:09,5,0,2.988217
443,2022-01-26-17:02:12,0,7,2.963839
444,2022-01-26-17:02:16,7,0,3.763332
445,2022-01-26-17:02:19,0,5,2.968251
446,2022-01-26-17:02:22,5,1,3.214294
447,2022-01-26-17:02:25,1,4,2.476172
448,2022-01-26-17:02:27,4,7,2.461769
449,2022-01-26-17:02:32,7,5,4.646788
450,2022-01-26-17:02:36,5,4,4.549015
451,2022-01-26-17:02:42,4,0,5.211299
452,2022-01-26-17:02:44,0,7,2.704459
453,2022-01-26-17:02:50,7,2,5.787491
454,2022-01-26-17:02:55,2,5,5.184579
455,2022-01-26-17:02:59,5,6,4.208108
456,2022-01-26-17:03:04,6,1,4.614388
457,2022-01-26-17:03:09,1,6,4.537888
458,2022-01-26-17:03:14,6,4,5.140705
459,2022-01-26-17:03:16,4,0,2.484434
460,2022-01-26-17:03:19,0,7,2.937497
461,2022-01-26-17:03:23,7,2,3.889148
462,2022-01-26-17:03:26,2,0,2.737879
463,2022-01-26-17:03:29,0,2,3.069003
464,2022-01-26-17:03:31,2,5,2.459699
465,2022-01-26-17:03:35,5,7,3.625092
466,2022-01-26-17:03:40,7,1,4.792542
467,2022-01-26-17:03:43,1,5,3.660889
468,2022-01-26-17:03:48,5,3,4.086943
469,2022-01-26-17:03:52,3,0,4.899201
470,2022-01-26-17:03:57,0,6,4.720983
471,2022-01-26-17:04:02,6,5,4.511482
472,2022-01-26-17:04:05,5,4,3.394345
473,2022-01-26-17:04:07,4,1,2.112459
474,2022-01-26-17:04:10,1,4,2.445452
475,2022-01-26-17:04:13,4,7,3.542653
476,2022-01-26-17:04:19,7,6,5.771623
477,2022-01-26-17:04:24,6,3,4.598470
478,2022-01-26-17:04:28,3,7,4.925012
479,2022-01-26-17:04:31,7,4,2.859741
480,2022-01-26-17:04:36,4,6,4.754054
481,2022-01-26-17:04:41,6,5,4.554702
482,2022-01-26-17:04:45,5,4,4.096808
483,2022-01-26-17:04:47,4,0,2.512281
484,2022-01-26-17:04:50,0,5,3.197664
485,2022-01-26-17:04:55,5,6,4.096093
486,2022-01-26-17:05:00,6,4,5.120777
487,2022-01-26-17:05:03,4,3,3.487330
488,2022-01-26-17:05:09,3,7,5.470200
489,2022-01-26-17:05:13,7,0,4.619757
490,2022-01-26-17:05:17,0,7,3.768872
491,2022-01-26-17:05:20,7,4,2.952500
492,2022-01-26-17:05:23,4,3,3.053118
493,2022-01-26-17:05:28,3,7,5.019859
494,2022-01-26-17:05:32,7,6,3.856692
495,2022-01-26-17:05:37,6,4,5.504914
496,2022-01-26-17:05:42,4,6,4.262631
497,2022-01-26-17:05:46,6,4,3.978451
498,2022-01-26-17:05:48,4,0,2.756371
499,2022-01-26-17:05:53,0,6,4.739730
500,2022-01-26-17:05:57,6,7,3.715407
501,2022-01-26-17:06:01,7,0,4.241153
502,2022-01-26-17:06:09,0,3,7.937779
503,2022-01-26-17:06:14,3,4,4.792051
504,2022-01-26-17:06:18,4,6,3.635207
505,2022-01-26-17:06:23,6,4,4.976583
506,2022-01-26-17:06:27,4,5,4.095923
507,2022-01-26-17:06:30,5,0,3.439667
508,2022-01-26-17:06:33,0,7,2.730111
509,2022-01-26-17:06:37,7,5,3.812793
510,2022-01-26-17:06:41,5,6,4.533955
511,2022-01-26-17:06:46,6,3,5.182100
512,2022-01-26-17:06:51,3,2,4.165979
513,2022-01-26-17:06:54,2,3,3.218586
514,2022-01-26-17:06:59,3,2,5.052141
515,2022-01-26-17:07:04,2,0,5.105812
516,2022-01-26-17:07:08,0,6,4.047099
517,2022-01-26-17:07:12,6,5,3.808175
518,2022-01-26-17:07:17,5,2,4.708009
519,2022-01-26-17:07:21,2,6,4.138660
520,2022-01-26-17:07:26,6,3,5.248773
521,2022-01-26-17:07:30,3,6,4.185360
522,2022-01-26-17:07:33,6,7,3.269140
523,2022-01-26-17:07:38,7,2,4.245989
524,2022-01-26-17:07:42,2,6,4.271967
525,2022-01-26-17:07:46,6,7,3.941067
526,2022-01-26-17:07:50,7,0,3.787645
527,2022-01-26-17:07:52,0,1,2.312751
528,2022-01-26-17:07:55,1,5,3.257088
529,2022-01-26-17:07:58,5,0,2.913451
530,2022-01-26-17:08:00,0,1,2.079715
531,2022-01-26-17:08:04,1,5,3.578399
532,2022-01-26-17:08:08,5,3,4.078446
533,2022-01-26-17:08:14,3,7,5.672015
534,2022-01-26-17:08:18,7,0,4.110915
535,2022-01-26-17:08:20,0,1,2.300363
536,2022-01-26-17:08:22,1,4,2.056556
537,2022-01-26-17:08:25,4,7,3.167297
538,2022-01-26-17:08:28,7,1,2.700854
539,2022-01-26-17:08:31,1,5,3.300042
540,2022-01-26-17:08:35,5,3,3.980617
541,2022-01-26-17:08:40,3,0,4.430755
542,2022-01-26-17:08:42,0,1,2.009587
543,2022-01-26-17:08:44,1,5,2.778936
544,2022-01-26-17:08:47,5,2,2.957919
545,2022-01-26-17:08:51,2,7,3.675201
546,2022-01-26-17:08:57,7,6,5.448481
547,2022-01-26-17:09:01,6,7,4.041945
548,2022-01-26-17:09:05,7,1,4.391470
549,2022-01-26-17:09:09,1,5,3.828999
550,2022-01-26-17:09:13,5,6,4.345639
551,2022-01-26-17:09:17,6,4,3.937298
552,2022-01-26-17:09:20,4,7,2.447773
553,2022-01-26-17:09:25,7,6,5.575959
554,2022-01-26-17:09:29,6,7,4.048788
555,2022-01-26-17:09:33,7,2,4.165699
556,2022-01-26-17:09:38,2,5,4.665294
557,2022-01-26-17:09:42,5,1,3.763235
558,2022-01-26-17:09:45,1,5,3.325344
559,2022-01-26-17:09:49,5,6,4.042058
560,2022-01-26-17:09:54,6,4,4.948640
561,2022-01-26-17:09:59,4,5,4.732079
562,2022-01-26-17:10:03,5,3,3.806313
563,2022-01-26-17:10:06,3,5,3.493330
564,2022-01-26-17:10:10,5,6,4.200445
565,2022-01-26-17:10:15,6,0,4.992341
566,2022-01-26-17:10:22,0,3,6.139892
567,2022-01-26-17:10:26,3,2,4.085388
568,2022-01-26-17:10:28,2,5,2.558391
569,2022-01-26-17:10:31,5,1,3.224008
570,2022-01-26-17:10:34,1,0,2.332204
571,2022-01-26-17:10:37,0,5,3.177162
572,2022-01-26-17:10:40,5,4,3.170524
573,2022-01-26-17:10:42,4,1,2.010852
574,2022-01-26-17:10:46,1,3,3.559070
575,2022-01-26-17:10:49,3,0,3.769906
576,2022-01-26-17:10:53,0,3,3.876615
577,2022-01-26-17:10:58,3,7,4.618246
578,2022-01-26-17:11:02,7,4,4.364969
579,2022-01-26-17:11:05,4,0,2.728005
580,2022-01-26-17:11:08,0,4,2.902487
581,2022-01-26-17:11:12,4,6,4.279416
582,2022-01-26-17:11:17,6,2,4.397555
