date,init_position,final_position,time
42,2022-01-26-16:40:31,2,0,5.123837
43,2022-01-26-16:40:33,0,2,2.173408
44,2022-01-26-16:40:37,2,7,3.335950
45,2022-01-26-16:40:41,7,5,4.047720
46,2022-01-26-16:40:43,5,2,2.740880
47,2022-01-26-16:40:46,2,1,2.775276
48,2022-01-26-16:40:50,1,6,3.560818
49,2022-01-26-16:40:53,6,0,3.586927
50,2022-01-26-16:40:58,0,2,4.714335
51,2022-01-26-16:41:00,2,4,2.307253
52,2022-01-26-16:41:06,4,1,6.202987
53,2022-01-26-16:41:11,1,3,4.191484
54,2022-01-26-16:41:13,3,0,2.805649
55,2022-01-26-16:41:16,0,2,2.204149
56,2022-01-26-16:41:20,2,6,4.484493
57,2022-01-26-16:41:24,6,5,4.000426
58,2022-01-26-16:41:27,5,7,3.057072
59,2022-01-26-16:41:31,7,0,3.536915
60,2022-01-26-16:41:33,0,1,1.871708
61,2022-01-26-16:41:35,1,2,2.408800
62,2022-01-26-16:41:40,2,6,4.556547
63,2022-01-26-16:41:43,6,4,3.610870
64,2022-01-26-16:41:46,4,3,2.920863
65,2022-01-26-16:41:53,3,2,6.802615
66,2022-01-26-16:41:56,2,7,3.549114
67,2022-01-26-16:42:00,7,4,3.894018
68,2022-01-26-16:42:02,4,1,1.766030
69,2022-01-26-16:42:04,1,0,1.759242
70,2022-01-26-16:42:07,0,3,3.393206
71,2022-01-26-16:42:11,3,2,3.316040
72,2022-01-26-16:42:12,2,5,1.891750
73,2022-01-26-16:42:15,5,0,2.473703
74,2022-01-26-16:42:17,0,2,2.205623
75,2022-01-26-16:42:19,2,1,2.307496
76,2022-01-26-16:42:22,1,7,2.053652
77,2022-01-26-16:42:27,7,6,5.028450
78,2022-01-26-16:42:31,6,4,4.889359
79,2022-01-26-16:42:34,4,7,2.480792
80,2022-01-26-16:42:37,7,2,3.102312
81,2022-01-26-16:42:41,2,6,3.615430
82,2022-01-26-16:42:47,6,1,6.357299
83,2022-01-26-16:42:49,1,7,2.199537
84,2022-01-26-16:42:52,7,3,2.998867
85,2022-01-26-16:42:56,3,7,3.305494
86,2022-01-26-16:43:00,7,4,4.749513
87,2022-01-26-16:43:06,4,1,5.287774
88,2022-01-26-16:43:10,1,6,4.634975
89,2022-01-26-16:43:14,6,2,3.763033
90,2022-01-26-16:43:18,2,3,3.846511
91,2022-01-26-16:43:21,3,5,3.137840
92,2022-01-26-16:43:25,5,7,3.780522
93,2022-01-26-16:43:29,7,1,4.335032
94,2022-01-26-16:43:32,1,2,2.901163
95,2022-01-26-16:43:35,2,1,2.795770
96,2022-01-26-16:43:37,1,7,2.406851
97,2022-01-26-16:43:41,7,5,3.888537
98,2022-01-26-16:43:44,5,0,2.870232
99,2022-01-26-16:43:47,0,2,2.682002
100,2022-01-26-16:43:50,2,7,3.739696
101,2022-01-26-16:43:53,7,0,2.316878
102,2022-01-26-16:43:55,0,4,2.020329
103,2022-01-26-16:43:57,4,3,2.576452
104,2022-01-26-16:44:00,3,1,3.204433
105,2022-01-26-16:44:05,1,6,4.600105
106,2022-01-26-16:44:09,6,1,4.314752
107,2022-01-26-16:44:11,1,0,1.913199
108,2022-01-26-16:44:13,0,1,1.948180
109,2022-01-26-16:44:16,1,5,3.109855
110,2022-01-26-16:44:20,5,2,3.715432
111,2022-01-26-16:44:23,2,7,3.245935
112,2022-01-26-16:44:27,7,5,3.768938
113,2022-01-26-16:44:32,5,6,4.774353
114,2022-01-26-16:44:37,6,1,4.621161
115,2022-01-26-16:44:38,1,0,1.631247
116,2022-01-26-16:44:41,0,3,3.145849
117,2022-01-26-16:44:46,3,2,4.993683
118,2022-01-26-16:44:52,2,3,5.467479
119,2022-01-26-16:44:56,3,5,4.179827
120,2022-01-26-16:44:59,5,3,2.571607
121,2022-01-26-16:45:02,3,2,3.699338
122,2022-01-26-16:45:05,2,0,2.457513
123,2022-01-26-16:45:08,0,6,3.674466
124,2022-01-26-16:45:12,6,7,3.613445
125,2022-01-26-16:45:15,7,2,3.405252
126,2022-01-26-16:45:18,2,0,2.274250
127,2022-01-26-16:45:21,0,3,3.237123
128,2022-01-26-16:45:24,3,5,3.168992
129,2022-01-26-16:45:28,5,0,3.991220
130,2022-01-26-16:45:30,0,1,2.383589
131,2022-01-26-16:45:33,1,4,2.203491
132,2022-01-26-16:45:35,4,1,2.032024
133,2022-01-26-16:45:38,1,3,3.111432
134,2022-01-26-16:45:41,3,4,3.076650
135,2022-01-26-16:45:44,4,7,3.107945
136,2022-01-26-16:45:47,7,1,2.735046
137,2022-01-26-16:45:51,1,6,3.981200
138,2022-01-26-16:45:54,6,3,2.984882
139,2022-01-26-16:45:56,3,4,2.666833
140,2022-01-26-16:45:58,4,1,1.989201
141,2022-01-26-16:46:00,1,0,1.808197
142,2022-01-26-16:46:03,0,2,2.791220
143,2022-01-26-16:46:07,2,7,3.731228
144,2022-01-26-16:46:10,7,2,3.530589
145,2022-01-26-16:46:13,2,1,2.568200
146,2022-01-26-16:46:15,1,7,2.430629
147,2022-01-26-16:46:18,7,6,3.237018
148,2022-01-26-16:46:23,6,5,4.279469
149,2022-01-26-16:46:25,5,1,2.685936
150,2022-01-26-16:46:28,1,3,2.970069
151,2022-01-26-16:46:33,3,0,4.163379
152,2022-01-26-16:46:35,0,4,2.073779
153,2022-01-26-16:46:37,4,2,2.635661
154,2022-01-26-16:46:42,2,3,4.373260
155,2022-01-26-16:46:46,3,5,4.116931
156,2022-01-26-16:46:50,5,3,4.289505
157,2022-01-26-16:46:55,3,6,5.199454
158,2022-01-26-16:47:00,6,2,4.994494
159,2022-01-26-16:47:05,2,6,4.365974
160,2022-01-26-16:47:09,6,5,4.277146
161,2022-01-26-16:47:11,5,1,2.445397
162,2022-01-26-16:47:14,1,2,2.734435
163,2022-01-26-16:47:17,2,7,3.091087
164,2022-01-26-16:47:20,7,4,3.023396
165,2022-01-26-16:47:23,4,3,2.806667
166,2022-01-26-16:47:26,3,2,3.115488
167,2022-01-26-16:47:29,2,5,2.365042
168,2022-01-26-16:47:31,5,2,2.144684
169,2022-01-26-16:47:35,2,6,3.999993
170,2022-01-26-16:47:39,6,5,4.588742
171,2022-01-26-16:47:42,5,4,2.989507
172,2022-01-26-16:47:45,4,7,3.043371
173,2022-01-26-16:47:48,7,2,3.037028
174,2022-01-26-16:47:51,2,4,2.413685
175,2022-01-26-16:47:55,4,6,4.339980
176,2022-01-26-16:48:00,6,0,4.719778
177,2022-01-26-16:48:02,0,4,2.190961
178,2022-01-26-16:48:04,4,2,2.252439
179,2022-01-26-16:48:07,2,0,2.319912
180,2022-01-26-16:48:11,0,6,4.256713
181,2022-01-26-16:48:16,6,0,4.746916
182,2022-01-26-16:48:18,0,1,2.449787
183,2022-01-26-16:48:21,1,3,3.162986
184,2022-01-26-16:48:27,3,2,5.623038
185,2022-01-26-16:48:30,2,4,2.842205
186,2022-01-26-16:48:33,4,2,2.868046
187,2022-01-26-16:48:38,2,1,5.500194
188,2022-01-26-16:48:41,1,2,2.846181
189,2022-01-26-16:48:44,2,4,2.738163
190,2022-01-26-16:48:47,4,7,2.886839
191,2022-01-26-16:48:50,7,3,2.979314
192,2022-01-26-16:48:53,3,4,2.861125
193,2022-01-26-16:48:56,4,3,3.469641
194,2022-01-26-16:48:59,3,4,2.805680
195,2022-01-26-16:49:02,4,3,2.909154
196,2022-01-26-16:49:05,3,0,3.316189
197,2022-01-26-16:49:08,0,5,3.256680
198,2022-01-26-16:49:12,5,7,3.250845
199,2022-01-26-16:49:15,7,6,3.498977
200,2022-01-26-16:49:19,6,4,4.352705
201,2022-01-26-16:49:22,4,5,2.964696
202,2022-01-26-16:49:25,5,1,2.722120
203,2022-01-26-16:49:28,1,2,2.914432
204,2022-01-26-16:49:32,2,3,4.260379
205,2022-01-26-16:49:36,3,2,3.348500
206,2022-01-26-16:49:40,2,5,4.361595
207,2022-01-26-16:49:43,5,7,3.348313
208,2022-01-26-16:49:47,7,5,3.545785
209,2022-01-26-16:49:52,5,2,5.052615
210,2022-01-26-16:49:56,2,6,4.092927
211,2022-01-26-16:50:00,6,5,3.960270
212,2022-01-26-16:50:03,5,3,3.096006
213,2022-01-26-16:50:09,3,2,5.763897
214,2022-01-26-16:50:14,2,1,5.107817
215,2022-01-26-16:50:16,1,4,2.284442
216,2022-01-26-16:50:20,4,3,3.364236
217,2022-01-26-16:50:24,3,7,4.073381
218,2022-01-26-16:50:28,7,0,3.833560
219,2022-01-26-16:50:30,0,2,2.255852
220,2022-01-26-16:50:32,2,5,2.199283
221,2022-01-26-16:50:35,5,7,3.273469
222,2022-01-26-16:50:40,7,5,4.684158
223,2022-01-26-16:50:45,5,3,4.634886
224,2022-01-26-16:50:47,3,6,2.583644
225,2022-01-26-16:50:50,6,3,3.142534
226,2022-01-26-16:50:54,3,5,3.179824
227,2022-01-26-16:50:57,5,4,3.319917
228,2022-01-26-16:51:01,4,6,4.348816
229,2022-01-26-16:51:06,6,3,4.768820
230,2022-01-26-16:51:11,3,7,4.695370
231,2022-01-26-16:51:14,7,2,3.535843
232,2022-01-26-16:51:18,2,6,4.127547
233,2022-01-26-16:51:23,6,3,4.546294
234,2022-01-26-16:51:27,3,7,4.115947
235,2022-01-26-16:51:31,7,0,3.692786
236,2022-01-26-16:51:33,0,7,2.521420
237,2022-01-26-16:51:39,7,3,5.643570
238,2022-01-26-16:51:43,3,2,3.779241
239,2022-01-26-16:51:48,2,5,5.086157
240,2022-01-26-16:51:51,5,1,3.217498
241,2022-01-26-16:51:53,1,7,2.414428
242,2022-01-26-16:51:57,7,2,3.268729
243,2022-01-26-16:51:59,2,5,2.213266
244,2022-01-26-16:52:02,5,2,2.847819
245,2022-01-26-16:52:06,2,6,4.179743
246,2022-01-26-16:52:10,6,2,3.786947
247,2022-01-26-16:52:13,2,1,3.234687
248,2022-01-26-16:52:15,1,4,2.268618
249,2022-01-26-16:52:17,4,1,1.902030
250,2022-01-26-16:52:20,1,7,2.522492
251,2022-01-26-16:52:23,7,3,3.334370
252,2022-01-26-16:52:26,3,0,3.395653
253,2022-01-26-16:52:30,0,6,3.922064
254,2022-01-26-16:52:34,6,2,3.931816
255,2022-01-26-16:52:37,2,5,2.432757
256,2022-01-26-16:52:41,5,3,4.002622
257,2022-01-26-16:52:45,3,1,4.288955
258,2022-01-26-16:52:48,1,7,2.995445
259,2022-01-26-16:52:52,7,4,3.755852
260,2022-01-26-16:52:54,4,1,2.061977
261,2022-01-26-16:52:57,1,3,3.245257
262,2022-01-26-16:53:00,3,6,3.088283
263,2022-01-26-16:53:04,6,7,3.712217
264,2022-01-26-16:53:08,7,2,3.805081
265,2022-01-26-16:53:10,2,1,2.608903
266,2022-01-26-16:53:12,1,4,2.031005
267,2022-01-26-16:53:14,4,1,1.930748
268,2022-01-26-16:53:17,1,2,2.596407
269,2022-01-26-16:53:19,2,1,2.658388
270,2022-01-26-16:53:23,1,3,3.689305
271,2022-01-26-16:53:26,3,4,2.810981
272,2022-01-26-16:53:28,4,3,2.478032
273,2022-01-26-16:53:33,3,7,4.145558
274,2022-01-26-16:53:37,7,2,4.122627
275,2022-01-26-16:53:39,2,4,2.546256
276,2022-01-26-16:53:44,4,7,4.797255
277,2022-01-26-16:53:47,7,6,3.254867
278,2022-01-26-16:53:52,6,4,4.408057
279,2022-01-26-16:53:57,4,6,4.739531
280,2022-01-26-16:54:00,6,4,3.932243
281,2022-01-26-16:54:05,4,1,4.572691
282,2022-01-26-16:54:08,1,2,2.828814
283,2022-01-26-16:54:12,2,3,4.326489
284,2022-01-26-16:54:17,3,1,4.571871
285,2022-01-26-16:54:19,1,4,2.236699
286,2022-01-26-16:54:21,4,0,2.160772
287,2022-01-26-16:54:25,0,3,4.198557
288,2022-01-26-16:54:29,3,2,3.764952
289,2022-01-26-16:54:33,2,3,3.672926
290,2022-01-26-16:54:37,3,1,4.446440
291,2022-01-26-16:54:40,1,7,2.698150
292,2022-01-26-16:54:43,7,3,3.072094
293,2022-01-26-16:54:48,3,1,4.879909
294,2022-01-26-16:54:50,1,4,2.312699
295,2022-01-26-16:54:53,4,7,2.806648
296,2022-01-26-16:54:56,7,0,2.791251
297,2022-01-26-16:54:59,0,7,2.864749
298,2022-01-26-16:55:03,7,5,3.610006
299,2022-01-26-16:55:07,5,6,4.145337
300,2022-01-26-16:55:12,6,1,4.984138
301,2022-01-26-16:55:16,1,6,4.261727
302,2022-01-26-16:55:21,6,2,4.834151
303,2022-01-26-16:55:24,2,0,3.014270
304,2022-01-26-16:55:25,0,1,1.643384
305,2022-01-26-16:55:29,1,3,3.114927
306,2022-01-26-16:55:32,3,4,3.121338
307,2022-01-26-16:55:34,4,1,2.259136
308,2022-01-26-16:55:37,1,2,2.820250
309,2022-01-26-16:55:39,2,1,2.647796
310,2022-01-26-16:55:42,1,4,2.047311
311,2022-01-26-16:55:46,4,6,4.441015
312,2022-01-26-16:55:51,6,1,5.174358
313,2022-01-26-16:55:53,1,4,1.991812
314,2022-01-26-16:55:57,4,6,3.983715
315,2022-01-26-16:56:01,6,2,4.173138
316,2022-01-26-16:56:04,2,0,2.442670
317,2022-01-26-16:56:06,0,7,2.699038
318,2022-01-26-16:56:10,7,3,3.514990
319,2022-01-26-16:56:13,3,5,3.080158
320,2022-01-26-16:56:16,5,0,2.486393
321,2022-01-26-16:56:17,0,1,1.814752
322,2022-01-26-16:56:19,1,0,1.764396
323,2022-01-26-16:56:23,0,5,4.395053
324,2022-01-26-16:56:26,5,3,3.002285
325,2022-01-26-16:56:34,3,2,7.319686
326,2022-01-26-16:56:38,2,6,4.569386
327,2022-01-26-16:56:42,6,4,3.933631
328,2022-01-26-16:56:47,4,2,4.458563
329,2022-01-26-16:56:50,2,7,3.068006
330,2022-01-26-16:56:55,7,6,4.837156
331,2022-01-26-16:57:00,6,3,5.075091
332,2022-01-26-16:57:03,3,2,3.427515
333,2022-01-26-16:57:06,2,1,3.110266
334,2022-01-26-16:57:08,1,4,1.996010
335,2022-01-26-16:57:11,4,0,3.062509
336,2022-01-26-16:57:16,0,6,4.533168
337,2022-01-26-16:57:20,6,2,4.282975
338,2022-01-26-16:57:25,2,3,4.959424
339,2022-01-26-16:57:29,3,7,3.354496
340,2022-01-26-16:57:32,7,0,3.030165
341,2022-01-26-16:57:33,0,1,1.805512
342,2022-01-26-16:57:37,1,3,4.117512
343,2022-01-26-16:57:42,3,2,4.059361
344,2022-01-26-16:57:44,2,5,2.642680
345,2022-01-26-16:57:48,5,0,3.459837
346,2022-01-26-16:57:51,0,2,3.039664
347,2022-01-26-16:57:53,2,1,2.647681
348,2022-01-26-16:57:56,1,3,2.932072
349,2022-01-26-16:57:59,3,1,3.077983
350,2022-01-26-16:58:04,1,6,4.695718
351,2022-01-26-16:58:08,6,2,3.967081
352,2022-01-26-16:58:11,2,0,2.635927
353,2022-01-26-16:58:14,0,7,2.866993
354,2022-01-26-16:58:18,7,3,4.698341
355,2022-01-26-16:58:23,3,5,4.605915
356,2022-01-26-16:58:26,5,1,3.192451
357,2022-01-26-16:58:29,1,2,2.856633
358,2022-01-26-16:58:31,2,0,2.473665
359,2022-01-26-16:58:35,0,7,3.113915
360,2022-01-26-16:58:37,7,1,2.710451
361,2022-01-26-16:58:40,1,4,2.497279
362,2022-01-26-16:58:42,4,0,2.435234
363,2022-01-26-16:58:45,0,2,2.588756
364,2022-01-26-16:58:48,2,7,3.277108
365,2022-01-26-16:58:53,7,3,4.503333
366,2022-01-26-16:58:55,3,6,2.663389
367,2022-01-26-16:59:00,6,7,4.140236
368,2022-01-26-16:59:03,7,3,3.142491
369,2022-01-26-16:59:06,3,6,3.070233
370,2022-01-26-16:59:09,6,7,3.343794
371,2022-01-26-16:59:11,7,1,2.325561
372,2022-01-26-16:59:13,1,0,1.949024
373,2022-01-26-16:59:16,0,2,2.780695
374,2022-01-26-16:59:19,2,0,3.025277
375,2022-01-26-16:59:21,0,4,2.098466
376,2022-01-26-16:59:25,4,2,3.289446
377,2022-01-26-16:59:28,2,0,3.083404
378,2022-01-26-16:59:29,0,1,1.651155
379,2022-01-26-16:59:33,1,5,3.572643
380,2022-01-26-16:59:37,5,6,3.679801
381,2022-01-26-16:59:41,6,4,4.659271
382,2022-01-26-16:59:46,4,6,4.726741
383,2022-01-26-16:59:51,6,3,4.975960
384,2022-01-26-16:59:55,3,5,4.285466
385,2022-01-26-16:59:59,5,1,3.269674
386,2022-01-26-17:00:02,1,5,3.184583
387,2022-01-26-17:00:06,5,4,4.138587
388,2022-01-26-17:00:11,4,5,4.559928
389,2022-01-26-17:00:14,5,7,3.642447
390,2022-01-26-17:00:19,7,1,5.082999
391,2022-01-26-17:00:22,1,2,3.099546
392,2022-01-26-17:00:26,2,7,4.022538
393,2022-01-26-17:00:31,7,1,4.296248
394,2022-01-26-17:00:35,1,6,4.495973
395,2022-01-26-17:00:39,6,7,4.248196
396,2022-01-26-17:00:44,7,3,4.528569
397,2022-01-26-17:00:49,3,1,4.954018
398,2022-01-26-17:00:54,1,6,4.817821
399,2022-01-26-17:00:59,6,7,4.955601
400,2022-01-26-17:01:04,7,6,5.171317
401,2022-01-26-17:01:08,6,3,4.537400
402,2022-01-26-17:01:13,3,7,4.314624
403,2022-01-26-17:01:17,7,1,4.291137
404,2022-01-26-17:01:19,1,4,2.243882
405,2022-01-26-17:01:22,4,3,2.979954
406,2022-01-26-17:01:26,3,5,4.036081
407,2022-01-26-17:01:29,5,2,2.927340
408,2022-01-26-17:01:32,2,5,2.413151
409,2022-01-26-17:01:38,5,2,5.912637
410,2022-01-26-17:01:42,2,7,4.427992
411,2022-01-26-17:01:46,7,3,4.242557
412,2022-01-26-17:01:51,3,7,4.255883
413,2022-01-26-17:01:55,7,2,4.280177
414,2022-01-26-17:02:00,2,0,4.831879
415,2022-01-26-17:02:04,0,3,3.805968
416,2022-01-26-17:02:07,3,0,3.498112
417,2022-01-26-17:02:10,0,7,2.992899
418,2022-01-26-17:02:12,7,1,2.260751
419,2022-01-26-17:02:17,1,3,4.456689
420,2022-01-26-17:02:20,3,4,2.987722
421,2022-01-26-17:02:22,4,5,2.687630
422,2022-01-26-17:02:28,5,2,5.304376
423,2022-01-26-17:02:33,2,0,5.059142
424,2022-01-26-17:02:36,0,7,3.079341
425,2022-01-26-17:02:42,7,6,6.428596
426,2022-01-26-17:02:48,6,1,5.319560
427,2022-01-26-17:02:52,1,6,4.365108
428,2022-01-26-17:02:57,6,4,4.698228
429,2022-01-26-17:03:00,4,3,3.234458
430,2022-01-26-17:03:03,3,4,2.923121
431,2022-01-26-17:03:06,4,3,2.842465
432,2022-01-26-17:03:11,3,4,5.672433
433,2022-01-26-17:03:16,4,2,4.977951
434,2022-01-26-17:03:19,2,5,2.502722
435,2022-01-26-17:03:22,5,4,2.999089
436,2022-01-26-17:03:27,4,6,4.651548
437,2022-01-26-17:03:31,6,1,4.123472
438,2022-01-26-17:03:33,1,0,1.932071
439,2022-01-26-17:03:35,0,4,2.428230
440,2022-01-26-17:03:37,4,0,2.276027
441,2022-01-26-17:03:40,0,2,3.056057
442,2022-01-26-17:03:43,2,5,2.524609
443,2022-01-26-17:03:47,5,1,3.730916
444,2022-01-26-17:03:51,1,6,4.333271
445,2022-01-26-17:03:56,6,7,5.095913
446,2022-01-26-17:04:01,7,1,4.936122
447,2022-01-26-17:04:04,1,4,2.493473
448,2022-01-26-17:04:06,4,3,2.823943
449,2022-01-26-17:04:10,3,5,3.303246
450,2022-01-26-17:04:13,5,2,2.786184
451,2022-01-26-17:04:18,2,3,5.334467
452,2022-01-26-17:04:21,3,2,3.576003
453,2022-01-26-17:04:25,2,1,3.202765
454,2022-01-26-17:04:27,1,4,2.689144
455,2022-01-26-17:04:30,4,5,2.644635
456,2022-01-26-17:04:33,5,3,3.271077
457,2022-01-26-17:04:37,3,1,3.420245
458,2022-01-26-17:04:40,1,5,3.075148
459,2022-01-26-17:04:43,5,7,3.394522
460,2022-01-26-17:04:49,7,1,6.152104
461,2022-01-26-17:04:53,1,6,4.144969
462,2022-01-26-17:04:58,6,0,4.474557
463,2022-01-26-17:05:02,0,7,3.715307
464,2022-01-26-17:05:07,7,6,5.585360
465,2022-01-26-17:05:13,6,7,6.006181
466,2022-01-26-17:05:17,7,0,3.526791
467,2022-01-26-17:05:20,0,2,2.899359
468,2022-01-26-17:05:22,2,0,2.425756
469,2022-01-26-17:05:26,0,5,3.949900
470,2022-01-26-17:05:31,5,4,5.113905
471,2022-01-26-17:05:35,4,3,3.218571
472,2022-01-26-17:05:39,3,5,4.012406
473,2022-01-26-17:05:42,5,0,3.786652
474,2022-01-26-17:05:45,0,2,2.693995
475,2022-01-26-17:05:49,2,3,4.151634
476,2022-01-26-17:05:54,3,1,4.859892
477,2022-01-26-17:05:57,1,5,3.094235
478,2022-01-26-17:06:02,5,4,4.439310
479,2022-01-26-17:06:07,4,7,5.687735
480,2022-01-26-17:06:11,7,0,3.747300
481,2022-01-26-17:06:14,0,7,3.205883
482,2022-01-26-17:06:18,7,6,3.906432
483,2022-01-26-17:06:22,6,7,3.654488
484,2022-01-26-17:06:25,7,4,3.232648
485,2022-01-26-17:06:28,4,7,3.008395
486,2022-01-26-17:06:34,7,3,5.525154
487,2022-01-26-17:06:38,3,0,4.620666
488,2022-01-26-17:06:41,0,2,2.840882
489,2022-01-26-17:06:45,2,6,4.364137
490,2022-01-26-17:06:51,6,2,5.284364
491,2022-01-26-17:06:55,2,6,4.290935
492,2022-01-26-17:07:00,6,1,4.638850
493,2022-01-26-17:07:02,1,0,2.311211
494,2022-01-26-17:07:05,0,2,2.410095
495,2022-01-26-17:07:07,2,5,2.629737
496,2022-01-26-17:07:10,5,4,3.159953
497,2022-01-26-17:07:13,4,0,2.473322
498,2022-01-26-17:07:15,0,1,2.223109
499,2022-01-26-17:07:19,1,6,3.838201
500,2022-01-26-17:07:24,6,2,5.598840
501,2022-01-26-17:07:29,2,3,4.533758
502,2022-01-26-17:07:34,3,7,5.006779
503,2022-01-26-17:07:37,7,1,3.092255
504,2022-01-26-17:07:40,1,7,2.548964
505,2022-01-26-17:07:43,7,6,3.648927
506,2022-01-26-17:07:47,6,0,3.597283
507,2022-01-26-17:07:50,0,2,2.799285
508,2022-01-26-17:07:53,2,4,2.994645
509,2022-01-26-17:07:56,4,3,3.087978
510,2022-01-26-17:07:59,3,1,3.009182
511,2022-01-26-17:08:04,1,6,5.072488
512,2022-01-26-17:08:08,6,5,4.400889
513,2022-01-26-17:08:12,5,3,3.324320
514,2022-01-26-17:08:17,3,2,5.545812
515,2022-01-26-17:08:23,2,3,6.162100
516,2022-01-26-17:08:27,3,0,3.706503
517,2022-01-26-17:08:30,0,5,3.007450
518,2022-01-26-17:08:34,5,0,3.784352
519,2022-01-26-17:08:37,0,7,2.813560
520,2022-01-26-17:08:40,7,0,3.202016
521,2022-01-26-17:08:42,0,1,2.004911
522,2022-01-26-17:08:45,1,2,3.066657
523,2022-01-26-17:08:48,2,7,3.201170
524,2022-01-26-17:08:52,7,6,4.014594
525,2022-01-26-17:08:58,6,0,5.767070
526,2022-01-26-17:09:01,0,4,2.821610
527,2022-01-26-17:09:04,4,2,3.075175
528,2022-01-26-17:09:11,2,3,7.195794
529,2022-01-26-17:09:16,3,0,4.451914
530,2022-01-26-17:09:18,0,4,2.400928
531,2022-01-26-17:09:22,4,6,3.842023
532,2022-01-26-17:09:27,6,7,4.576393
533,2022-01-26-17:09:31,7,3,4.167598
534,2022-01-26-17:09:35,3,7,4.289592
535,2022-01-26-17:09:39,7,3,4.291839
536,2022-01-26-17:09:43,3,5,4.179570
537,2022-01-26-17:09:47,5,0,3.071659
538,2022-01-26-17:09:51,0,6,4.326850
539,2022-01-26-17:09:56,6,1,5.296567
540,2022-01-26-17:10:00,1,3,3.751757
541,2022-01-26-17:10:04,3,0,3.591255
542,2022-01-26-17:10:08,0,3,4.668824
543,2022-01-26-17:10:12,3,4,3.645093
544,2022-01-26-17:10:16,4,2,4.462541
545,2022-01-26-17:10:19,2,5,2.861456
546,2022-01-26-17:10:23,5,7,3.516530
547,2022-01-26-17:10:26,7,6,3.485078
548,2022-01-26-17:10:31,6,1,4.645573
549,2022-01-26-17:10:34,1,7,2.873546
550,2022-01-26-17:10:36,7,1,2.598761
551,2022-01-26-17:10:41,1,6,4.976499
552,2022-01-26-17:10:46,6,2,5.199142
553,2022-01-26-17:10:51,2,6,4.328197
554,2022-01-26-17:10:56,6,1,4.928408
555,2022-01-26-17:10:59,1,5,2.993737
556,2022-01-26-17:11:02,5,7,3.255561
557,2022-01-26-17:11:07,7,1,5.229290
558,2022-01-26-17:11:10,1,7,2.437234
559,2022-01-26-17:11:16,7,6,6.271798
560,2022-01-26-17:11:22,6,5,5.712493
561,2022-01-26-17:11:26,5,3,4.648800
562,2022-01-26-17:11:31,3,0,4.658598
563,2022-01-26-17:11:34,0,7,2.850083
564,2022-01-26-17:11:37,7,5,3.517632
565,2022-01-26-17:11:41,5,6,3.931924
566,2022-01-26-17:11:45,6,7,3.607977
567,2022-01-26-17:11:49,7,5,4.219718
568,2022-01-26-17:11:52,5,1,3.257169
569,2022-01-26-17:11:55,1,7,2.909242
570,2022-01-26-17:11:59,7,4,3.822972
571,2022-01-26-17:12:01,4,1,2.291878
572,2022-01-26-17:12:05,1,2,3.254417
573,2022-01-26-17:12:08,2,1,3.118522
574,2022-01-26-17:12:12,1,6,3.946876
575,2022-01-26-17:12:16,6,1,3.931511
576,2022-01-26-17:12:19,1,5,3.377310
577,2022-01-26-17:12:24,5,4,5.191625
578,2022-01-26-17:12:29,4,6,4.762624
579,2022-01-26-17:12:33,6,1,4.006187
580,2022-01-26-17:12:38,1,6,5.155475
581,2022-01-26-17:12:42,6,7,3.593397
582,2022-01-26-17:12:46,7,5,3.768650
