date,init_position,final_position,time
74,2022-01-26-16:41:10,6,1,7.806053
75,2022-01-26-16:41:13,1,6,3.452021
76,2022-01-26-16:41:17,6,4,3.677076
77,2022-01-26-16:41:20,4,5,2.799639
78,2022-01-26-16:41:25,5,2,5.063135
79,2022-01-26-16:41:30,2,1,5.193882
80,2022-01-26-16:41:33,1,5,3.234654
81,2022-01-26-16:41:38,5,3,4.700989
82,2022-01-26-16:41:43,3,1,4.952297
83,2022-01-26-16:41:46,1,3,3.031764
84,2022-01-26-16:41:49,3,5,3.121824
85,2022-01-26-16:41:54,5,2,4.604693
86,2022-01-26-16:41:59,2,0,4.972708
87,2022-01-26-16:42:02,0,3,3.884001
88,2022-01-26-16:42:06,3,1,3.734841
89,2022-01-26-16:42:09,1,5,2.774090
90,2022-01-26-16:42:12,5,4,3.126206
91,2022-01-26-16:42:14,4,0,2.090454
92,2022-01-26-16:42:17,0,5,2.893933
93,2022-01-26-16:42:20,5,3,3.079993
94,2022-01-26-16:42:23,3,6,2.660903
95,2022-01-26-16:42:27,6,1,4.176501
96,2022-01-26-16:42:30,1,2,2.620600
97,2022-01-26-16:42:32,2,4,2.605963
98,2022-01-26-16:42:34,4,0,2.081510
99,2022-01-26-16:42:36,0,1,1.631899
100,2022-01-26-16:42:39,1,5,3.074699
101,2022-01-26-16:42:43,5,0,3.754076
102,2022-01-26-16:42:45,0,1,2.104683
103,2022-01-26-16:42:48,1,7,3.036621
104,2022-01-26-16:42:54,7,5,5.624229
105,2022-01-26-16:42:57,5,6,3.624683
106,2022-01-26-16:43:01,6,1,4.108404
107,2022-01-26-16:43:06,1,6,4.593713
108,2022-01-26-16:43:11,6,2,4.902436
109,2022-01-26-16:43:14,2,3,3.466695
110,2022-01-26-16:43:18,3,0,3.361367
111,2022-01-26-16:43:20,0,2,2.449487
112,2022-01-26-16:43:25,2,3,4.418121
113,2022-01-26-16:43:27,3,6,2.765343
114,2022-01-26-16:43:30,6,3,2.424741
115,2022-01-26-16:43:34,3,2,3.869855
116,2022-01-26-16:43:36,2,4,2.432524
117,2022-01-26-16:43:42,4,2,5.666747
118,2022-01-26-16:43:46,2,6,4.347332
119,2022-01-26-16:43:51,6,2,4.449372
120,2022-01-26-16:44:00,2,1,9.275558
121,2022-01-26-16:44:03,1,3,3.006211
122,2022-01-26-16:44:06,3,4,2.815002
123,2022-01-26-16:44:08,4,5,2.282619
124,2022-01-26-16:44:11,5,2,2.977525
125,2022-01-26-16:44:14,2,4,2.968709
126,2022-01-26-16:44:17,4,5,2.988970
127,2022-01-26-16:44:20,5,1,3.395667
128,2022-01-26-16:44:23,1,2,2.715249
129,2022-01-26-16:44:27,2,3,4.390117
130,2022-01-26-16:44:32,3,6,4.340142
131,2022-01-26-16:44:36,6,1,4.420092
132,2022-01-26-16:44:39,1,2,2.839399
133,2022-01-26-16:44:43,2,7,3.651200
134,2022-01-26-16:44:48,7,4,5.676498
135,2022-01-26-16:44:53,4,0,4.803863
136,2022-01-26-16:44:55,0,4,2.137772
137,2022-01-26-16:44:58,4,7,2.377881
138,2022-01-26-16:45:00,7,4,2.539821
139,2022-01-26-16:45:05,4,6,4.932980
140,2022-01-26-16:45:10,6,1,4.422360
141,2022-01-26-16:45:12,1,7,2.354623
142,2022-01-26-16:45:15,7,0,2.621848
143,2022-01-26-16:45:17,0,5,2.715253
144,2022-01-26-16:45:21,5,3,3.962946
145,2022-01-26-16:45:25,3,6,4.015177
146,2022-01-26-16:45:31,6,3,5.323234
147,2022-01-26-16:45:33,3,4,2.435783
148,2022-01-26-16:45:35,4,5,2.419380
149,2022-01-26-16:45:40,5,6,4.286762
150,2022-01-26-16:45:45,6,7,4.941050
151,2022-01-26-16:45:49,7,3,3.996844
152,2022-01-26-16:45:53,3,7,4.313785
153,2022-01-26-16:45:57,7,0,3.748062
154,2022-01-26-16:46:00,0,5,2.950590
155,2022-01-26-16:46:04,5,4,4.473703
156,2022-01-26-16:46:07,4,0,2.285751
157,2022-01-26-16:46:09,0,2,2.491269
158,2022-01-26-16:46:11,2,5,2.014577
159,2022-01-26-16:46:15,5,0,3.719311
160,2022-01-26-16:46:19,0,3,3.999194
161,2022-01-26-16:46:24,3,5,5.328038
162,2022-01-26-16:46:27,5,1,3.263313
163,2022-01-26-16:46:29,1,4,2.051840
164,2022-01-26-16:46:32,4,0,2.681783
165,2022-01-26-16:46:34,0,1,1.880879
166,2022-01-26-16:46:36,1,0,1.782436
167,2022-01-26-16:46:38,0,4,2.183704
168,2022-01-26-16:46:41,4,3,2.653357
169,2022-01-26-16:46:43,3,6,2.612375
170,2022-01-26-16:46:47,6,5,3.830274
171,2022-01-26-16:46:49,5,0,2.333318
172,2022-01-26-16:46:53,0,3,3.124306
173,2022-01-26-16:46:55,3,7,2.730461
174,2022-01-26-16:46:58,7,4,2.917555
175,2022-01-26-16:47:03,4,6,4.324341
176,2022-01-26-16:47:07,6,1,4.590388
177,2022-01-26-16:47:10,1,7,2.783509
178,2022-01-26-16:47:15,7,2,5.516376
179,2022-01-26-16:47:18,2,4,2.474633
180,2022-01-26-16:47:23,4,7,5.124025
181,2022-01-26-16:47:26,7,0,2.625130
182,2022-01-26-16:47:29,0,5,3.370779
183,2022-01-26-16:47:33,5,1,3.537571
184,2022-01-26-16:47:37,1,6,4.873210
185,2022-01-26-16:47:42,6,2,4.628596
186,2022-01-26-16:47:46,2,6,4.276477
187,2022-01-26-16:47:50,6,3,3.796950
188,2022-01-26-16:47:55,3,5,4.530708
189,2022-01-26-16:47:58,5,7,3.333317
190,2022-01-26-16:48:02,7,5,3.988992
191,2022-01-26-16:48:06,5,6,3.581998
192,2022-01-26-16:48:10,6,1,4.526735
193,2022-01-26-16:48:14,1,6,4.303286
194,2022-01-26-16:48:19,6,5,4.379207
195,2022-01-26-16:48:22,5,1,3.186401
196,2022-01-26-16:48:27,1,3,4.755506
197,2022-01-26-16:48:31,3,5,4.310905
198,2022-01-26-16:48:34,5,0,3.013545
199,2022-01-26-16:48:39,0,6,4.785937
200,2022-01-26-16:48:42,6,7,3.568377
201,2022-01-26-16:48:47,7,0,4.225563
202,2022-01-26-16:48:50,0,3,3.476370
203,2022-01-26-16:48:54,3,2,3.599863
204,2022-01-26-16:48:58,2,3,3.998796
205,2022-01-26-16:49:03,3,2,4.702068
206,2022-01-26-16:49:07,2,6,4.758550
207,2022-01-26-16:49:11,6,4,3.755967
208,2022-01-26-16:49:14,4,7,2.706413
209,2022-01-26-16:49:19,7,6,5.093763
210,2022-01-26-16:49:25,6,2,5.776288
211,2022-01-26-16:49:29,2,5,4.611455
212,2022-01-26-16:49:32,5,3,3.188217
213,2022-01-26-16:49:36,3,0,3.278159
214,2022-01-26-16:49:38,0,1,1.866729
215,2022-01-26-16:49:39,1,0,1.856219
216,2022-01-26-16:49:43,0,3,3.326156
217,2022-01-26-16:49:46,3,4,3.061317
218,2022-01-26-16:49:48,4,0,2.191841
219,2022-01-26-16:49:52,0,5,4.373669
220,2022-01-26-16:49:57,5,2,4.610670
221,2022-01-26-16:50:02,2,0,4.661871
222,2022-01-26-16:50:05,0,5,3.540714
223,2022-01-26-16:50:08,5,1,2.781279
224,2022-01-26-16:50:12,1,3,4.029878
225,2022-01-26-16:50:16,3,5,4.332084
226,2022-01-26-16:50:20,5,6,4.057348
227,2022-01-26-16:50:24,6,5,4.003335
228,2022-01-26-16:50:28,5,3,3.147546
229,2022-01-26-16:50:31,3,2,3.799790
230,2022-01-26-16:50:34,2,0,2.807183
231,2022-01-26-16:50:37,0,1,2.360633
232,2022-01-26-16:50:38,1,4,1.911285
233,2022-01-26-16:50:41,4,2,2.795170
234,2022-01-26-16:50:45,2,7,3.500114
235,2022-01-26-16:50:49,7,2,4.519286
236,2022-01-26-16:50:54,2,6,4.888052
237,2022-01-26-16:50:58,6,5,4.138939
238,2022-01-26-16:51:02,5,2,3.359240
239,2022-01-26-16:51:04,2,4,2.501602
240,2022-01-26-16:51:07,4,0,2.560748
241,2022-01-26-16:51:10,0,2,2.954525
242,2022-01-26-16:51:12,2,4,2.618033
243,2022-01-26-16:51:15,4,5,3.086134
244,2022-01-26-16:51:19,5,7,3.495970
245,2022-01-26-16:51:22,7,6,3.353952
246,2022-01-26-16:51:28,6,4,5.714833
247,2022-01-26-16:51:31,4,3,2.900881
248,2022-01-26-16:51:34,3,2,3.489480
249,2022-01-26-16:51:37,2,1,2.740067
250,2022-01-26-16:51:40,1,2,3.041863
251,2022-01-26-16:51:43,2,4,2.661677
252,2022-01-26-16:51:46,4,2,2.673551
253,2022-01-26-16:51:49,2,1,3.026401
254,2022-01-26-16:51:51,1,5,2.853324
255,2022-01-26-16:51:54,5,2,2.452379
256,2022-01-26-16:51:56,2,4,2.493509
257,2022-01-26-16:51:59,4,0,2.277974
258,2022-01-26-16:52:01,0,4,2.300074
259,2022-01-26-16:52:04,4,3,2.666898
260,2022-01-26-16:52:08,3,7,4.281563
261,2022-01-26-16:52:12,7,0,4.184769
262,2022-01-26-16:52:15,0,2,2.697462
263,2022-01-26-16:52:17,2,5,2.213918
264,2022-01-26-16:52:20,5,3,3.388313
265,2022-01-26-16:52:25,3,4,4.999150
266,2022-01-26-16:52:30,4,7,4.900447
267,2022-01-26-16:52:34,7,4,3.839721
268,2022-01-26-16:52:37,4,0,2.741794
269,2022-01-26-16:52:39,0,1,2.114267
270,2022-01-26-16:52:43,1,5,3.517261
271,2022-01-26-16:52:46,5,0,3.001450
272,2022-01-26-16:52:50,0,6,4.242465
273,2022-01-26-16:52:55,6,1,4.964221
274,2022-01-26-16:52:57,1,7,2.431261
275,2022-01-26-16:53:00,7,4,3.085726
276,2022-01-26-16:53:02,4,1,2.049290
277,2022-01-26-16:53:07,1,6,4.661500
278,2022-01-26-16:53:12,6,5,4.503658
279,2022-01-26-16:53:15,5,7,3.555495
280,2022-01-26-16:53:19,7,3,4.283900
281,2022-01-26-16:53:22,3,6,2.906079
282,2022-01-26-16:53:27,6,0,4.190178
283,2022-01-26-16:53:29,0,4,2.406432
284,2022-01-26-16:53:32,4,2,3.408159
285,2022-01-26-16:53:36,2,3,3.783067
286,2022-01-26-16:53:40,3,7,3.980542
287,2022-01-26-16:53:45,7,4,5.025812
288,2022-01-26-16:53:48,4,3,3.135453
289,2022-01-26-16:53:54,3,4,5.653035
290,2022-01-26-16:53:57,4,7,2.909526
291,2022-01-26-16:54:00,7,0,3.084879
292,2022-01-26-16:54:03,0,2,2.749874
293,2022-01-26-16:54:05,2,0,2.459384
294,2022-01-26-16:54:07,0,4,2.176853
295,2022-01-26-16:54:12,4,6,5.068612
296,2022-01-26-16:54:18,6,0,5.970617
297,2022-01-26-16:54:21,0,4,2.316007
298,2022-01-26-16:54:23,4,7,2.517912
299,2022-01-26-16:54:26,7,2,3.281231
300,2022-01-26-16:54:31,2,6,4.305456
301,2022-01-26-16:54:34,6,3,2.795664
302,2022-01-26-16:54:37,3,6,3.119128
303,2022-01-26-16:54:40,6,7,3.708781
304,2022-01-26-16:54:44,7,3,3.124613
305,2022-01-26-16:54:48,3,1,4.699522
306,2022-01-26-16:54:52,1,6,3.549060
307,2022-01-26-16:54:55,6,7,3.541236
308,2022-01-26-16:54:59,7,2,3.461659
309,2022-01-26-16:55:01,2,5,2.187952
310,2022-01-26-16:55:04,5,4,2.746032
311,2022-01-26-16:55:06,4,7,2.470837
312,2022-01-26-16:55:09,7,1,2.610123
313,2022-01-26-16:55:11,1,4,2.097285
314,2022-01-26-16:55:14,4,5,2.603504
315,2022-01-26-16:55:17,5,3,3.130030
316,2022-01-26-16:55:21,3,7,3.989445
317,2022-01-26-16:55:25,7,2,4.576435
318,2022-01-26-16:55:31,2,7,5.427208
319,2022-01-26-16:55:36,7,6,5.210122
320,2022-01-26-16:55:40,6,0,4.181607
321,2022-01-26-16:55:43,0,5,3.135745
322,2022-01-26-16:55:46,5,0,2.866655
323,2022-01-26-16:55:50,0,5,3.213439
324,2022-01-26-16:55:52,5,0,2.648712
325,2022-01-26-16:55:55,0,7,2.698390
326,2022-01-26-16:55:57,7,1,2.626633
327,2022-01-26-16:55:59,1,4,1.904720
328,2022-01-26-16:56:02,4,5,3.015850
329,2022-01-26-16:56:05,5,0,2.706395
330,2022-01-26-16:56:08,0,5,3.131677
331,2022-01-26-16:56:13,5,2,5.129689
332,2022-01-26-16:56:17,2,3,3.763692
333,2022-01-26-16:56:21,3,0,4.205151
334,2022-01-26-16:56:24,0,2,2.741382
335,2022-01-26-16:56:27,2,0,3.267535
336,2022-01-26-16:56:30,0,2,3.067900
337,2022-01-26-16:56:33,2,5,2.448216
338,2022-01-26-16:56:37,5,0,3.630232
339,2022-01-26-16:56:40,0,3,3.796112
340,2022-01-26-16:56:44,3,2,4.014689
341,2022-01-26-16:56:47,2,0,2.989935
342,2022-01-26-16:56:51,0,6,3.542679
343,2022-01-26-16:56:56,6,2,4.992950
344,2022-01-26-16:57:00,2,7,4.484741
345,2022-01-26-16:57:05,7,2,4.564626
346,2022-01-26-16:57:09,2,5,4.457020
347,2022-01-26-16:57:12,5,4,2.650624
348,2022-01-26-16:57:16,4,6,3.726713
349,2022-01-26-16:57:20,6,5,4.362113
350,2022-01-26-16:57:23,5,0,3.017887
351,2022-01-26-16:57:27,0,6,4.132136
352,2022-01-26-16:57:31,6,7,4.234024
353,2022-01-26-16:57:36,7,5,4.062861
354,2022-01-26-16:57:39,5,7,3.730969
355,2022-01-26-16:57:43,7,0,4.085277
356,2022-01-26-16:57:46,0,4,2.829092
357,2022-01-26-16:57:49,4,3,2.880640
358,2022-01-26-16:57:53,3,0,3.736621
359,2022-01-26-16:57:55,0,4,2.296281
360,2022-01-26-16:58:00,4,2,5.122173
361,2022-01-26-16:58:06,2,0,6.024784
362,2022-01-26-16:58:09,0,4,2.351369
363,2022-01-26-16:58:11,4,3,2.878645
364,2022-01-26-16:58:16,3,5,4.143931
365,2022-01-26-16:58:19,5,7,3.148939
366,2022-01-26-16:58:24,7,4,5.327150
367,2022-01-26-16:58:29,4,6,4.752852
368,2022-01-26-16:58:33,6,1,3.731825
369,2022-01-26-16:58:35,1,7,2.487798
370,2022-01-26-16:58:41,7,2,5.468184
371,2022-01-26-16:58:45,2,6,4.275362
372,2022-01-26-16:58:50,6,1,4.895749
373,2022-01-26-16:58:53,1,2,3.141210
374,2022-01-26-16:58:58,2,6,5.469149
375,2022-01-26-16:59:02,6,7,3.484261
376,2022-01-26-16:59:07,7,1,5.497682
377,2022-01-26-16:59:10,1,5,2.924603
378,2022-01-26-16:59:14,5,3,3.264685
379,2022-01-26-16:59:16,3,6,2.778551
380,2022-01-26-16:59:19,6,3,2.818125
381,2022-01-26-16:59:23,3,1,4.117103
382,2022-01-26-16:59:25,1,0,1.729849
383,2022-01-26-16:59:27,0,1,1.989403
384,2022-01-26-16:59:30,1,4,2.517038
385,2022-01-26-16:59:33,4,7,3.134900
386,2022-01-26-16:59:36,7,4,3.192416
387,2022-01-26-16:59:38,4,5,2.584644
388,2022-01-26-16:59:41,5,0,2.862448
389,2022-01-26-16:59:43,0,1,1.782874
390,2022-01-26-16:59:46,1,5,2.805994
391,2022-01-26-16:59:50,5,6,3.976726
392,2022-01-26-16:59:56,6,1,5.734166
393,2022-01-26-16:59:59,1,3,3.096470
394,2022-01-26-17:00:02,3,5,3.025451
395,2022-01-26-17:00:06,5,1,3.776608
396,2022-01-26-17:00:08,1,0,2.049854
397,2022-01-26-17:00:11,0,5,3.649676
398,2022-01-26-17:00:18,5,2,6.358863
399,2022-01-26-17:00:23,2,7,5.358426
400,2022-01-26-17:00:27,7,6,3.722562
401,2022-01-26-17:00:30,6,3,3.096129
402,2022-01-26-17:00:33,3,5,3.262643
403,2022-01-26-17:00:36,5,0,2.897636
404,2022-01-26-17:00:41,0,6,4.584142
405,2022-01-26-17:00:45,6,3,4.554639
406,2022-01-26-17:00:49,3,0,4.325301
407,2022-01-26-17:00:52,0,7,2.811231
408,2022-01-26-17:00:56,7,0,3.916668
409,2022-01-26-17:01:00,0,3,3.645640
410,2022-01-26-17:01:04,3,0,3.968246
411,2022-01-26-17:01:09,0,6,5.660932
412,2022-01-26-17:01:13,6,2,4.003669
413,2022-01-26-17:01:16,2,4,2.740644
414,2022-01-26-17:01:21,4,6,4.464413
415,2022-01-26-17:01:26,6,0,4.967915
416,2022-01-26-17:01:28,0,2,2.498036
417,2022-01-26-17:01:32,2,7,3.762431
418,2022-01-26-17:01:38,7,5,6.024230
419,2022-01-26-17:01:44,5,2,5.918544
420,2022-01-26-17:01:50,2,1,6.312007
421,2022-01-26-17:01:54,1,3,3.650831
422,2022-01-26-17:01:57,3,0,3.205477
423,2022-01-26-17:02:00,0,2,2.787762
424,2022-01-26-17:02:02,2,4,2.613402
425,2022-01-26-17:02:06,4,5,3.703041
426,2022-01-26-17:02:09,5,2,2.444326
427,2022-01-26-17:02:12,2,7,3.144389
428,2022-01-26-17:02:16,7,4,4.420589
429,2022-01-26-17:02:22,4,2,5.718594
430,2022-01-26-17:02:26,2,7,4.511026
431,2022-01-26-17:02:31,7,1,4.401108
432,2022-01-26-17:02:34,1,2,3.050614
433,2022-01-26-17:02:37,2,1,2.775132
434,2022-01-26-17:02:39,1,0,2.080920
435,2022-01-26-17:02:41,0,1,2.431354
436,2022-01-26-17:02:44,1,5,2.991040
437,2022-01-26-17:02:47,5,2,2.493430
438,2022-01-26-17:02:50,2,1,3.040623
439,2022-01-26-17:02:52,1,5,2.636033
440,2022-01-26-17:02:56,5,6,3.938548
441,2022-01-26-17:03:01,6,2,5.003217
442,2022-01-26-17:03:06,2,3,4.733978
443,2022-01-26-17:03:11,3,0,4.593069
444,2022-01-26-17:03:13,0,4,2.464990
445,2022-01-26-17:03:16,4,5,3.197065
446,2022-01-26-17:03:21,5,4,4.699621
447,2022-01-26-17:03:26,4,7,4.715535
448,2022-01-26-17:03:30,7,1,4.435193
449,2022-01-26-17:03:32,1,7,2.340645
450,2022-01-26-17:03:36,7,2,3.396420
451,2022-01-26-17:03:40,2,6,4.538160
452,2022-01-26-17:03:45,6,0,4.459252
453,2022-01-26-17:03:48,0,4,2.799142
454,2022-01-26-17:03:51,4,3,3.033998
455,2022-01-26-17:03:55,3,5,4.457415
456,2022-01-26-17:03:58,5,1,3.190366
457,2022-01-26-17:04:01,1,7,2.625219
458,2022-01-26-17:04:06,7,5,4.936029
459,2022-01-26-17:04:09,5,0,2.954748
460,2022-01-26-17:04:12,0,1,2.639949
461,2022-01-26-17:04:15,1,3,3.501429
462,2022-01-26-17:04:18,3,6,2.972044
463,2022-01-26-17:04:22,6,1,3.655988
464,2022-01-26-17:04:25,1,5,3.420586
465,2022-01-26-17:04:28,5,0,3.187353
466,2022-01-26-17:04:30,0,1,2.091586
467,2022-01-26-17:04:32,1,4,1.773038
468,2022-01-26-17:04:35,4,5,2.801555
469,2022-01-26-17:04:38,5,0,3.562167
470,2022-01-26-17:04:41,0,4,2.630728
471,2022-01-26-17:04:44,4,5,3.236490
472,2022-01-26-17:04:48,5,7,3.735548
473,2022-01-26-17:04:52,7,5,3.491978
474,2022-01-26-17:04:55,5,0,3.192032
475,2022-01-26-17:04:57,0,2,2.671991
476,2022-01-26-17:05:00,2,4,2.301526
477,2022-01-26-17:05:03,4,1,2.779352
478,2022-01-26-17:05:07,1,5,4.054992
479,2022-01-26-17:05:11,5,4,4.334004
480,2022-01-26-17:05:16,4,5,4.957406
481,2022-01-26-17:05:20,5,0,4.237840
482,2022-01-26-17:05:25,0,3,4.551399
483,2022-01-26-17:05:29,3,2,4.307118
484,2022-01-26-17:05:32,2,1,2.911738
485,2022-01-26-17:05:34,1,0,2.193917
486,2022-01-26-17:05:38,0,7,3.254556
487,2022-01-26-17:05:43,7,6,5.216843
488,2022-01-26-17:05:47,6,2,4.509789
489,2022-01-26-17:05:50,2,4,2.749811
490,2022-01-26-17:05:53,4,1,2.439118
491,2022-01-26-17:05:56,1,3,3.324820
492,2022-01-26-17:05:59,3,7,3.516267
493,2022-01-26-17:06:03,7,5,3.771535
494,2022-01-26-17:06:08,5,0,4.429611
495,2022-01-26-17:06:11,0,2,3.162926
496,2022-01-26-17:06:14,2,1,3.161169
497,2022-01-26-17:06:17,1,7,3.027097
498,2022-01-26-17:06:19,7,1,2.486845
499,2022-01-26-17:06:24,1,6,4.686700
500,2022-01-26-17:06:28,6,7,4.104158
501,2022-01-26-17:06:33,7,4,4.565469
502,2022-01-26-17:06:36,4,3,3.482486
503,2022-01-26-17:06:40,3,1,3.391225
504,2022-01-26-17:06:43,1,7,3.215643
505,2022-01-26-17:06:48,7,6,5.408049
506,2022-01-26-17:06:52,6,2,4.206997
507,2022-01-26-17:06:56,2,7,3.889506
508,2022-01-26-17:07:00,7,0,3.999889
509,2022-01-26-17:07:03,0,2,2.654829
510,2022-01-26-17:07:06,2,4,2.795275
511,2022-01-26-17:07:09,4,3,3.091434
512,2022-01-26-17:07:13,3,1,4.101525
513,2022-01-26-17:07:17,1,5,3.519576
514,2022-01-26-17:07:20,5,3,3.639704
515,2022-01-26-17:07:24,3,2,4.004969
516,2022-01-26-17:07:28,2,7,3.229718
517,2022-01-26-17:07:32,7,3,4.420319
518,2022-01-26-17:07:36,3,5,3.952860
519,2022-01-26-17:07:39,5,2,2.895636
520,2022-01-26-17:07:42,2,0,3.056944
521,2022-01-26-17:07:45,0,7,3.133389
522,2022-01-26-17:07:50,7,6,4.976835
523,2022-01-26-17:07:56,6,2,5.910253
524,2022-01-26-17:08:01,2,1,5.283227
525,2022-01-26-17:08:05,1,3,3.377266
526,2022-01-26-17:08:08,3,0,3.771566
527,2022-01-26-17:08:14,0,6,5.457752
528,2022-01-26-17:08:18,6,3,4.615052
529,2022-01-26-17:08:23,3,2,4.992509
530,2022-01-26-17:08:28,2,6,4.937304
531,2022-01-26-17:08:33,6,5,4.853020
532,2022-01-26-17:08:37,5,7,4.003903
533,2022-01-26-17:08:41,7,3,4.013397
534,2022-01-26-17:08:45,3,0,3.332134
535,2022-01-26-17:08:50,0,6,5.504347
536,2022-01-26-17:08:55,6,0,5.423868
537,2022-01-26-17:09:00,0,3,4.916552
538,2022-01-26-17:09:05,3,1,4.724482
539,2022-01-26-17:09:08,1,2,2.948792
540,2022-01-26-17:09:12,2,3,3.885515
541,2022-01-26-17:09:17,3,1,5.489819
542,2022-01-26-17:09:20,1,7,2.838284
543,2022-01-26-17:09:23,7,1,3.102170
544,2022-01-26-17:09:27,1,6,4.042808
545,2022-01-26-17:09:31,6,3,3.332218
546,2022-01-26-17:09:36,3,7,4.841855
547,2022-01-26-17:09:40,7,3,4.227711
548,2022-01-26-17:09:43,3,4,3.191018
549,2022-01-26-17:09:46,4,7,3.250940
550,2022-01-26-17:09:50,7,5,3.989780
551,2022-01-26-17:09:53,5,4,2.608239
552,2022-01-26-17:09:58,4,2,5.192444
553,2022-01-26-17:10:02,2,7,4.270679
554,2022-01-26-17:10:07,7,4,4.588731
555,2022-01-26-17:10:10,4,7,2.937583
556,2022-01-26-17:10:15,7,6,5.586036
557,2022-01-26-17:10:21,6,3,5.812752
558,2022-01-26-17:10:24,3,6,3.023287
559,2022-01-26-17:10:29,6,0,4.357479
560,2022-01-26-17:10:33,0,6,4.375536
561,2022-01-26-17:10:38,6,0,4.655619
562,2022-01-26-17:10:41,0,2,2.711726
563,2022-01-26-17:10:45,2,3,4.303934
564,2022-01-26-17:10:48,3,4,2.996196
565,2022-01-26-17:10:52,4,6,4.395569
566,2022-01-26-17:10:57,6,4,5.168248
567,2022-01-26-17:11:00,4,1,2.280704
568,2022-01-26-17:11:03,1,3,3.465199
569,2022-01-26-17:11:07,3,5,3.522517
570,2022-01-26-17:11:11,5,7,4.261177
571,2022-01-26-17:11:15,7,6,3.693409
572,2022-01-26-17:11:19,6,2,4.460008
573,2022-01-26-17:11:22,2,5,2.620212
574,2022-01-26-17:11:26,5,6,4.578384
575,2022-01-26-17:11:32,6,1,5.201573
576,2022-01-26-17:11:35,1,2,2.952342
577,2022-01-26-17:11:38,2,7,3.552599
578,2022-01-26-17:11:41,7,0,3.093258
579,2022-01-26-17:11:45,0,6,4.011043
580,2022-01-26-17:11:49,6,5,3.905887
581,2022-01-26-17:11:54,5,2,4.708835
582,2022-01-26-17:12:00,2,0,6.044685
