date,init_position,final_position,time
66,2022-01-26-11:16:04,1,7,2.318960
67,2022-01-26-11:16:07,7,5,2.993191
68,2022-01-26-11:16:10,5,1,2.594776
69,2022-01-26-11:16:12,1,2,2.548670
70,2022-01-26-11:16:16,2,6,3.898704
71,2022-01-26-11:16:20,6,0,3.813295
72,2022-01-26-11:16:22,0,1,1.768399
73,2022-01-26-11:16:25,1,6,3.451606
74,2022-01-26-11:16:29,6,1,4.057756
75,2022-01-26-11:16:32,1,3,2.779196
76,2022-01-26-11:16:36,3,2,3.448704
77,2022-01-26-11:16:38,2,1,2.708566
78,2022-01-26-11:16:42,1,6,3.498273
79,2022-01-26-11:16:46,6,7,4.324159
80,2022-01-26-11:16:50,7,0,3.591034
81,2022-01-26-11:16:51,0,1,1.600630
82,2022-01-26-11:16:56,1,6,4.256929
83,2022-01-26-11:17:00,6,2,4.097289
84,2022-01-26-11:17:04,2,6,4.058523
85,2022-01-26-11:17:08,6,2,3.814946
86,2022-01-26-11:17:12,2,3,4.911213
87,2022-01-26-11:17:17,3,5,4.930730
88,2022-01-26-11:17:21,5,3,3.317243
89,2022-01-26-11:17:23,3,4,2.584149
90,2022-01-26-11:17:26,4,0,2.366451
91,2022-01-26-11:17:29,0,6,3.725787
92,2022-01-26-11:17:34,6,4,4.945592
93,2022-01-26-11:17:39,4,2,4.599832
94,2022-01-26-11:17:44,2,3,5.165259
95,2022-01-26-11:17:48,3,5,4.100599
96,2022-01-26-11:17:52,5,7,3.372112
97,2022-01-26-11:17:56,7,0,4.160637
98,2022-01-26-11:17:59,0,7,2.705248
99,2022-01-26-11:18:02,7,4,3.211356
100,2022-01-26-11:18:04,4,0,1.842607
101,2022-01-26-11:18:06,0,2,2.282348
102,2022-01-26-11:18:08,2,5,1.852598
103,2022-01-26-11:18:10,5,0,2.662088
104,2022-01-26-11:18:13,0,4,2.401248
105,2022-01-26-11:18:15,4,0,2.288534
106,2022-01-26-11:18:17,0,7,2.262323
107,2022-01-26-11:18:19,7,1,2.050424
108,2022-01-26-11:18:22,1,4,2.166700
109,2022-01-26-11:18:24,4,0,2.398903
110,2022-01-26-11:18:27,0,5,2.644621
111,2022-01-26-11:18:31,5,6,4.356620
112,2022-01-26-11:18:35,6,2,3.684478
113,2022-01-26-11:18:37,2,4,2.241267
114,2022-01-26-11:18:40,4,3,2.912848
115,2022-01-26-11:18:43,3,5,3.437922
116,2022-01-26-11:18:46,5,1,3.055313
117,2022-01-26-11:18:48,1,0,2.027502
118,2022-01-26-11:18:52,0,7,3.491181
119,2022-01-26-11:18:55,7,2,3.151923
120,2022-01-26-11:18:57,2,5,1.927357
121,2022-01-26-11:19:00,5,1,2.922742
122,2022-01-26-11:19:02,1,4,1.950892
123,2022-01-26-11:19:05,4,3,2.958087
124,2022-01-26-11:19:09,3,4,4.063664
125,2022-01-26-11:19:11,4,7,2.361430
126,2022-01-26-11:19:16,7,6,4.823535
127,2022-01-26-11:19:19,6,7,3.180533
128,2022-01-26-11:19:22,7,6,3.061382
129,2022-01-26-11:19:26,6,3,4.194296
130,2022-01-26-11:19:31,3,1,4.984917
131,2022-01-26-11:19:36,1,6,4.246681
132,2022-01-26-11:19:40,6,5,3.904410
133,2022-01-26-11:19:43,5,1,3.436900
134,2022-01-26-11:19:46,1,3,3.192949
135,2022-01-26-11:19:49,3,0,3.217108
136,2022-01-26-11:19:54,0,6,4.622933
137,2022-01-26-11:19:57,6,7,3.019704
138,2022-01-26-11:20:01,7,0,3.484973
139,2022-01-26-11:20:04,0,5,3.734631
140,2022-01-26-11:20:07,5,7,3.093641
141,2022-01-26-11:20:10,7,5,3.062633
142,2022-01-26-11:20:15,5,0,4.521372
143,2022-01-26-11:20:17,0,4,2.363268
144,2022-01-26-11:20:22,4,2,4.987449
145,2022-01-26-11:20:25,2,4,2.433764
146,2022-01-26-11:20:29,4,2,4.003759
147,2022-01-26-11:20:31,2,1,2.524245
148,2022-01-26-11:20:34,1,4,2.425971
149,2022-01-26-11:20:36,4,0,2.269342
150,2022-01-26-11:20:38,0,1,1.969976
151,2022-01-26-11:20:40,1,4,1.814218
152,2022-01-26-11:20:42,4,5,2.099115
153,2022-01-26-11:20:45,5,0,3.224885
154,2022-01-26-11:20:49,0,3,4.150027
155,2022-01-26-11:20:54,3,0,4.330067
156,2022-01-26-11:20:56,0,7,2.595785
157,2022-01-26-11:21:00,7,2,3.651907
158,2022-01-26-11:21:02,2,0,2.305068
159,2022-01-26-11:21:07,0,3,4.550371
160,2022-01-26-11:21:10,3,4,2.968007
161,2022-01-26-11:21:13,4,3,2.918264
162,2022-01-26-11:21:16,3,4,3.524895
163,2022-01-26-11:21:19,4,0,2.347485
164,2022-01-26-11:21:20,0,1,1.597364
165,2022-01-26-11:21:22,1,4,1.760999
166,2022-01-26-11:21:24,4,0,2.416422
167,2022-01-26-11:21:28,0,3,3.404194
168,2022-01-26-11:21:30,3,1,2.571900
169,2022-01-26-11:21:35,1,6,4.755790
170,2022-01-26-11:21:40,6,4,4.759209
171,2022-01-26-11:21:43,4,2,3.206802
172,2022-01-26-11:21:47,2,3,3.652353
173,2022-01-26-11:21:50,3,4,2.888990
174,2022-01-26-11:21:53,4,3,3.075182
175,2022-01-26-11:21:56,3,6,2.935260
176,2022-01-26-11:21:59,6,3,2.978612
177,2022-01-26-11:22:03,3,1,4.138638
178,2022-01-26-11:22:04,1,0,1.661676
179,2022-01-26-11:22:08,0,5,3.972423
180,2022-01-26-11:22:11,5,2,2.317501
181,2022-01-26-11:22:15,2,6,4.037645
182,2022-01-26-11:22:22,6,1,7.248344
183,2022-01-26-11:22:27,1,3,4.664710
184,2022-01-26-11:22:31,3,5,4.485363
185,2022-01-26-11:22:34,5,1,2.638451
186,2022-01-26-11:22:37,1,3,3.130323
187,2022-01-26-11:22:42,3,2,5.079754
188,2022-01-26-11:22:47,2,5,4.706196
189,2022-01-26-11:22:50,5,1,2.920058
190,2022-01-26-11:22:53,1,3,3.329051
191,2022-01-26-11:22:56,3,5,2.938811
192,2022-01-26-11:22:59,5,7,3.242949
193,2022-01-26-11:23:03,7,3,4.149368
194,2022-01-26-11:23:06,3,4,2.691178
195,2022-01-26-11:23:08,4,1,2.147795
196,2022-01-26-11:23:11,1,2,2.586379
197,2022-01-26-11:23:15,2,6,4.615810
198,2022-01-26-11:23:20,6,7,4.341056
199,2022-01-26-11:23:24,7,3,4.025882
200,2022-01-26-11:23:28,3,0,3.968879
201,2022-01-26-11:23:31,0,5,3.029395
202,2022-01-26-11:23:34,5,0,3.398710
203,2022-01-26-11:23:37,0,2,2.661957
204,2022-01-26-11:23:39,2,0,2.555027
205,2022-01-26-11:23:42,0,5,2.857955
206,2022-01-26-11:23:47,5,6,4.756442
207,2022-01-26-11:23:53,6,1,5.592597
208,2022-01-26-11:23:56,1,5,3.215591
209,2022-01-26-11:24:01,5,2,4.854735
210,2022-01-26-11:24:07,2,3,6.200226
211,2022-01-26-11:24:09,3,4,2.608849
212,2022-01-26-11:24:13,4,2,3.225457
213,2022-01-26-11:24:16,2,3,3.690402
214,2022-01-26-11:24:21,3,7,4.132468
215,2022-01-26-11:24:25,7,1,4.529403
216,2022-01-26-11:24:29,1,3,3.867917
217,2022-01-26-11:24:32,3,1,3.068490
218,2022-01-26-11:24:35,1,2,2.682583
219,2022-01-26-11:24:37,2,1,2.554337
220,2022-01-26-11:24:42,1,6,4.386574
221,2022-01-26-11:24:47,6,3,5.200924
222,2022-01-26-11:24:50,3,0,3.013593
223,2022-01-26-11:24:54,0,6,4.084079
224,2022-01-26-11:24:58,6,3,4.571812
225,2022-01-26-11:25:02,3,1,3.296235
226,2022-01-26-11:25:04,1,4,2.381129
227,2022-01-26-11:25:07,4,1,2.388303
228,2022-01-26-11:25:08,1,4,1.761317
229,2022-01-26-11:25:11,4,5,2.368231
230,2022-01-26-11:25:14,5,3,2.876057
231,2022-01-26-11:25:19,3,2,5.645791
232,2022-01-26-11:25:25,2,3,5.406341
233,2022-01-26-11:25:28,3,1,3.374008
234,2022-01-26-11:25:31,1,5,3.420718
235,2022-01-26-11:25:34,5,2,2.541168
236,2022-01-26-11:25:37,2,1,2.889493
237,2022-01-26-11:25:42,1,6,4.682184
238,2022-01-26-11:25:46,6,1,4.664440
239,2022-01-26-11:25:49,1,5,3.273516
240,2022-01-26-11:25:53,5,1,3.398570
241,2022-01-26-11:25:56,1,2,2.800797
242,2022-01-26-11:25:59,2,3,3.354650
243,2022-01-26-11:26:03,3,0,3.681209
244,2022-01-26-11:26:07,0,6,3.863610
245,2022-01-26-11:26:10,6,2,3.899499
246,2022-01-26-11:26:14,2,1,3.678849
247,2022-01-26-11:26:17,1,7,2.688054
248,2022-01-26-11:26:22,7,6,4.888729
249,2022-01-26-11:26:26,6,0,4.432299
250,2022-01-26-11:26:29,0,7,2.776848
251,2022-01-26-11:26:32,7,1,2.584945
252,2022-01-26-11:26:33,1,0,1.647021
253,2022-01-26-11:26:37,0,3,3.858268
254,2022-01-26-11:26:40,3,5,2.698320
255,2022-01-26-11:26:42,5,0,2.584825
256,2022-01-26-11:26:44,0,1,2.011618
257,2022-01-26-11:26:48,1,3,3.614743
258,2022-01-26-11:26:51,3,1,3.516477
259,2022-01-26-11:26:55,1,5,3.347141
260,2022-01-26-11:27:00,5,6,4.823031
261,2022-01-26-11:27:06,6,0,5.972751
262,2022-01-26-11:27:08,0,4,2.020740
263,2022-01-26-11:27:12,4,6,4.163621
264,2022-01-26-11:27:16,6,3,4.596422
265,2022-01-26-11:27:19,3,4,2.537279
266,2022-01-26-11:27:23,4,6,4.357802
267,2022-01-26-11:27:28,6,5,4.706616
268,2022-01-26-11:27:31,5,1,3.258094
269,2022-01-26-11:27:34,1,7,2.373604
270,2022-01-26-11:27:37,7,2,3.292190
271,2022-01-26-11:27:40,2,4,2.688807
272,2022-01-26-11:27:42,4,5,2.672341
273,2022-01-26-11:27:47,5,2,5.061258
274,2022-01-26-11:27:51,2,4,3.422246
275,2022-01-26-11:27:55,4,6,4.602536
276,2022-01-26-11:28:00,6,4,4.311905
277,2022-01-26-11:28:03,4,3,2.969414
278,2022-01-26-11:28:06,3,1,3.197196
279,2022-01-26-11:28:09,1,5,2.724816
280,2022-01-26-11:28:11,5,1,2.665792
281,2022-01-26-11:28:15,1,6,3.245677
282,2022-01-26-11:28:18,6,4,3.749770
283,2022-01-26-11:28:21,4,7,2.992715
284,2022-01-26-11:28:24,7,1,2.513566
285,2022-01-26-11:28:26,1,7,2.427172
286,2022-01-26-11:28:30,7,5,3.434671
287,2022-01-26-11:28:32,5,0,2.755919
288,2022-01-26-11:28:35,0,2,2.247372
289,2022-01-26-11:28:37,2,1,2.564462
290,2022-01-26-11:28:40,1,4,2.420506
291,2022-01-26-11:28:42,4,3,2.820817
292,2022-01-26-11:28:45,3,6,2.441184
293,2022-01-26-11:28:49,6,4,3.976776
294,2022-01-26-11:28:52,4,3,3.344048
295,2022-01-26-11:28:56,3,1,3.406017
296,2022-01-26-11:28:59,1,5,2.940059
297,2022-01-26-11:29:03,5,4,4.583656
298,2022-01-26-11:29:08,4,0,4.788477
299,2022-01-26-11:29:10,0,1,2.061907
300,2022-01-26-11:29:13,1,7,2.856124
301,2022-01-26-11:29:16,7,4,2.672055
302,2022-01-26-11:29:21,4,2,5.100572
303,2022-01-26-11:29:26,2,3,5.443054
304,2022-01-26-11:29:30,3,2,4.120578
305,2022-01-26-11:29:33,2,1,3.022692
306,2022-01-26-11:29:36,1,7,2.739685
307,2022-01-26-11:29:39,7,4,3.094637
308,2022-01-26-11:29:42,4,7,2.619170
309,2022-01-26-11:29:47,7,5,5.156687
310,2022-01-26-11:29:50,5,0,2.796265
311,2022-01-26-11:29:53,0,3,3.745787
312,2022-01-26-11:29:56,3,5,2.927110
313,2022-01-26-11:30:00,5,6,4.083906
314,2022-01-26-11:30:06,6,3,5.497447
315,2022-01-26-11:30:10,3,7,4.111083
316,2022-01-26-11:30:14,7,4,3.950041
317,2022-01-26-11:30:17,4,3,2.808364
318,2022-01-26-11:30:20,3,0,2.771915
319,2022-01-26-11:30:22,0,7,2.891433
320,2022-01-26-11:30:26,7,3,3.122506
321,2022-01-26-11:30:30,3,5,3.902919
322,2022-01-26-11:30:33,5,6,3.789575
323,2022-01-26-11:30:38,6,1,4.427106
324,2022-01-26-11:30:40,1,0,1.997826
325,2022-01-26-11:30:42,0,5,2.614774
326,2022-01-26-11:30:46,5,6,4.007826
327,2022-01-26-11:30:53,6,4,6.596467
328,2022-01-26-11:30:55,4,1,2.064255
329,2022-01-26-11:30:58,1,2,2.662867
330,2022-01-26-11:31:01,2,1,2.925898
331,2022-01-26-11:31:04,1,3,3.535866
332,2022-01-26-11:31:07,3,6,2.981406
333,2022-01-26-11:31:10,6,3,2.709042
334,2022-01-26-11:31:16,3,1,5.914334
335,2022-01-26-11:31:17,1,0,1.581840
336,2022-01-26-11:31:20,0,2,2.523754
337,2022-01-26-11:31:22,2,4,2.276272
338,2022-01-26-11:31:25,4,3,2.698234
339,2022-01-26-11:31:28,3,4,3.073837
340,2022-01-26-11:31:33,4,6,4.670696
341,2022-01-26-11:31:38,6,1,5.531982
342,2022-01-26-11:31:42,1,5,3.495339
343,2022-01-26-11:31:45,5,7,3.421132
344,2022-01-26-11:31:49,7,1,4.230893
345,2022-01-26-11:31:53,1,3,3.318951
346,2022-01-26-11:31:58,3,5,5.321651
347,2022-01-26-11:32:03,5,4,4.697283
348,2022-01-26-11:32:07,4,1,4.896717
349,2022-01-26-11:32:11,1,5,3.641405
350,2022-01-26-11:32:14,5,2,2.658253
351,2022-01-26-11:32:16,2,5,2.424269
352,2022-01-26-11:32:19,5,2,2.858662
353,2022-01-26-11:32:22,2,4,2.771831
354,2022-01-26-11:32:24,4,3,2.509087
355,2022-01-26-11:32:30,3,4,5.533409
356,2022-01-26-11:32:35,4,2,5.110489
357,2022-01-26-11:32:41,2,5,5.974210
358,2022-01-26-11:32:44,5,1,3.388945
359,2022-01-26-11:32:48,1,5,3.137036
360,2022-01-26-11:32:52,5,2,4.882336
361,2022-01-26-11:32:58,2,1,5.154534
362,2022-01-26-11:33:00,1,4,1.978993
363,2022-01-26-11:33:04,4,2,4.794783
364,2022-01-26-11:33:08,2,6,3.597714
365,2022-01-26-11:33:13,6,3,4.745361
366,2022-01-26-11:33:16,3,6,2.796074
367,2022-01-26-11:33:21,6,2,5.309188
368,2022-01-26-11:33:25,2,6,3.813627
369,2022-01-26-11:33:30,6,3,5.003025
370,2022-01-26-11:33:34,3,2,4.045444
371,2022-01-26-11:33:36,2,5,2.476713
372,2022-01-26-11:33:39,5,1,3.088707
373,2022-01-26-11:33:42,1,3,2.858565
374,2022-01-26-11:33:46,3,1,3.712140
375,2022-01-26-11:33:50,1,6,3.939558
376,2022-01-26-11:33:53,6,5,3.486100
377,2022-01-26-11:33:56,5,4,2.910567
378,2022-01-26-11:33:59,4,3,2.806854
379,2022-01-26-11:34:02,3,2,4.240831
380,2022-01-26-11:34:07,2,6,3.915370
381,2022-01-26-11:34:13,6,0,5.612481
382,2022-01-26-11:34:15,0,1,2.279006
383,2022-01-26-11:34:19,1,3,3.832158
384,2022-01-26-11:34:23,3,7,4.156198
385,2022-01-26-11:34:27,7,0,3.966803
386,2022-01-26-11:34:32,0,6,4.659966
387,2022-01-26-11:34:36,6,0,4.785681
388,2022-01-26-11:34:39,0,4,2.339024
389,2022-01-26-11:34:41,4,0,2.576255
390,2022-01-26-11:34:46,0,6,4.133053
391,2022-01-26-11:34:50,6,0,4.654664
392,2022-01-26-11:34:55,0,5,4.834892
393,2022-01-26-11:34:58,5,0,3.248732
394,2022-01-26-11:35:02,0,6,4.087660
395,2022-01-26-11:35:07,6,0,4.280320
396,2022-01-26-11:35:11,0,6,4.259634
397,2022-01-26-11:35:15,6,4,4.494087
398,2022-01-26-11:35:19,4,2,3.247785
399,2022-01-26-11:35:22,2,4,2.895977
400,2022-01-26-11:35:24,4,0,2.259626
401,2022-01-26-11:35:29,0,6,4.717713
402,2022-01-26-11:35:33,6,3,4.633536
403,2022-01-26-11:35:38,3,4,4.508754
404,2022-01-26-11:35:42,4,6,4.290598
405,2022-01-26-11:35:46,6,4,4.405920
406,2022-01-26-11:35:52,4,0,5.285321
407,2022-01-26-11:35:53,0,1,1.616856
408,2022-01-26-11:35:56,1,2,3.201295
409,2022-01-26-11:35:59,2,1,2.561545
410,2022-01-26-11:36:01,1,0,1.742514
411,2022-01-26-11:36:05,0,6,3.727557
412,2022-01-26-11:36:08,6,7,3.733949
413,2022-01-26-11:36:12,7,3,3.980326
414,2022-01-26-11:36:17,3,5,4.348293
415,2022-01-26-11:36:22,5,4,5.636316
416,2022-01-26-11:36:26,4,3,3.324159
417,2022-01-26-11:36:29,3,0,3.295827
418,2022-01-26-11:36:33,0,5,4.069808
419,2022-01-26-11:36:37,5,4,3.999803
420,2022-01-26-11:36:41,4,6,4.409182
421,2022-01-26-11:36:45,6,5,3.956781
422,2022-01-26-11:36:49,5,1,3.683730
423,2022-01-26-11:36:55,1,6,5.627996
424,2022-01-26-11:37:00,6,3,4.808281
425,2022-01-26-11:37:03,3,5,3.298692
426,2022-01-26-11:37:05,5,2,2.576287
427,2022-01-26-11:37:08,2,5,2.345703
428,2022-01-26-11:37:10,5,1,2.736812
429,2022-01-26-11:37:13,1,0,2.154619
430,2022-01-26-11:37:15,0,4,2.530028
431,2022-01-26-11:37:18,4,5,2.679926
432,2022-01-26-11:37:20,5,4,2.551117
433,2022-01-26-11:37:22,4,1,2.013446
434,2022-01-26-11:37:25,1,0,2.275814
435,2022-01-26-11:37:27,0,7,2.632508
436,2022-01-26-11:37:31,7,3,3.532809
437,2022-01-26-11:37:36,3,4,5.188480
438,2022-01-26-11:37:41,4,0,5.230785
439,2022-01-26-11:37:43,0,2,2.167397
440,2022-01-26-11:37:47,2,7,3.443019
441,2022-01-26-11:37:51,7,5,3.839827
442,2022-01-26-11:37:54,5,0,3.195061
443,2022-01-26-11:37:57,0,7,3.263170
444,2022-01-26-11:38:00,7,0,2.986361
445,2022-01-26-11:38:05,0,5,4.638927
446,2022-01-26-11:38:08,5,1,2.807114
447,2022-01-26-11:38:10,1,4,2.061428
448,2022-01-26-11:38:13,4,7,3.355907
449,2022-01-26-11:38:18,7,5,4.779186
450,2022-01-26-11:38:23,5,4,5.105127
451,2022-01-26-11:38:28,4,0,4.535813
452,2022-01-26-11:38:31,0,7,3.113756
453,2022-01-26-11:38:36,7,2,5.400843
454,2022-01-26-11:38:41,2,5,5.084141
455,2022-01-26-11:38:46,5,6,4.892488
456,2022-01-26-11:38:51,6,1,5.424770
457,2022-01-26-11:38:56,1,6,4.204624
458,2022-01-26-11:39:00,6,4,3.876523
459,2022-01-26-11:39:02,4,0,2.660180
460,2022-01-26-11:39:05,0,7,2.759380
461,2022-01-26-11:39:10,7,2,5.253265
462,2022-01-26-11:39:16,2,0,6.262675
463,2022-01-26-11:39:20,0,2,3.067937
464,2022-01-26-11:39:22,2,5,2.352482
465,2022-01-26-11:39:26,5,7,3.659344
466,2022-01-26-11:39:30,7,1,4.086207
467,2022-01-26-11:39:33,1,5,3.064398
468,2022-01-26-11:39:36,5,3,3.510042
469,2022-01-26-11:39:39,3,0,3.274323
470,2022-01-26-11:39:44,0,6,4.329426
471,2022-01-26-11:39:48,6,5,4.322852
472,2022-01-26-11:39:52,5,4,4.130275
473,2022-01-26-11:39:54,4,1,1.960858
474,2022-01-26-11:39:56,1,4,2.034093
475,2022-01-26-11:39:59,4,7,2.754890
476,2022-01-26-11:40:04,7,6,5.150473
477,2022-01-26-11:40:09,6,3,5.000872
478,2022-01-26-11:40:14,3,7,4.970116
479,2022-01-26-11:40:20,7,4,5.263985
480,2022-01-26-11:40:24,4,6,4.232710
481,2022-01-26-11:40:28,6,5,3.729981
482,2022-01-26-11:40:32,5,4,4.382845
483,2022-01-26-11:40:37,4,0,4.779245
484,2022-01-26-11:40:40,0,5,2.791294
485,2022-01-26-11:40:44,5,6,3.980139
486,2022-01-26-11:40:48,6,4,4.288649
487,2022-01-26-11:40:51,4,3,3.426360
488,2022-01-26-11:40:55,3,7,3.439706
489,2022-01-26-11:40:58,7,0,3.211976
490,2022-01-26-11:41:01,0,7,2.688429
491,2022-01-26-11:41:04,7,4,2.717637
492,2022-01-26-11:41:06,4,3,2.843267
493,2022-01-26-11:41:10,3,7,4.023757
494,2022-01-26-11:41:14,7,6,3.417751
495,2022-01-26-11:41:18,6,4,4.414845
496,2022-01-26-11:41:23,4,6,4.759620
497,2022-01-26-11:41:27,6,4,4.213360
498,2022-01-26-11:41:30,4,0,2.550427
499,2022-01-26-11:41:35,0,6,5.475013
500,2022-01-26-11:41:40,6,7,4.599717
501,2022-01-26-11:41:44,7,0,4.288219
502,2022-01-26-11:41:49,0,3,4.860704
503,2022-01-26-11:41:52,3,4,3.022375
504,2022-01-26-11:41:56,4,6,4.465085
505,2022-01-26-11:42:01,6,4,4.825328
506,2022-01-26-11:42:04,4,5,2.381707
507,2022-01-26-11:42:08,5,0,4.423969
508,2022-01-26-11:42:11,0,7,2.948410
509,2022-01-26-11:42:15,7,5,3.891519
510,2022-01-26-11:42:19,5,6,4.020555
511,2022-01-26-11:42:24,6,3,4.773200
512,2022-01-26-11:42:27,3,2,3.584823
513,2022-01-26-11:42:32,2,3,4.377133
514,2022-01-26-11:42:37,3,2,5.746686
515,2022-01-26-11:42:42,2,0,4.955091
516,2022-01-26-11:42:46,0,6,3.576256
517,2022-01-26-11:42:50,6,5,3.554269
518,2022-01-26-11:42:54,5,2,4.160587
519,2022-01-26-11:42:58,2,6,4.003415
520,2022-01-26-11:43:02,6,3,4.606436
521,2022-01-26-11:43:07,3,6,4.277147
522,2022-01-26-11:43:10,6,7,3.711826
523,2022-01-26-11:43:15,7,2,4.146372
524,2022-01-26-11:43:20,2,6,5.761327
525,2022-01-26-11:43:24,6,7,4.184573
526,2022-01-26-11:43:29,7,0,4.141256
527,2022-01-26-11:43:31,0,1,2.134377
528,2022-01-26-11:43:34,1,5,3.238765
529,2022-01-26-11:43:38,5,0,3.925441
530,2022-01-26-11:43:40,0,1,2.027344
531,2022-01-26-11:43:43,1,5,2.731793
532,2022-01-26-11:43:46,5,3,3.295495
533,2022-01-26-11:43:50,3,7,4.218250
534,2022-01-26-11:43:55,7,0,4.573479
535,2022-01-26-11:43:57,0,1,2.130874
536,2022-01-26-11:43:59,1,4,2.522645
537,2022-01-26-11:44:02,4,7,2.882154
538,2022-01-26-11:44:05,7,1,2.405026
539,2022-01-26-11:44:08,1,5,3.105704
540,2022-01-26-11:44:12,5,3,4.103465
541,2022-01-26-11:44:16,3,0,3.740103
542,2022-01-26-11:44:18,0,1,1.879386
543,2022-01-26-11:44:22,1,5,4.923027
544,2022-01-26-11:44:25,5,2,2.399837
545,2022-01-26-11:44:28,2,7,3.338312
546,2022-01-26-11:44:32,7,6,3.827991
547,2022-01-26-11:44:37,6,7,4.880540
548,2022-01-26-11:44:39,7,1,2.602972
549,2022-01-26-11:44:43,1,5,3.175770
550,2022-01-26-11:44:47,5,6,4.252018
551,2022-01-26-11:44:53,6,4,6.124913
552,2022-01-26-11:44:56,4,7,2.738616
553,2022-01-26-11:45:00,7,6,4.667325
554,2022-01-26-11:45:04,6,7,3.418212
555,2022-01-26-11:45:08,7,2,3.827199
556,2022-01-26-11:45:13,2,5,5.194103
557,2022-01-26-11:45:16,5,1,3.192702
558,2022-01-26-11:45:19,1,5,2.975339
559,2022-01-26-11:45:23,5,6,3.554534
560,2022-01-26-11:45:27,6,4,4.481857
561,2022-01-26-11:45:30,4,5,3.039935
562,2022-01-26-11:45:35,5,3,5.137986
563,2022-01-26-11:45:39,3,5,3.804626
564,2022-01-26-11:45:44,5,6,4.526299
565,2022-01-26-11:45:49,6,0,4.941087
566,2022-01-26-11:45:56,0,3,7.124245
567,2022-01-26-11:46:00,3,2,4.584650
568,2022-01-26-11:46:05,2,5,4.912218
569,2022-01-26-11:46:08,5,1,2.879185
570,2022-01-26-11:46:10,1,0,2.080190
571,2022-01-26-11:46:14,0,5,3.412148
572,2022-01-26-11:46:16,5,4,2.812382
573,2022-01-26-11:46:19,4,1,2.344610
574,2022-01-26-11:46:22,1,3,2.871669
575,2022-01-26-11:46:26,3,0,4.718647
576,2022-01-26-11:46:31,0,3,4.694938
577,2022-01-26-11:46:36,3,7,5.193306
578,2022-01-26-11:46:39,7,4,3.144958
579,2022-01-26-11:46:42,4,0,2.548352
580,2022-01-26-11:46:45,0,4,2.742541
581,2022-01-26-11:46:49,4,6,4.195361
582,2022-01-26-11:46:54,6,2,4.566935
