date,init_position,final_position,time
125,2022-01-26-16:43:13,4,2,2.901215
126,2022-01-26-16:43:15,2,4,2.240705
127,2022-01-26-16:43:20,4,1,5.092762
128,2022-01-26-16:43:23,1,5,3.505604
129,2022-01-26-16:43:29,5,4,5.872350
130,2022-01-26-16:43:34,4,1,5.086316
131,2022-01-26-16:43:37,1,3,3.065730
132,2022-01-26-16:43:40,3,4,2.838269
133,2022-01-26-16:43:42,4,1,1.816762
134,2022-01-26-16:43:45,1,5,3.237462
135,2022-01-26-16:43:48,5,1,2.897475
136,2022-01-26-16:43:53,1,3,4.614937
137,2022-01-26-16:43:58,3,2,4.821663
138,2022-01-26-16:44:00,2,5,2.166131
139,2022-01-26-16:44:04,5,3,3.979197
140,2022-01-26-16:44:08,3,2,3.866524
141,2022-01-26-16:44:12,2,6,4.024330
142,2022-01-26-16:44:15,6,0,3.519912
143,2022-01-26-16:44:18,0,2,3.063795
144,2022-01-26-16:44:21,2,0,2.825649
145,2022-01-26-16:44:25,0,5,3.708065
146,2022-01-26-16:44:29,5,3,4.423820
147,2022-01-26-16:44:33,3,0,3.403786
148,2022-01-26-16:44:35,0,7,2.483833
149,2022-01-26-16:44:39,7,0,3.423111
150,2022-01-26-16:44:41,0,7,2.617295
151,2022-01-26-16:44:44,7,3,3.087056
152,2022-01-26-16:44:47,3,6,2.662935
153,2022-01-26-16:44:51,6,4,4.073345
154,2022-01-26-16:44:53,4,1,2.329328
155,2022-01-26-16:44:56,1,3,2.758826
156,2022-01-26-16:44:59,3,6,2.710052
157,2022-01-26-16:45:03,6,0,3.806561
158,2022-01-26-16:45:07,0,6,4.438857
159,2022-01-26-16:45:11,6,2,4.277258
160,2022-01-26-16:45:14,2,4,2.396910
161,2022-01-26-16:45:16,4,2,2.648930
162,2022-01-26-16:45:20,2,6,3.822568
163,2022-01-26-16:45:25,6,3,4.550718
164,2022-01-26-16:45:29,3,0,4.149093
165,2022-01-26-16:45:32,0,5,3.157072
166,2022-01-26-16:45:35,5,1,2.721896
167,2022-01-26-16:45:37,1,4,2.233444
168,2022-01-26-16:45:39,4,0,2.335585
169,2022-01-26-16:45:43,0,5,3.242278
170,2022-01-26-16:45:47,5,2,4.865705
171,2022-01-26-16:45:50,2,4,2.846070
172,2022-01-26-16:45:56,4,5,5.621583
173,2022-01-26-16:45:58,5,2,2.371748
174,2022-01-26-16:46:01,2,4,2.640814
175,2022-01-26-16:46:04,4,3,3.156145
176,2022-01-26-16:46:08,3,0,3.380197
177,2022-01-26-16:46:11,0,6,3.580615
178,2022-01-26-16:46:16,6,4,4.496366
179,2022-01-26-16:46:22,4,6,6.472376
180,2022-01-26-16:46:26,6,5,3.670899
181,2022-01-26-16:46:29,5,0,3.148520
182,2022-01-26-16:46:32,0,4,2.626284
183,2022-01-26-16:46:34,4,3,2.872941
184,2022-01-26-16:46:40,3,2,5.305227
185,2022-01-26-16:46:45,2,0,4.985019
186,2022-01-26-16:46:47,0,1,1.933945
187,2022-01-26-16:46:48,1,0,1.608619
188,2022-01-26-16:46:51,0,5,2.900398
189,2022-01-26-16:46:58,5,3,7.070181
190,2022-01-26-16:47:03,3,1,4.312588
191,2022-01-26-16:47:04,1,4,1.963883
192,2022-01-26-16:47:07,4,7,2.422399
193,2022-01-26-16:47:11,7,0,3.624625
194,2022-01-26-16:47:13,0,4,2.487705
195,2022-01-26-16:47:16,4,3,3.103642
196,2022-01-26-16:47:20,3,2,3.395538
197,2022-01-26-16:47:24,2,3,3.907614
198,2022-01-26-16:47:27,3,2,3.669116
199,2022-01-26-16:47:32,2,3,5.220799
200,2022-01-26-16:47:36,3,1,3.738946
201,2022-01-26-16:47:39,1,5,3.107809
202,2022-01-26-16:47:43,5,6,3.838590
203,2022-01-26-16:47:48,6,7,4.952746
204,2022-01-26-16:47:52,7,2,3.831444
205,2022-01-26-16:47:55,2,1,2.838006
206,2022-01-26-16:47:58,1,2,2.852884
207,2022-01-26-16:48:00,2,0,2.592524
208,2022-01-26-16:48:03,0,5,3.088906
209,2022-01-26-16:48:06,5,1,2.578570
210,2022-01-26-16:48:08,1,4,2.049082
211,2022-01-26-16:48:11,4,6,3.493480
212,2022-01-26-16:48:16,6,5,4.165814
213,2022-01-26-16:48:20,5,6,4.122521
214,2022-01-26-16:48:25,6,4,4.687545
215,2022-01-26-16:48:29,4,6,4.142578
216,2022-01-26-16:48:33,6,4,4.282159
217,2022-01-26-16:48:38,4,1,4.937069
218,2022-01-26-16:48:40,1,0,1.778504
219,2022-01-26-16:48:43,0,7,2.861040
220,2022-01-26-16:48:45,7,0,2.905463
221,2022-01-26-16:48:48,0,4,2.406125
222,2022-01-26-16:48:51,4,7,2.826534
223,2022-01-26-16:48:54,7,6,3.639623
224,2022-01-26-16:48:58,6,0,3.671873
225,2022-01-26-16:49:00,0,4,2.320324
226,2022-01-26-16:49:03,4,0,2.361700
227,2022-01-26-16:49:04,0,1,1.773711
228,2022-01-26-16:49:07,1,2,2.609911
229,2022-01-26-16:49:12,2,6,4.475168
230,2022-01-26-16:49:16,6,7,4.007096
231,2022-01-26-16:49:20,7,1,4.670833
232,2022-01-26-16:49:23,1,7,2.915105
233,2022-01-26-16:49:27,7,2,4.270542
234,2022-01-26-16:49:30,2,5,2.392568
235,2022-01-26-16:49:34,5,6,3.896278
236,2022-01-26-16:49:40,6,1,5.890541
237,2022-01-26-16:49:42,1,7,2.273491
238,2022-01-26-16:49:47,7,4,4.597849
239,2022-01-26-16:49:51,4,5,4.265330
240,2022-01-26-16:49:55,5,2,4.637134
241,2022-01-26-16:50:00,2,5,4.823619
242,2022-01-26-16:50:03,5,1,2.310359
243,2022-01-26-16:50:05,1,2,2.583120
244,2022-01-26-16:50:07,2,5,2.159126
245,2022-01-26-16:50:12,5,6,4.303845
246,2022-01-26-16:50:16,6,4,4.720354
247,2022-01-26-16:50:22,4,0,5.719125
248,2022-01-26-16:50:26,0,3,3.689610
249,2022-01-26-16:50:29,3,1,3.171915
250,2022-01-26-16:50:32,1,2,2.625823
251,2022-01-26-16:50:35,2,3,3.682333
252,2022-01-26-16:50:41,3,2,5.260105
253,2022-01-26-16:50:46,2,5,5.556027
254,2022-01-26-16:50:49,5,0,2.961462
255,2022-01-26-16:50:52,0,5,3.058655
256,2022-01-26-16:50:55,5,3,3.305958
257,2022-01-26-16:50:59,3,7,3.692545
258,2022-01-26-16:51:03,7,4,4.034247
259,2022-01-26-16:51:08,4,0,5.108686
260,2022-01-26-16:51:12,0,5,3.529373
261,2022-01-26-16:51:16,5,3,3.885719
262,2022-01-26-16:51:21,3,1,5.097660
263,2022-01-26-16:51:23,1,0,2.118140
264,2022-01-26-16:51:26,0,2,3.243303
265,2022-01-26-16:51:30,2,3,3.621504
266,2022-01-26-16:51:33,3,4,3.556189
267,2022-01-26-16:51:37,4,6,4.081515
268,2022-01-26-16:51:42,6,0,4.907408
269,2022-01-26-16:51:44,0,1,1.992825
270,2022-01-26-16:51:46,1,0,2.067112
271,2022-01-26-16:51:50,0,3,3.788616
272,2022-01-26-16:51:54,3,0,3.857790
273,2022-01-26-16:51:56,0,2,2.191754
274,2022-01-26-16:51:59,2,1,2.791235
275,2022-01-26-16:52:02,1,3,3.177990
276,2022-01-26-16:52:06,3,0,4.176163
277,2022-01-26-16:52:09,0,1,2.563690
278,2022-01-26-16:52:12,1,2,2.615881
279,2022-01-26-16:52:17,2,3,5.341765
280,2022-01-26-16:52:20,3,2,3.463618
281,2022-01-26-16:52:26,2,5,5.849051
282,2022-01-26-16:52:29,5,2,2.559615
283,2022-01-26-16:52:33,2,3,4.467543
284,2022-01-26-16:52:37,3,1,3.318355
285,2022-01-26-16:52:39,1,7,2.455657
286,2022-01-26-16:52:42,7,6,3.215910
287,2022-01-26-16:52:46,6,0,3.994899
288,2022-01-26-16:52:51,0,6,4.530299
289,2022-01-26-16:52:56,6,5,4.710765
290,2022-01-26-16:53:00,5,6,4.283698
291,2022-01-26-16:53:05,6,7,4.956762
292,2022-01-26-16:53:10,7,6,4.863458
293,2022-01-26-16:53:15,6,3,5.380224
294,2022-01-26-16:53:18,3,4,3.227163
295,2022-01-26-16:53:21,4,5,2.498311
296,2022-01-26-16:53:24,5,3,3.396323
297,2022-01-26-16:53:28,3,7,4.110627
298,2022-01-26-16:53:32,7,3,4.088311
299,2022-01-26-16:53:38,3,6,5.204217
300,2022-01-26-16:53:42,6,3,4.746536
301,2022-01-26-16:53:46,3,2,4.082825
302,2022-01-26-16:53:51,2,5,5.021548
303,2022-01-26-16:53:55,5,1,3.102290
304,2022-01-26-16:53:58,1,6,3.628233
305,2022-01-26-16:54:04,6,2,5.365527
306,2022-01-26-16:54:08,2,0,4.820953
307,2022-01-26-16:54:13,0,3,4.518605
308,2022-01-26-16:54:17,3,5,3.731477
309,2022-01-26-16:54:21,5,6,4.101449
310,2022-01-26-16:54:25,6,0,4.559223
311,2022-01-26-16:54:28,0,7,2.731520
312,2022-01-26-16:54:31,7,4,3.363959
313,2022-01-26-16:54:34,4,0,2.607575
314,2022-01-26-16:54:39,0,3,4.972527
315,2022-01-26-16:54:42,3,1,3.346233
316,2022-01-26-16:54:45,1,7,2.320074
317,2022-01-26-16:54:48,7,3,3.135228
318,2022-01-26-16:54:51,3,0,3.319984
319,2022-01-26-16:54:54,0,2,2.813733
320,2022-01-26-16:54:57,2,1,2.725953
321,2022-01-26-16:55:00,1,3,3.326349
322,2022-01-26-16:55:03,3,4,3.150869
323,2022-01-26-16:55:06,4,5,2.580368
324,2022-01-26-16:55:09,5,3,3.000794
325,2022-01-26-16:55:12,3,0,3.476679
326,2022-01-26-16:55:14,0,1,1.686526
327,2022-01-26-16:55:16,1,0,1.901176
328,2022-01-26-16:55:20,0,5,4.002996
329,2022-01-26-16:55:23,5,0,2.771685
330,2022-01-26-16:55:24,0,1,1.763565
331,2022-01-26-16:55:27,1,7,2.636837
332,2022-01-26-16:55:32,7,5,4.567919
333,2022-01-26-16:55:34,5,0,2.700838
334,2022-01-26-16:55:39,0,3,4.674487
335,2022-01-26-16:55:43,3,7,4.367422
336,2022-01-26-16:55:47,7,5,3.604543
337,2022-01-26-16:55:52,5,2,5.347801
338,2022-01-26-16:55:56,2,6,3.609597
339,2022-01-26-16:56:01,6,5,4.708782
340,2022-01-26-16:56:04,5,7,3.201479
341,2022-01-26-16:56:08,7,6,3.868920
342,2022-01-26-16:56:14,6,0,6.693739
343,2022-01-26-16:56:17,0,4,2.476972
344,2022-01-26-16:56:19,4,5,2.570857
345,2022-01-26-16:56:24,5,6,4.236438
346,2022-01-26-16:56:31,6,1,7.190356
347,2022-01-26-16:56:34,1,3,3.169182
348,2022-01-26-16:56:38,3,1,3.653782
349,2022-01-26-16:56:40,1,7,2.208108
350,2022-01-26-16:56:45,7,3,5.047179
351,2022-01-26-16:56:49,3,2,3.935020
352,2022-01-26-16:56:51,2,0,2.301082
353,2022-01-26-16:56:54,0,7,2.916314
354,2022-01-26-16:56:58,7,5,3.782590
355,2022-01-26-16:57:01,5,2,2.693675
356,2022-01-26-16:57:04,2,7,3.474354
357,2022-01-26-16:57:08,7,0,3.854723
358,2022-01-26-16:57:11,0,7,2.600931
359,2022-01-26-16:57:16,7,0,5.054626
360,2022-01-26-16:57:18,0,2,2.371465
361,2022-01-26-16:57:21,2,0,2.466279
362,2022-01-26-16:57:25,0,3,3.946562
363,2022-01-26-16:57:27,3,5,2.808276
364,2022-01-26-16:57:31,5,6,3.808410
365,2022-01-26-16:57:36,6,4,4.859296
366,2022-01-26-16:57:38,4,0,2.195267
367,2022-01-26-16:57:42,0,3,3.666996
368,2022-01-26-16:57:46,3,7,4.288884
369,2022-01-26-16:57:50,7,5,4.146860
370,2022-01-26-16:57:55,5,1,4.337136
371,2022-01-26-16:57:57,1,7,2.814757
372,2022-01-26-16:58:02,7,0,4.891826
373,2022-01-26-16:58:05,0,7,2.987607
374,2022-01-26-16:58:10,7,5,4.258322
375,2022-01-26-16:58:15,5,2,4.911570
376,2022-01-26-16:58:19,2,5,4.518208
377,2022-01-26-16:58:23,5,6,4.184640
378,2022-01-26-16:58:27,6,7,3.744679
379,2022-01-26-16:58:31,7,5,3.581335
380,2022-01-26-16:58:34,5,7,3.775925
381,2022-01-26-16:58:39,7,1,4.565765
382,2022-01-26-16:58:42,1,4,2.717319
383,2022-01-26-16:58:46,4,6,4.286684
384,2022-01-26-16:58:51,6,2,4.572898
385,2022-01-26-16:58:54,2,7,3.693486
386,2022-01-26-16:59:00,7,4,6.062609
387,2022-01-26-16:59:04,4,0,3.575227
388,2022-01-26-16:59:07,0,7,2.765316
389,2022-01-26-16:59:10,7,4,2.917478
390,2022-01-26-16:59:13,4,3,2.923051
391,2022-01-26-16:59:15,3,6,2.555833
392,2022-01-26-16:59:19,6,1,3.659693
393,2022-01-26-16:59:22,1,3,3.442000
394,2022-01-26-16:59:29,3,2,6.251544
395,2022-01-26-16:59:34,2,7,5.587570
396,2022-01-26-16:59:37,7,3,3.286091
397,2022-01-26-16:59:41,3,5,3.747068
398,2022-01-26-16:59:46,5,3,4.610044
399,2022-01-26-16:59:50,3,2,4.101180
400,2022-01-26-16:59:52,2,4,2.403523
401,2022-01-26-16:59:57,4,2,5.047385
402,2022-01-26-17:00:02,2,7,5.010031
403,2022-01-26-17:00:07,7,5,4.287364
404,2022-01-26-17:00:10,5,6,3.535767
405,2022-01-26-17:00:14,6,0,4.203946
406,2022-01-26-17:00:18,0,2,3.538101
407,2022-01-26-17:00:21,2,0,2.743616
408,2022-01-26-17:00:24,0,5,3.128053
409,2022-01-26-17:00:28,5,6,4.222581
410,2022-01-26-17:00:33,6,2,4.728463
411,2022-01-26-17:00:38,2,7,5.576343
412,2022-01-26-17:00:42,7,4,3.245447
413,2022-01-26-17:00:46,4,6,4.589024
414,2022-01-26-17:00:52,6,7,5.224671
415,2022-01-26-17:00:57,7,6,5.655170
416,2022-01-26-17:01:03,6,1,5.703470
417,2022-01-26-17:01:06,1,5,3.285623
418,2022-01-26-17:01:10,5,7,3.672707
419,2022-01-26-17:01:13,7,5,3.566527
420,2022-01-26-17:01:18,5,4,4.122993
421,2022-01-26-17:01:22,4,6,4.299150
422,2022-01-26-17:01:26,6,2,4.296449
423,2022-01-26-17:01:30,2,7,4.219156
424,2022-01-26-17:01:35,7,0,4.261026
425,2022-01-26-17:01:39,0,3,4.176692
426,2022-01-26-17:01:43,3,5,4.191814
427,2022-01-26-17:01:50,5,1,6.509698
428,2022-01-26-17:01:52,1,7,2.409277
429,2022-01-26-17:01:56,7,0,3.878351
430,2022-01-26-17:01:59,0,7,2.773796
431,2022-01-26-17:02:02,7,5,3.836212
432,2022-01-26-17:02:06,5,3,3.398654
433,2022-01-26-17:02:10,3,4,3.941521
434,2022-01-26-17:02:13,4,5,2.938919
435,2022-01-26-17:02:16,5,0,3.479268
436,2022-01-26-17:02:20,0,3,3.863794
437,2022-01-26-17:02:23,3,6,2.983700
438,2022-01-26-17:02:27,6,4,4.280723
439,2022-01-26-17:02:30,4,1,2.353178
440,2022-01-26-17:02:32,1,4,1.958487
441,2022-01-26-17:02:35,4,2,3.045340
442,2022-01-26-17:02:39,2,6,4.272148
443,2022-01-26-17:02:44,6,3,4.440814
444,2022-01-26-17:02:47,3,0,3.245245
445,2022-01-26-17:02:49,0,2,2.308571
446,2022-01-26-17:02:53,2,3,3.779221
447,2022-01-26-17:02:56,3,2,3.514116
448,2022-01-26-17:02:59,2,1,2.946627
449,2022-01-26-17:03:02,1,2,2.935748
450,2022-01-26-17:03:05,2,0,2.593306
451,2022-01-26-17:03:08,0,7,2.891243
452,2022-01-26-17:03:11,7,6,3.433966
453,2022-01-26-17:03:14,6,3,3.014717
454,2022-01-26-17:03:18,3,6,3.552967
455,2022-01-26-17:03:21,6,7,3.479907
456,2022-01-26-17:03:25,7,5,4.215857
457,2022-01-26-17:03:29,5,0,3.120823
458,2022-01-26-17:03:31,0,4,2.347363
459,2022-01-26-17:03:34,4,1,2.700225
460,2022-01-26-17:03:36,1,0,2.370433
461,2022-01-26-17:03:38,0,1,2.105147
462,2022-01-26-17:03:42,1,6,3.752269
463,2022-01-26-17:03:46,6,1,3.878703
464,2022-01-26-17:03:49,1,7,3.109081
465,2022-01-26-17:03:52,7,0,2.965835
466,2022-01-26-17:03:54,0,4,2.464053
467,2022-01-26-17:03:57,4,1,2.468239
468,2022-01-26-17:04:00,1,7,2.739497
469,2022-01-26-17:04:03,7,0,3.270634
470,2022-01-26-17:04:06,0,5,2.962843
471,2022-01-26-17:04:11,5,2,4.789591
472,2022-01-26-17:04:16,2,3,5.193791
473,2022-01-26-17:04:19,3,6,2.963644
474,2022-01-26-17:04:23,6,5,3.828439
475,2022-01-26-17:04:27,5,6,4.370829
476,2022-01-26-17:04:32,6,3,4.958775
477,2022-01-26-17:04:35,3,6,2.823072
478,2022-01-26-17:04:39,6,0,3.844838
479,2022-01-26-17:04:41,0,1,1.992187
480,2022-01-26-17:04:44,1,2,3.122291
481,2022-01-26-17:04:47,2,0,2.916949
482,2022-01-26-17:04:49,0,1,2.126986
483,2022-01-26-17:04:51,1,0,2.376280
484,2022-01-26-17:04:56,0,6,4.685520
485,2022-01-26-17:05:01,6,7,5.126734
486,2022-01-26-17:05:04,7,1,2.906083
487,2022-01-26-17:05:09,1,6,5.217401
488,2022-01-26-17:05:13,6,7,3.824833
489,2022-01-26-17:05:17,7,5,4.445507
490,2022-01-26-17:05:21,5,1,3.440865
491,2022-01-26-17:05:25,1,6,3.991730
492,2022-01-26-17:05:28,6,3,2.855293
493,2022-01-26-17:05:31,3,0,3.176457
494,2022-01-26-17:05:33,0,4,2.590709
495,2022-01-26-17:05:36,4,5,2.932731
496,2022-01-26-17:05:41,5,3,4.756558
497,2022-01-26-17:05:45,3,6,4.120392
498,2022-01-26-17:05:50,6,5,4.442577
499,2022-01-26-17:05:54,5,0,4.088392
500,2022-01-26-17:05:57,0,5,2.870968
501,2022-01-26-17:06:00,5,7,3.486400
502,2022-01-26-17:06:05,7,2,4.605519
503,2022-01-26-17:06:09,2,6,4.196872
504,2022-01-26-17:06:14,6,3,4.725928
505,2022-01-26-17:06:17,3,5,2.994807
506,2022-01-26-17:06:20,5,7,3.430870
507,2022-01-26-17:06:24,7,0,4.203087
508,2022-01-26-17:06:27,0,7,2.808967
509,2022-01-26-17:06:31,7,5,3.647003
510,2022-01-26-17:06:34,5,0,3.475320
511,2022-01-26-17:06:37,0,4,2.463199
512,2022-01-26-17:06:41,4,6,4.595255
513,2022-01-26-17:06:46,6,4,4.380843
514,2022-01-26-17:06:51,4,6,4.957841
515,2022-01-26-17:06:54,6,4,3.751072
516,2022-01-26-17:06:57,4,1,2.305756
517,2022-01-26-17:07:01,1,6,4.366388
518,2022-01-26-17:07:05,6,5,3.726035
519,2022-01-26-17:07:09,5,6,3.989225
520,2022-01-26-17:07:14,6,1,5.567482
521,2022-01-26-17:07:18,1,2,3.526580
522,2022-01-26-17:07:20,2,5,2.543588
523,2022-01-26-17:07:24,5,7,3.475372
524,2022-01-26-17:07:27,7,2,3.546345
525,2022-01-26-17:07:30,2,0,2.631912
526,2022-01-26-17:07:33,0,2,2.712412
527,2022-01-26-17:07:35,2,1,2.569901
528,2022-01-26-17:07:40,1,6,4.809874
529,2022-01-26-17:07:44,6,5,4.070156
530,2022-01-26-17:07:48,5,4,3.617932
531,2022-01-26-17:07:51,4,5,2.759800
532,2022-01-26-17:07:54,5,1,3.073174
533,2022-01-26-17:07:58,1,6,4.792154
534,2022-01-26-17:08:03,6,3,4.916137
535,2022-01-26-17:08:07,3,7,3.733008
536,2022-01-26-17:08:11,7,5,4.044488
537,2022-01-26-17:08:17,5,4,5.790132
538,2022-01-26-17:08:22,4,0,5.345689
539,2022-01-26-17:08:25,0,2,2.945342
540,2022-01-26-17:08:30,2,3,5.083365
541,2022-01-26-17:08:35,3,0,4.446930
542,2022-01-26-17:08:37,0,2,2.638910
543,2022-01-26-17:08:41,2,1,3.267892
544,2022-01-26-17:08:44,1,5,3.034135
545,2022-01-26-17:08:48,5,3,4.419011
546,2022-01-26-17:08:53,3,7,4.654933
547,2022-01-26-17:08:57,7,5,3.757376
548,2022-01-26-17:09:01,5,3,4.817932
549,2022-01-26-17:09:05,3,2,4.023844
550,2022-01-26-17:09:09,2,3,3.850307
551,2022-01-26-17:09:13,3,5,3.332647
552,2022-01-26-17:09:17,5,6,4.028706
553,2022-01-26-17:09:20,6,7,3.717299
554,2022-01-26-17:09:24,7,6,3.771789
555,2022-01-26-17:09:28,6,2,4.365086
556,2022-01-26-17:09:32,2,3,3.894541
557,2022-01-26-17:09:36,3,4,3.237127
558,2022-01-26-17:09:38,4,5,2.768086
559,2022-01-26-17:09:44,5,4,5.713945
560,2022-01-26-17:09:49,4,0,4.808717
561,2022-01-26-17:09:54,0,5,4.614980
562,2022-01-26-17:09:58,5,2,4.696091
563,2022-01-26-17:10:03,2,1,5.142220
564,2022-01-26-17:10:06,1,0,2.333036
565,2022-01-26-17:10:10,0,3,4.069438
566,2022-01-26-17:10:13,3,0,3.581450
567,2022-01-26-17:10:16,0,2,2.793120
568,2022-01-26-17:10:19,2,7,3.256799
569,2022-01-26-17:10:22,7,0,2.372546
570,2022-01-26-17:10:24,0,1,1.931370
571,2022-01-26-17:10:26,1,4,2.272914
572,2022-01-26-17:10:29,4,7,2.803574
573,2022-01-26-17:10:32,7,3,2.893460
574,2022-01-26-17:10:35,3,4,2.993272
575,2022-01-26-17:10:37,4,1,2.579058
576,2022-01-26-17:10:40,1,5,2.968925
577,2022-01-26-17:10:43,5,2,2.707086
578,2022-01-26-17:10:47,2,6,4.138929
579,2022-01-26-17:10:52,6,3,5.009324
580,2022-01-26-17:10:58,3,2,5.912193
581,2022-01-26-17:11:01,2,4,3.080192
582,2022-01-26-17:11:06,4,1,5.076828
