date,init_position,final_position,time
163,2022-01-26-16:46:27,0,4,2.291900
164,2022-01-26-16:46:29,4,7,2.642703
165,2022-01-26-16:46:31,7,1,2.294225
166,2022-01-26-16:46:36,1,6,4.354907
167,2022-01-26-16:46:41,6,4,5.330344
168,2022-01-26-16:46:44,4,1,2.338163
169,2022-01-26-16:46:46,1,7,2.739180
170,2022-01-26-16:46:51,7,5,4.600450
171,2022-01-26-16:46:55,5,3,4.425536
172,2022-01-26-16:47:00,3,7,4.879718
173,2022-01-26-16:47:04,7,0,3.834945
174,2022-01-26-16:47:08,0,6,4.465373
175,2022-01-26-16:47:13,6,0,4.558710
176,2022-01-26-16:47:15,0,7,2.405892
177,2022-01-26-16:47:19,7,6,3.597189
178,2022-01-26-16:47:23,6,7,4.190170
179,2022-01-26-16:47:27,7,2,3.492218
180,2022-01-26-16:47:29,2,5,2.344329
181,2022-01-26-16:47:33,5,6,3.813113
182,2022-01-26-16:47:38,6,2,4.751026
183,2022-01-26-16:47:43,2,0,5.099115
184,2022-01-26-16:47:45,0,4,2.407126
185,2022-01-26-16:47:47,4,1,2.060333
186,2022-01-26-16:47:50,1,5,3.289203
187,2022-01-26-16:47:54,5,0,3.622654
188,2022-01-26-16:47:58,0,3,3.862361
189,2022-01-26-16:48:01,3,4,2.865487
190,2022-01-26-16:48:03,4,1,2.167944
191,2022-01-26-16:48:05,1,0,1.817949
192,2022-01-26-16:48:08,0,7,2.950338
193,2022-01-26-16:48:11,7,6,3.114157
194,2022-01-26-16:48:14,6,4,3.444066
195,2022-01-26-16:48:17,4,0,2.261646
196,2022-01-26-16:48:19,0,4,2.210837
197,2022-01-26-16:48:21,4,7,2.618748
198,2022-01-26-16:48:26,7,6,4.928195
199,2022-01-26-16:48:31,6,5,4.466014
200,2022-01-26-16:48:35,5,0,3.800779
201,2022-01-26-16:48:37,0,4,2.283930
202,2022-01-26-16:48:39,4,1,2.114077
203,2022-01-26-16:48:42,1,7,2.627910
204,2022-01-26-16:48:45,7,0,3.458136
205,2022-01-26-16:48:47,0,1,1.912053
206,2022-01-26-16:48:50,1,7,2.986067
207,2022-01-26-16:48:53,7,0,3.205282
208,2022-01-26-16:48:56,0,2,2.475590
209,2022-01-26-16:48:59,2,7,3.516983
210,2022-01-26-16:49:03,7,5,4.058604
211,2022-01-26-16:49:07,5,7,3.489919
212,2022-01-26-16:49:11,7,1,3.874354
213,2022-01-26-16:49:12,1,0,1.641705
214,2022-01-26-16:49:15,0,2,2.739611
215,2022-01-26-16:49:19,2,6,3.966398
216,2022-01-26-16:49:25,6,4,6.243618
217,2022-01-26-16:49:30,4,7,5.165987
218,2022-01-26-16:49:34,7,5,3.759412
219,2022-01-26-16:49:38,5,0,3.399716
220,2022-01-26-16:49:41,0,2,2.897819
221,2022-01-26-16:49:43,2,1,2.590259
222,2022-01-26-16:49:46,1,2,2.650276
223,2022-01-26-16:49:48,2,5,1.991826
224,2022-01-26-16:49:51,5,3,3.053452
225,2022-01-26-16:49:54,3,6,2.758465
226,2022-01-26-16:49:57,6,0,3.735150
227,2022-01-26-16:50:00,0,7,2.681586
228,2022-01-26-16:50:03,7,1,2.807833
229,2022-01-26-16:50:07,1,5,3.890366
230,2022-01-26-16:50:11,5,6,3.998706
231,2022-01-26-16:50:16,6,0,5.248067
232,2022-01-26-16:50:18,0,4,2.347279
233,2022-01-26-16:50:21,4,7,2.535350
234,2022-01-26-16:50:24,7,0,2.766425
235,2022-01-26-16:50:27,0,3,3.873380
236,2022-01-26-16:50:31,3,1,3.183591
237,2022-01-26-16:50:33,1,2,2.815214
238,2022-01-26-16:50:36,2,1,2.690660
239,2022-01-26-16:50:39,1,2,3.221559
240,2022-01-26-16:50:42,2,7,2.947936
241,2022-01-26-16:50:47,7,2,4.302065
242,2022-01-26-16:50:49,2,0,2.466306
243,2022-01-26-16:50:52,0,2,2.427215
244,2022-01-26-16:50:56,2,6,4.028102
245,2022-01-26-16:51:01,6,1,5.121005
246,2022-01-26-16:51:06,1,5,5.548217
247,2022-01-26-16:51:10,5,0,3.544480
248,2022-01-26-16:51:12,0,2,2.228985
249,2022-01-26-16:51:15,2,1,2.933037
250,2022-01-26-16:51:17,1,4,2.297301
251,2022-01-26-16:51:23,4,2,5.398022
252,2022-01-26-16:51:27,2,6,4.229369
253,2022-01-26-16:51:32,6,4,4.700107
254,2022-01-26-16:51:34,4,3,2.671462
255,2022-01-26-16:51:38,3,0,3.979604
256,2022-01-26-16:51:43,0,6,4.617903
257,2022-01-26-16:51:48,6,0,4.991068
258,2022-01-26-16:51:51,0,3,3.589241
259,2022-01-26-16:51:55,3,7,3.308921
260,2022-01-26-16:51:58,7,6,3.297910
261,2022-01-26-16:52:03,6,2,5.010274
262,2022-01-26-16:52:07,2,7,3.674548
263,2022-01-26-16:52:10,7,2,3.739470
264,2022-01-26-16:52:13,2,4,2.421558
265,2022-01-26-16:52:15,4,5,2.339313
266,2022-01-26-16:52:20,5,2,4.741063
267,2022-01-26-16:52:25,2,3,5.223197
268,2022-01-26-16:52:32,3,2,6.293959
269,2022-01-26-16:52:37,2,7,5.357351
270,2022-01-26-16:52:41,7,5,3.821118
271,2022-01-26-16:52:43,5,2,2.563084
272,2022-01-26-16:52:48,2,6,4.322078
273,2022-01-26-16:52:52,6,4,4.108874
274,2022-01-26-16:52:54,4,1,2.297749
275,2022-01-26-16:52:57,1,3,3.093630
276,2022-01-26-16:53:01,3,0,4.055217
277,2022-01-26-16:53:03,0,1,1.892384
278,2022-01-26-16:53:05,1,0,2.050717
279,2022-01-26-16:53:08,0,4,2.493769
280,2022-01-26-16:53:12,4,6,4.337349
281,2022-01-26-16:53:17,6,1,5.213318
282,2022-01-26-16:53:20,1,7,2.833725
283,2022-01-26-16:53:24,7,2,3.592087
284,2022-01-26-16:53:26,2,5,2.430215
285,2022-01-26-16:53:29,5,4,2.995502
286,2022-01-26-16:53:32,4,3,3.347356
287,2022-01-26-16:53:36,3,5,3.479895
288,2022-01-26-16:53:39,5,7,3.394492
289,2022-01-26-16:53:44,7,5,4.461837
290,2022-01-26-16:53:48,5,4,4.429022
291,2022-01-26-16:53:53,4,6,4.624180
292,2022-01-26-16:53:57,6,5,3.840860
293,2022-01-26-16:53:59,5,2,2.393536
294,2022-01-26-16:54:02,2,7,3.170750
295,2022-01-26-16:54:05,7,3,3.183362
296,2022-01-26-16:54:09,3,0,3.653430
297,2022-01-26-16:54:11,0,7,2.492174
298,2022-01-26-16:54:14,7,4,2.610200
299,2022-01-26-16:54:19,4,6,4.629285
300,2022-01-26-16:54:23,6,5,4.412025
301,2022-01-26-16:54:26,5,0,2.950847
302,2022-01-26-16:54:30,0,6,3.737181
303,2022-01-26-16:54:34,6,5,4.085355
304,2022-01-26-16:54:39,5,7,4.652090
305,2022-01-26-16:54:43,7,3,4.206188
306,2022-01-26-16:54:47,3,2,4.307274
307,2022-01-26-16:54:51,2,6,3.976978
308,2022-01-26-16:54:57,6,4,6.164132
309,2022-01-26-16:55:02,4,6,4.396136
310,2022-01-26-16:55:07,6,0,5.342627
311,2022-01-26-16:55:11,0,5,3.979866
312,2022-01-26-16:55:15,5,7,3.562118
313,2022-01-26-16:55:19,7,1,4.185274
314,2022-01-26-16:55:21,1,0,1.785227
315,2022-01-26-16:55:25,0,3,3.963434
316,2022-01-26-16:55:29,3,5,4.749503
317,2022-01-26-16:55:33,5,4,3.534344
318,2022-01-26-16:55:37,4,2,3.998414
319,2022-01-26-16:55:39,2,5,2.111875
320,2022-01-26-16:55:42,5,7,3.396201
321,2022-01-26-16:55:47,7,4,4.156736
322,2022-01-26-16:55:50,4,3,3.273871
323,2022-01-26-16:55:53,3,7,3.405153
324,2022-01-26-16:55:56,7,1,2.587218
325,2022-01-26-16:55:58,1,4,2.504770
326,2022-01-26-16:56:03,4,6,4.689679
327,2022-01-26-16:56:08,6,5,4.765331
328,2022-01-26-16:56:12,5,3,4.508738
329,2022-01-26-16:56:17,3,7,4.267269
330,2022-01-26-16:56:20,7,0,3.656538
331,2022-01-26-16:56:26,0,3,5.356176
332,2022-01-26-16:56:30,3,5,4.109757
333,2022-01-26-16:56:34,5,2,4.650139
334,2022-01-26-16:56:40,2,1,5.423774
335,2022-01-26-16:56:42,1,3,2.696317
336,2022-01-26-16:56:47,3,5,4.595075
337,2022-01-26-16:56:50,5,4,3.396543
338,2022-01-26-16:56:55,4,6,4.625813
339,2022-01-26-16:57:00,6,3,4.928748
340,2022-01-26-16:57:03,3,1,3.111512
341,2022-01-26-16:57:06,1,5,2.962228
342,2022-01-26-16:57:10,5,3,3.645712
343,2022-01-26-16:57:13,3,0,3.511635
344,2022-01-26-16:57:19,0,3,5.644674
345,2022-01-26-16:57:23,3,0,4.291790
346,2022-01-26-16:57:26,0,5,2.944582
347,2022-01-26-16:57:30,5,7,3.700361
348,2022-01-26-16:57:34,7,5,4.245919
349,2022-01-26-16:57:37,5,7,3.366906
350,2022-01-26-16:57:43,7,1,5.467491
351,2022-01-26-16:57:48,1,6,4.743569
352,2022-01-26-16:57:52,6,1,4.816968
353,2022-01-26-16:57:56,1,3,3.217487
354,2022-01-26-16:57:59,3,1,3.201119
355,2022-01-26-16:58:02,1,2,2.732506
356,2022-01-26-16:58:05,2,4,2.910358
357,2022-01-26-16:58:08,4,3,3.148255
358,2022-01-26-16:58:11,3,5,3.328015
359,2022-01-26-16:58:15,5,0,3.521169
360,2022-01-26-16:58:17,0,4,2.759772
361,2022-01-26-16:58:22,4,6,4.533033
362,2022-01-26-16:58:26,6,0,4.482880
363,2022-01-26-16:58:30,0,5,3.665613
364,2022-01-26-16:58:34,5,0,3.697713
365,2022-01-26-16:58:39,0,3,5.575243
366,2022-01-26-16:58:44,3,0,4.311541
367,2022-01-26-16:58:48,0,5,4.007987
368,2022-01-26-16:58:50,5,2,2.179938
369,2022-01-26-16:58:52,2,4,2.403507
370,2022-01-26-16:58:54,4,1,2.038140
371,2022-01-26-16:58:57,1,4,2.716336
372,2022-01-26-16:58:59,4,7,2.498038
373,2022-01-26-16:59:05,7,6,5.351121
374,2022-01-26-16:59:09,6,2,4.409068
375,2022-01-26-16:59:13,2,7,4.067165
376,2022-01-26-16:59:17,7,2,4.011320
377,2022-01-26-16:59:23,2,3,5.673052
378,2022-01-26-16:59:27,3,7,3.771218
379,2022-01-26-16:59:31,7,3,4.213553
380,2022-01-26-16:59:36,3,2,5.099882
381,2022-01-26-16:59:39,2,4,2.875016
382,2022-01-26-16:59:43,4,5,4.103257
383,2022-01-26-16:59:47,5,6,4.072754
384,2022-01-26-16:59:53,6,5,5.446220
385,2022-01-26-16:59:58,5,3,5.203570
386,2022-01-26-17:00:02,3,7,4.544867
387,2022-01-26-17:00:05,7,3,2.986367
388,2022-01-26-17:00:08,3,6,2.893126
389,2022-01-26-17:00:13,6,2,4.575499
390,2022-01-26-17:00:16,2,0,3.047308
391,2022-01-26-17:00:21,0,3,4.903432
392,2022-01-26-17:00:27,3,4,6.416739
393,2022-01-26-17:00:30,4,3,3.318567
394,2022-01-26-17:00:34,3,1,3.618964
395,2022-01-26-17:00:36,1,0,2.228267
396,2022-01-26-17:00:41,0,5,4.272883
397,2022-01-26-17:00:44,5,4,2.975064
398,2022-01-26-17:00:48,4,6,4.249353
399,2022-01-26-17:00:51,6,7,3.335818
400,2022-01-26-17:00:55,7,6,3.308005
401,2022-01-26-17:01:00,6,7,5.254586
402,2022-01-26-17:01:04,7,2,3.896227
403,2022-01-26-17:01:07,2,7,3.549720
404,2022-01-26-17:01:12,7,6,5.143519
405,2022-01-26-17:01:17,6,5,4.817556
406,2022-01-26-17:01:23,5,4,5.922164
407,2022-01-26-17:01:28,4,7,4.899756
408,2022-01-26-17:01:32,7,2,3.790556
409,2022-01-26-17:01:34,2,5,2.356525
410,2022-01-26-17:01:38,5,7,3.895894
411,2022-01-26-17:01:42,7,2,3.470133
412,2022-01-26-17:01:44,2,1,2.854230
413,2022-01-26-17:01:47,1,2,2.936782
414,2022-01-26-17:01:51,2,3,3.893087
415,2022-01-26-17:01:56,3,4,4.427268
416,2022-01-26-17:01:58,4,1,2.409141
417,2022-01-26-17:02:01,1,3,2.938250
418,2022-01-26-17:02:05,3,1,3.778138
419,2022-01-26-17:02:08,1,2,2.873417
420,2022-01-26-17:02:11,2,1,2.885496
421,2022-01-26-17:02:14,1,5,3.061030
422,2022-01-26-17:02:21,5,4,7.130344
423,2022-01-26-17:02:26,4,1,5.643975
424,2022-01-26-17:02:29,1,7,2.408649
425,2022-01-26-17:02:33,7,2,4.054579
426,2022-01-26-17:02:36,2,7,3.387377
427,2022-01-26-17:02:42,7,2,5.851024
428,2022-01-26-17:02:45,2,4,2.454643
429,2022-01-26-17:02:47,4,2,2.612425
430,2022-01-26-17:02:51,2,6,4.331568
431,2022-01-26-17:02:56,6,4,4.233807
432,2022-01-26-17:02:59,4,3,3.379132
433,2022-01-26-17:03:03,3,2,4.135033
434,2022-01-26-17:03:09,2,3,5.559865
435,2022-01-26-17:03:13,3,5,3.778640
436,2022-01-26-17:03:16,5,7,3.622389
437,2022-01-26-17:03:20,7,5,3.950606
438,2022-01-26-17:03:24,5,7,3.561562
439,2022-01-26-17:03:27,7,2,3.405650
440,2022-01-26-17:03:30,2,7,3.270239
441,2022-01-26-17:03:35,7,3,4.305371
442,2022-01-26-17:03:38,3,4,3.139550
443,2022-01-26-17:03:43,4,6,4.886782
444,2022-01-26-17:03:48,6,1,4.988161
445,2022-01-26-17:03:50,1,0,2.003169
446,2022-01-26-17:03:53,0,3,3.168103
447,2022-01-26-17:03:58,3,1,4.690719
448,2022-01-26-17:04:00,1,0,2.366225
449,2022-01-26-17:04:03,0,5,2.979160
450,2022-01-26-17:04:06,5,4,3.031226
451,2022-01-26-17:04:09,4,3,2.782472
452,2022-01-26-17:04:13,3,5,3.984314
453,2022-01-26-17:04:16,5,2,3.314514
454,2022-01-26-17:04:20,2,3,3.706776
455,2022-01-26-17:04:25,3,2,5.187072
456,2022-01-26-17:04:29,2,5,4.360334
457,2022-01-26-17:04:33,5,3,3.347105
458,2022-01-26-17:04:38,3,4,4.936145
459,2022-01-26-17:04:43,4,0,5.565875
460,2022-01-26-17:04:48,0,6,4.573271
461,2022-01-26-17:04:52,6,7,3.835053
462,2022-01-26-17:04:56,7,0,4.193041
463,2022-01-26-17:04:59,0,5,3.125040
464,2022-01-26-17:05:03,5,4,3.604193
465,2022-01-26-17:05:06,4,5,2.955052
466,2022-01-26-17:05:08,5,0,2.732035
467,2022-01-26-17:05:11,0,4,2.324322
468,2022-01-26-17:05:13,4,0,2.188508
469,2022-01-26-17:05:18,0,6,5.575785
470,2022-01-26-17:05:24,6,0,5.411288
471,2022-01-26-17:05:27,0,7,2.688150
472,2022-01-26-17:05:30,7,6,3.686497
473,2022-01-26-17:05:34,6,5,3.907374
474,2022-01-26-17:05:38,5,6,4.119124
475,2022-01-26-17:05:42,6,2,4.222361
476,2022-01-26-17:05:45,2,4,2.807886
477,2022-01-26-17:05:48,4,0,2.495988
478,2022-01-26-17:05:52,0,6,4.362462
479,2022-01-26-17:05:56,6,1,3.998896
480,2022-01-26-17:05:58,1,0,2.035678
481,2022-01-26-17:06:02,0,6,4.034910
482,2022-01-26-17:06:07,6,0,4.528100
483,2022-01-26-17:06:11,0,5,3.970619
484,2022-01-26-17:06:14,5,7,3.648647
485,2022-01-26-17:06:21,7,4,6.442921
486,2022-01-26-17:06:26,4,6,4.824813
487,2022-01-26-17:06:31,6,5,4.980282
488,2022-01-26-17:06:35,5,3,3.993850
489,2022-01-26-17:06:38,3,0,3.760886
490,2022-01-26-17:06:41,0,7,2.838464
491,2022-01-26-17:06:45,7,5,3.750620
492,2022-01-26-17:06:48,5,3,3.117115
493,2022-01-26-17:06:52,3,5,3.506368
494,2022-01-26-17:06:54,5,2,2.322463
495,2022-01-26-17:06:57,2,1,2.881213
496,2022-01-26-17:06:59,1,0,2.186509
497,2022-01-26-17:07:03,0,3,3.637215
498,2022-01-26-17:07:06,3,4,3.384229
499,2022-01-26-17:07:08,4,0,2.194294
500,2022-01-26-17:07:11,0,1,2.351536
501,2022-01-26-17:07:14,1,3,3.287128
502,2022-01-26-17:07:18,3,0,3.672115
503,2022-01-26-17:07:21,0,6,3.973645
504,2022-01-26-17:07:25,6,1,3.553870
505,2022-01-26-17:07:28,1,7,2.607394
506,2022-01-26-17:07:31,7,4,3.567981
507,2022-01-26-17:07:34,4,2,2.952078
508,2022-01-26-17:07:36,2,0,2.151630
509,2022-01-26-17:07:40,0,5,3.172641
510,2022-01-26-17:07:44,5,0,4.518612
511,2022-01-26-17:07:46,0,2,2.385130
512,2022-01-26-17:07:50,2,7,3.391929
513,2022-01-26-17:07:55,7,6,5.315104
514,2022-01-26-17:08:00,6,5,5.017056
515,2022-01-26-17:08:03,5,4,3.055289
516,2022-01-26-17:08:06,4,5,2.889577
517,2022-01-26-17:08:10,5,7,3.512236
518,2022-01-26-17:08:14,7,0,4.145069
519,2022-01-26-17:08:17,0,7,2.939640
520,2022-01-26-17:08:20,7,4,3.348060
521,2022-01-26-17:08:25,4,2,5.444660
522,2022-01-26-17:08:30,2,0,4.740184
523,2022-01-26-17:08:33,0,2,2.402304
524,2022-01-26-17:08:35,2,0,2.511421
525,2022-01-26-17:08:38,0,5,2.809096
526,2022-01-26-17:08:42,5,4,4.142522
527,2022-01-26-17:08:47,4,5,4.799945
528,2022-01-26-17:08:51,5,6,4.267963
529,2022-01-26-17:08:56,6,2,4.974742
530,2022-01-26-17:08:59,2,5,2.841115
531,2022-01-26-17:09:03,5,4,3.658312
532,2022-01-26-17:09:05,4,0,2.607580
533,2022-01-26-17:09:10,0,6,4.793048
534,2022-01-26-17:09:15,6,4,5.035446
535,2022-01-26-17:09:18,4,3,3.274221
536,2022-01-26-17:09:23,3,6,4.252084
537,2022-01-26-17:09:27,6,0,4.347904
538,2022-01-26-17:09:31,0,5,3.693466
539,2022-01-26-17:09:34,5,4,3.366638
540,2022-01-26-17:09:39,4,6,4.691899
541,2022-01-26-17:09:44,6,5,5.520282
542,2022-01-26-17:09:47,5,4,3.200035
543,2022-01-26-17:09:50,4,1,2.633057
544,2022-01-26-17:09:54,1,6,4.050664
545,2022-01-26-17:09:58,6,0,3.830001
546,2022-01-26-17:09:59,0,1,1.503707
547,2022-01-26-17:10:02,1,4,2.754526
548,2022-01-26-17:10:05,4,2,2.669063
549,2022-01-26-17:10:09,2,7,3.981991
550,2022-01-26-17:10:13,7,2,3.969431
551,2022-01-26-17:10:17,2,3,3.819898
552,2022-01-26-17:10:20,3,1,3.473434
553,2022-01-26-17:10:24,1,6,4.094082
554,2022-01-26-17:10:31,6,2,6.792436
555,2022-01-26-17:10:36,2,5,4.842930
556,2022-01-26-17:10:39,5,3,2.925882
557,2022-01-26-17:10:43,3,0,3.902688
558,2022-01-26-17:10:45,0,7,2.735360
559,2022-01-26-17:10:49,7,0,3.150581
560,2022-01-26-17:10:53,0,6,4.307900
561,2022-01-26-17:10:58,6,1,4.795282
562,2022-01-26-17:11:01,1,3,3.520070
563,2022-01-26-17:11:04,3,4,3.042399
564,2022-01-26-17:11:07,4,5,2.539957
565,2022-01-26-17:11:10,5,0,3.475977
566,2022-01-26-17:11:13,0,2,2.634925
567,2022-01-26-17:11:16,2,1,2.976685
568,2022-01-26-17:11:19,1,7,3.034703
569,2022-01-26-17:11:22,7,4,2.773724
570,2022-01-26-17:11:25,4,7,3.151270
571,2022-01-26-17:11:28,7,1,2.843609
572,2022-01-26-17:11:31,1,5,3.215488
573,2022-01-26-17:11:35,5,4,4.490469
574,2022-01-26-17:11:40,4,2,4.321737
575,2022-01-26-17:11:43,2,1,2.967645
576,2022-01-26-17:11:45,1,4,2.190610
577,2022-01-26-17:11:48,4,7,2.755241
578,2022-01-26-17:11:52,7,3,4.588381
579,2022-01-26-17:11:56,3,4,3.537524
580,2022-01-26-17:11:59,4,7,3.167646
581,2022-01-26-17:12:03,7,2,3.676204
582,2022-01-26-17:12:07,2,7,3.976348
