date,init_position,final_position,time
92,2022-01-26-16:41:27,0,6,3.726477
93,2022-01-26-16:41:30,6,3,2.619383
94,2022-01-26-16:41:34,3,1,3.747861
95,2022-01-26-16:41:36,1,2,2.663256
96,2022-01-26-16:41:39,2,5,2.624583
97,2022-01-26-16:41:42,5,4,3.068298
98,2022-01-26-16:41:45,4,0,2.492879
99,2022-01-26-16:41:47,0,1,2.664268
100,2022-01-26-16:41:49,1,0,2.014526
101,2022-01-26-16:41:51,0,4,2.203278
102,2022-01-26-16:41:54,4,5,2.686663
103,2022-01-26-16:41:57,5,0,3.037632
104,2022-01-26-16:42:02,0,6,4.459961
105,2022-01-26-16:42:09,6,4,6.887337
106,2022-01-26-16:42:13,4,6,4.170174
107,2022-01-26-16:42:17,6,1,3.903598
108,2022-01-26-16:42:19,1,4,2.332061
109,2022-01-26-16:42:22,4,7,3.305342
110,2022-01-26-16:42:25,7,3,3.137813
111,2022-01-26-16:42:29,3,4,3.106109
112,2022-01-26-16:42:30,4,0,1.948065
113,2022-01-26-16:42:32,0,1,1.555203
114,2022-01-26-16:42:35,1,2,2.739547
115,2022-01-26-16:42:39,2,6,4.404417
116,2022-01-26-16:42:45,6,3,5.488840
117,2022-01-26-16:42:48,3,5,3.794851
118,2022-01-26-16:42:52,5,3,3.653101
119,2022-01-26-16:42:55,3,4,2.991987
120,2022-01-26-16:42:57,4,0,2.219680
121,2022-01-26-16:43:00,0,4,2.640166
122,2022-01-26-16:43:03,4,3,3.192098
123,2022-01-26-16:43:07,3,5,3.874788
124,2022-01-26-16:43:10,5,3,2.949954
125,2022-01-26-16:43:13,3,0,3.374173
126,2022-01-26-16:43:15,0,4,2.028242
127,2022-01-26-16:43:18,4,5,2.590834
128,2022-01-26-16:43:22,5,6,4.186781
129,2022-01-26-16:43:26,6,1,3.959128
130,2022-01-26-16:43:28,1,0,1.792452
131,2022-01-26-16:43:29,0,1,1.510160
132,2022-01-26-16:43:33,1,7,3.072232
133,2022-01-26-16:43:37,7,4,4.576788
134,2022-01-26-16:43:39,4,0,2.244005
135,2022-01-26-16:43:44,0,6,4.276631
136,2022-01-26-16:43:47,6,5,3.660461
137,2022-01-26-16:43:52,5,6,4.359579
138,2022-01-26-16:43:57,6,1,5.730746
139,2022-01-26-16:44:00,1,7,2.337992
140,2022-01-26-16:44:03,7,3,3.028752
141,2022-01-26-16:44:06,3,5,3.201084
142,2022-01-26-16:44:09,5,0,2.577861
143,2022-01-26-16:44:13,0,6,4.784723
144,2022-01-26-16:44:19,6,7,5.122534
145,2022-01-26-16:44:21,7,4,2.905988
146,2022-01-26-16:44:23,4,0,1.963379
147,2022-01-26-16:44:27,0,5,3.525089
148,2022-01-26-16:44:31,5,6,3.767528
149,2022-01-26-16:44:36,6,1,5.411737
150,2022-01-26-16:44:41,1,6,4.696926
151,2022-01-26-16:44:46,6,4,4.994570
152,2022-01-26-16:44:51,4,0,5.664405
153,2022-01-26-16:44:53,0,1,1.780790
154,2022-01-26-16:44:56,1,4,2.477449
155,2022-01-26-16:44:58,4,5,2.437572
156,2022-01-26-16:45:02,5,4,4.161007
157,2022-01-26-16:45:07,4,0,4.684380
158,2022-01-26-16:45:11,0,3,3.523347
159,2022-01-26-16:45:14,3,4,3.276888
160,2022-01-26-16:45:16,4,1,1.882722
161,2022-01-26-16:45:18,1,7,2.398158
162,2022-01-26-16:45:23,7,3,4.534515
163,2022-01-26-16:45:27,3,0,4.183623
164,2022-01-26-16:45:29,0,4,2.621503
165,2022-01-26-16:45:32,4,7,2.611601
166,2022-01-26-16:45:34,7,1,2.327563
167,2022-01-26-16:45:38,1,5,3.252630
168,2022-01-26-16:45:41,5,4,3.261660
169,2022-01-26-16:45:44,4,3,2.999805
170,2022-01-26-16:45:47,3,1,2.964786
171,2022-01-26-16:45:50,1,2,2.778121
172,2022-01-26-16:45:53,2,1,3.020621
173,2022-01-26-16:45:57,1,6,4.016603
174,2022-01-26-16:46:01,6,4,4.402609
175,2022-01-26-16:46:05,4,7,4.356706
176,2022-01-26-16:46:09,7,6,3.204595
177,2022-01-26-16:46:12,6,3,3.744288
178,2022-01-26-16:46:17,3,7,4.532862
179,2022-01-26-16:46:22,7,6,4.849686
180,2022-01-26-16:46:26,6,5,4.198830
181,2022-01-26-16:46:28,5,2,2.233758
182,2022-01-26-16:46:32,2,7,3.935737
183,2022-01-26-16:46:37,7,4,4.810227
184,2022-01-26-16:46:43,4,1,6.056563
185,2022-01-26-16:46:46,1,3,3.070633
186,2022-01-26-16:46:51,3,7,4.568031
187,2022-01-26-16:46:55,7,3,4.185907
188,2022-01-26-16:46:59,3,2,4.192561
189,2022-01-26-16:47:01,2,4,2.421327
190,2022-01-26-16:47:05,4,7,3.446205
191,2022-01-26-16:47:08,7,0,3.033742
192,2022-01-26-16:47:11,0,5,2.612153
193,2022-01-26-16:47:14,5,6,3.729867
194,2022-01-26-16:47:18,6,5,3.820155
195,2022-01-26-16:47:21,5,7,3.299635
196,2022-01-26-16:47:25,7,4,3.653526
197,2022-01-26-16:47:28,4,3,2.630917
198,2022-01-26-16:47:32,3,7,3.941999
199,2022-01-26-16:47:35,7,6,3.604181
200,2022-01-26-16:47:40,6,1,4.601459
201,2022-01-26-16:47:42,1,0,1.772046
202,2022-01-26-16:47:45,0,5,2.997565
203,2022-01-26-16:47:47,5,2,2.651792
204,2022-01-26-16:47:50,2,0,2.430463
205,2022-01-26-16:47:53,0,6,3.486099
206,2022-01-26-16:47:57,6,2,4.191895
207,2022-01-26-16:48:00,2,5,2.185112
208,2022-01-26-16:48:04,5,4,4.387375
209,2022-01-26-16:48:09,4,7,4.742092
210,2022-01-26-16:48:12,7,6,3.345555
211,2022-01-26-16:48:17,6,5,4.944323
212,2022-01-26-16:48:20,5,4,2.945836
213,2022-01-26-16:48:24,4,6,4.295370
214,2022-01-26-16:48:29,6,5,4.246625
215,2022-01-26-16:48:31,5,1,2.898121
216,2022-01-26-16:48:36,1,6,4.812933
217,2022-01-26-16:48:40,6,0,4.142063
218,2022-01-26-16:48:45,0,6,4.242823
219,2022-01-26-16:48:50,6,3,4.928564
220,2022-01-26-16:48:53,3,1,3.144459
221,2022-01-26-16:48:56,1,2,2.850147
222,2022-01-26-16:48:58,2,4,2.170743
223,2022-01-26-16:49:00,4,0,2.224008
224,2022-01-26-16:49:02,0,1,2.232378
225,2022-01-26-16:49:05,1,2,2.793915
226,2022-01-26-16:49:09,2,6,3.698048
227,2022-01-26-16:49:15,6,4,6.593627
228,2022-01-26-16:49:18,4,0,2.347141
229,2022-01-26-16:49:21,0,5,3.001663
230,2022-01-26-16:49:24,5,6,3.798729
231,2022-01-26-16:49:29,6,4,4.871438
232,2022-01-26-16:49:34,4,0,4.262617
233,2022-01-26-16:49:38,0,7,4.171541
234,2022-01-26-16:49:42,7,3,4.051371
235,2022-01-26-16:49:45,3,7,3.105789
236,2022-01-26-16:49:48,7,3,2.838110
237,2022-01-26-16:49:52,3,5,3.873567
238,2022-01-26-16:49:55,5,0,3.142043
239,2022-01-26-16:49:57,0,4,2.249816
240,2022-01-26-16:50:00,4,2,2.598756
241,2022-01-26-16:50:04,2,6,4.345738
242,2022-01-26-16:50:09,6,3,4.656406
243,2022-01-26-16:50:12,3,5,3.447771
244,2022-01-26-16:50:17,5,4,4.647063
245,2022-01-26-16:50:22,4,0,5.169718
246,2022-01-26-16:50:25,0,5,3.198554
247,2022-01-26-16:50:29,5,0,3.425421
248,2022-01-26-16:50:34,0,5,5.696793
249,2022-01-26-16:50:38,5,6,3.767881
250,2022-01-26-16:50:42,6,2,4.400151
251,2022-01-26-16:50:45,2,4,2.735037
252,2022-01-26-16:50:48,4,5,2.589420
253,2022-01-26-16:50:51,5,1,3.007460
254,2022-01-26-16:50:53,1,2,2.513587
255,2022-01-26-16:50:57,2,7,3.512272
256,2022-01-26-16:51:02,7,6,5.163048
257,2022-01-26-16:51:07,6,1,5.165471
258,2022-01-26-16:51:09,1,4,2.140943
259,2022-01-26-16:51:12,4,3,2.875470
260,2022-01-26-16:51:16,3,1,3.412445
261,2022-01-26-16:51:18,1,0,2.587060
262,2022-01-26-16:51:20,0,1,1.783175
263,2022-01-26-16:51:24,1,5,4.268411
264,2022-01-26-16:51:27,5,4,3.116430
265,2022-01-26-16:51:30,4,2,2.863348
266,2022-01-26-16:51:34,2,3,3.620701
267,2022-01-26-16:51:37,3,6,2.917390
268,2022-01-26-16:51:41,6,1,3.868401
269,2022-01-26-16:51:45,1,3,4.574342
270,2022-01-26-16:51:49,3,5,4.259114
271,2022-01-26-16:51:53,5,1,3.223296
272,2022-01-26-16:51:57,1,6,4.449265
273,2022-01-26-16:52:03,6,7,5.678308
274,2022-01-26-16:52:06,7,2,3.535951
275,2022-01-26-16:52:10,2,3,3.804858
276,2022-01-26-16:52:15,3,7,4.836983
277,2022-01-26-16:52:19,7,5,3.812764
278,2022-01-26-16:52:21,5,4,2.507872
279,2022-01-26-16:52:24,4,2,2.572421
280,2022-01-26-16:52:28,2,7,3.719848
281,2022-01-26-16:52:31,7,6,3.416945
282,2022-01-26-16:52:35,6,2,4.180676
283,2022-01-26-16:52:40,2,0,4.842050
284,2022-01-26-16:52:42,0,4,1.979973
285,2022-01-26-16:52:45,4,3,2.699931
286,2022-01-26-16:52:48,3,0,2.903591
287,2022-01-26-16:52:53,0,6,4.903350
288,2022-01-26-16:52:56,6,7,3.640127
289,2022-01-26-16:52:59,7,4,3.159970
290,2022-01-26-16:53:02,4,1,2.293051
291,2022-01-26-16:53:04,1,4,1.902691
292,2022-01-26-16:53:06,4,7,2.567241
293,2022-01-26-16:53:12,7,6,5.274033
294,2022-01-26-16:53:16,6,0,4.757835
295,2022-01-26-16:53:19,0,2,2.442665
296,2022-01-26-16:53:22,2,3,3.391764
297,2022-01-26-16:53:25,3,6,2.995362
298,2022-01-26-16:53:29,6,1,4.003160
299,2022-01-26-16:53:34,1,3,4.534499
300,2022-01-26-16:53:37,3,2,3.723068
301,2022-01-26-16:53:40,2,1,3.017960
302,2022-01-26-16:53:43,1,2,2.699119
303,2022-01-26-16:53:47,2,7,3.492414
304,2022-01-26-16:53:50,7,5,3.767630
305,2022-01-26-16:53:53,5,2,2.381309
306,2022-01-26-16:53:57,2,3,3.910818
307,2022-01-26-16:54:00,3,4,3.043628
308,2022-01-26-16:54:03,4,3,3.107226
309,2022-01-26-16:54:07,3,6,4.527046
310,2022-01-26-16:54:11,6,4,3.847793
311,2022-01-26-16:54:14,4,2,3.066003
312,2022-01-26-16:54:17,2,4,2.744144
313,2022-01-26-16:54:20,4,3,3.028605
314,2022-01-26-16:54:24,3,2,3.624741
315,2022-01-26-16:54:26,2,5,2.130466
316,2022-01-26-16:54:30,5,6,4.109396
317,2022-01-26-16:54:35,6,0,5.352541
318,2022-01-26-16:54:40,0,6,4.846019
319,2022-01-26-16:54:44,6,4,4.143199
320,2022-01-26-16:54:47,4,5,2.721693
321,2022-01-26-16:54:50,5,7,3.464652
322,2022-01-26-16:54:54,7,0,3.829677
323,2022-01-26-16:54:58,0,3,4.134276
324,2022-01-26-16:55:01,3,6,2.792906
325,2022-01-26-16:55:05,6,1,3.745531
326,2022-01-26-16:55:10,1,5,4.862491
327,2022-01-26-16:55:13,5,2,2.807753
328,2022-01-26-16:55:15,2,5,2.381056
329,2022-01-26-16:55:19,5,7,3.637219
330,2022-01-26-16:55:23,7,2,4.101426
331,2022-01-26-16:55:28,2,3,5.106876
332,2022-01-26-16:55:31,3,6,2.926502
333,2022-01-26-16:55:35,6,5,4.020679
334,2022-01-26-16:55:40,5,2,5.228188
335,2022-01-26-16:55:45,2,5,5.004145
336,2022-01-26-16:55:48,5,1,2.645420
337,2022-01-26-16:55:51,1,2,3.044059
338,2022-01-26-16:55:54,2,1,2.777117
339,2022-01-26-16:55:57,1,6,3.867468
340,2022-01-26-16:56:00,6,3,2.711270
341,2022-01-26-16:56:03,3,1,3.051919
342,2022-01-26-16:56:08,1,6,4.345536
343,2022-01-26-16:56:12,6,2,4.426141
344,2022-01-26-16:56:16,2,7,4.417482
345,2022-01-26-16:56:21,7,4,4.324152
346,2022-01-26-16:56:26,4,0,5.059004
347,2022-01-26-16:56:29,0,5,3.725042
348,2022-01-26-16:56:32,5,4,2.600457
349,2022-01-26-16:56:38,4,2,6.074569
350,2022-01-26-16:56:42,2,7,4.175658
351,2022-01-26-16:56:48,7,4,5.969034
352,2022-01-26-16:56:51,4,5,2.889599
353,2022-01-26-16:56:55,5,6,3.581718
354,2022-01-26-16:56:58,6,3,3.401499
355,2022-01-26-16:57:02,3,0,3.927649
356,2022-01-26-16:57:06,0,6,3.949282
357,2022-01-26-16:57:12,6,1,5.894949
358,2022-01-26-16:57:15,1,4,2.499031
359,2022-01-26-16:57:17,4,0,2.678880
360,2022-01-26-16:57:21,0,3,4.183827
361,2022-01-26-16:57:25,3,5,3.878230
362,2022-01-26-16:57:30,5,3,4.358724
363,2022-01-26-16:57:34,3,0,4.288431
364,2022-01-26-16:57:37,0,3,3.407779
365,2022-01-26-16:57:41,3,1,3.132459
366,2022-01-26-16:57:44,1,6,3.660720
367,2022-01-26-16:57:48,6,5,4.196265
368,2022-01-26-16:57:53,5,2,4.901369
369,2022-01-26-16:57:59,2,3,5.763922
370,2022-01-26-16:58:02,3,1,3.287571
371,2022-01-26-16:58:05,1,3,2.810961
372,2022-01-26-16:58:11,3,2,6.027390
373,2022-01-26-16:58:14,2,4,2.993539
374,2022-01-26-16:58:17,4,3,3.009294
375,2022-01-26-16:58:22,3,6,4.383853
376,2022-01-26-16:58:25,6,7,3.735657
377,2022-01-26-16:58:29,7,6,3.238549
378,2022-01-26-16:58:33,6,7,4.923311
379,2022-01-26-16:58:39,7,6,5.406312
380,2022-01-26-16:58:43,6,2,3.964550
381,2022-01-26-16:58:46,2,3,3.395125
382,2022-01-26-16:58:49,3,6,2.967475
383,2022-01-26-16:58:53,6,1,3.682573
384,2022-01-26-16:58:55,1,4,2.273915
385,2022-01-26-16:59:00,4,6,4.950913
386,2022-01-26-16:59:04,6,5,4.178310
387,2022-01-26-16:59:08,5,4,3.520155
388,2022-01-26-16:59:11,4,7,2.873671
389,2022-01-26-16:59:14,7,0,3.437244
390,2022-01-26-16:59:16,0,4,2.178755
391,2022-01-26-16:59:19,4,7,2.550911
392,2022-01-26-16:59:23,7,5,3.898064
393,2022-01-26-16:59:27,5,6,4.153851
394,2022-01-26-16:59:32,6,3,4.544752
395,2022-01-26-16:59:36,3,1,4.462222
396,2022-01-26-16:59:39,1,4,2.646074
397,2022-01-26-16:59:42,4,7,3.501723
398,2022-01-26-16:59:47,7,6,5.070681
399,2022-01-26-16:59:52,6,1,5.146955
400,2022-01-26-16:59:55,1,5,2.937508
401,2022-01-26-17:00:00,5,2,4.791864
402,2022-01-26-17:00:05,2,1,5.175004
403,2022-01-26-17:00:08,1,3,2.810076
404,2022-01-26-17:00:11,3,2,3.334639
405,2022-01-26-17:00:16,2,6,4.933845
406,2022-01-26-17:00:20,6,7,3.922585
407,2022-01-26-17:00:26,7,1,5.869806
408,2022-01-26-17:00:29,1,4,2.534187
409,2022-01-26-17:00:32,4,7,2.907874
410,2022-01-26-17:00:34,7,4,2.781179
411,2022-01-26-17:00:39,4,6,4.632446
412,2022-01-26-17:00:44,6,0,4.795294
413,2022-01-26-17:00:48,0,5,3.845681
414,2022-01-26-17:00:53,5,2,4.929137
415,2022-01-26-17:01:00,2,1,6.971810
416,2022-01-26-17:01:03,1,2,3.027929
417,2022-01-26-17:01:05,2,1,2.506615
418,2022-01-26-17:01:10,1,6,4.644883
419,2022-01-26-17:01:15,6,5,5.651820
420,2022-01-26-17:01:18,5,2,2.591504
421,2022-01-26-17:01:21,2,5,2.803601
422,2022-01-26-17:01:24,5,6,3.629481
423,2022-01-26-17:01:29,6,2,4.097709
424,2022-01-26-17:01:31,2,0,2.533070
425,2022-01-26-17:01:36,0,3,5.300674
426,2022-01-26-17:01:40,3,6,3.533070
427,2022-01-26-17:01:44,6,1,4.119671
428,2022-01-26-17:01:46,1,0,2.022468
429,2022-01-26-17:01:48,0,4,2.135894
430,2022-01-26-17:01:53,4,6,4.502873
431,2022-01-26-17:01:57,6,2,4.140389
432,2022-01-26-17:02:03,2,7,6.211929
433,2022-01-26-17:02:08,7,5,4.459099
434,2022-01-26-17:02:11,5,1,3.497045
435,2022-01-26-17:02:14,1,4,2.645737
436,2022-01-26-17:02:16,4,1,2.489739
437,2022-01-26-17:02:18,1,4,2.140701
438,2022-01-26-17:02:21,4,5,2.676776
439,2022-01-26-17:02:25,5,7,3.873329
440,2022-01-26-17:02:29,7,6,3.767594
441,2022-01-26-17:02:33,6,4,4.304928
442,2022-01-26-17:02:36,4,3,3.300055
443,2022-01-26-17:02:40,3,2,4.127471
444,2022-01-26-17:02:43,2,0,2.717418
445,2022-01-26-17:02:46,0,4,2.604256
446,2022-01-26-17:02:49,4,7,2.902437
447,2022-01-26-17:02:52,7,6,3.455870
448,2022-01-26-17:02:58,6,2,6.276737
449,2022-01-26-17:03:04,2,5,5.195279
450,2022-01-26-17:03:08,5,6,4.381276
451,2022-01-26-17:03:14,6,1,5.507290
452,2022-01-26-17:03:18,1,6,4.071481
453,2022-01-26-17:03:21,6,3,3.139527
454,2022-01-26-17:03:26,3,2,5.728898
455,2022-01-26-17:03:31,2,5,4.891507
456,2022-01-26-17:03:35,5,4,3.564508
457,2022-01-26-17:03:38,4,3,3.153619
458,2022-01-26-17:03:44,3,2,5.835397
459,2022-01-26-17:03:49,2,5,5.188918
460,2022-01-26-17:03:53,5,3,3.568386
461,2022-01-26-17:03:56,3,0,3.741754
462,2022-01-26-17:03:59,0,2,2.673219
463,2022-01-26-17:04:03,2,1,3.678456
464,2022-01-26-17:04:05,1,4,2.286337
465,2022-01-26-17:04:08,4,5,2.621658
466,2022-01-26-17:04:12,5,1,3.802594
467,2022-01-26-17:04:14,1,4,2.482527
468,2022-01-26-17:04:19,4,6,4.638895
469,2022-01-26-17:04:23,6,0,4.665401
470,2022-01-26-17:04:28,0,6,4.446628
471,2022-01-26-17:04:31,6,3,3.006281
472,2022-01-26-17:04:37,3,1,5.958455
473,2022-01-26-17:04:40,1,4,2.904156
474,2022-01-26-17:04:42,4,0,2.100870
475,2022-01-26-17:04:47,0,3,5.175687
476,2022-01-26-17:04:51,3,0,4.290202
477,2022-01-26-17:04:54,0,4,2.634533
478,2022-01-26-17:04:57,4,5,3.155783
479,2022-01-26-17:05:00,5,1,3.023383
480,2022-01-26-17:05:03,1,5,3.236460
481,2022-01-26-17:05:07,5,1,3.473527
482,2022-01-26-17:05:11,1,3,4.519026
483,2022-01-26-17:05:17,3,2,5.343891
484,2022-01-26-17:05:21,2,3,4.764324
485,2022-01-26-17:05:26,3,7,4.678835
486,2022-01-26-17:05:30,7,5,4.007528
487,2022-01-26-17:05:35,5,6,5.187148
488,2022-01-26-17:05:40,6,7,4.930426
489,2022-01-26-17:05:46,7,6,5.466540
490,2022-01-26-17:05:51,6,5,5.671479
491,2022-01-26-17:05:55,5,3,3.898782
492,2022-01-26-17:05:58,3,4,2.779729
493,2022-01-26-17:06:00,4,1,1.973061
494,2022-01-26-17:06:03,1,5,3.167566
495,2022-01-26-17:06:07,5,1,3.596580
496,2022-01-26-17:06:09,1,4,2.265728
497,2022-01-26-17:06:12,4,5,2.719199
498,2022-01-26-17:06:15,5,1,2.876811
499,2022-01-26-17:06:19,1,3,3.868385
500,2022-01-26-17:06:22,3,6,3.300595
501,2022-01-26-17:06:25,6,3,3.301490
502,2022-01-26-17:06:29,3,1,3.603251
503,2022-01-26-17:06:34,1,6,4.818730
504,2022-01-26-17:06:39,6,3,5.767724
505,2022-01-26-17:06:43,3,0,3.837236
506,2022-01-26-17:06:46,0,1,2.336370
507,2022-01-26-17:06:48,1,4,2.203277
508,2022-01-26-17:06:50,4,1,2.103975
509,2022-01-26-17:06:53,1,2,3.060886
510,2022-01-26-17:06:57,2,3,3.861162
511,2022-01-26-17:07:01,3,7,4.293556
512,2022-01-26-17:07:05,7,2,4.072334
513,2022-01-26-17:07:10,2,6,4.474321
514,2022-01-26-17:07:14,6,4,4.740579
515,2022-01-26-17:07:17,4,7,2.627473
516,2022-01-26-17:07:20,7,0,3.218511
517,2022-01-26-17:07:25,0,6,4.258451
518,2022-01-26-17:07:29,6,1,4.922557
519,2022-01-26-17:07:33,1,3,3.202847
520,2022-01-26-17:07:36,3,0,3.469026
521,2022-01-26-17:07:40,0,6,4.008726
522,2022-01-26-17:07:45,6,0,4.678312
523,2022-01-26-17:07:47,0,1,1.971236
524,2022-01-26-17:07:50,1,7,2.839662
525,2022-01-26-17:07:52,7,1,2.560816
526,2022-01-26-17:07:55,1,2,2.599595
527,2022-01-26-17:07:59,2,6,3.859770
528,2022-01-26-17:08:01,6,3,2.685039
529,2022-01-26-17:08:05,3,7,3.419579
530,2022-01-26-17:08:08,7,4,3.162822
531,2022-01-26-17:08:12,4,2,3.757172
532,2022-01-26-17:08:15,2,5,3.010162
533,2022-01-26-17:08:18,5,0,3.287528
534,2022-01-26-17:08:22,0,3,3.460153
535,2022-01-26-17:08:25,3,4,3.743617
536,2022-01-26-17:08:29,4,2,3.399585
537,2022-01-26-17:08:32,2,1,2.994805
538,2022-01-26-17:08:35,1,3,3.595502
539,2022-01-26-17:08:39,3,1,3.401769
540,2022-01-26-17:08:42,1,3,3.457067
541,2022-01-26-17:08:48,3,2,5.936729
542,2022-01-26-17:08:54,2,7,5.968357
543,2022-01-26-17:08:57,7,3,3.077166
544,2022-01-26-17:09:01,3,1,3.501066
545,2022-01-26-17:09:05,1,6,4.724088
546,2022-01-26-17:09:10,6,4,4.574189
547,2022-01-26-17:09:14,4,6,4.396961
548,2022-01-26-17:09:20,6,0,5.667638
549,2022-01-26-17:09:24,0,3,3.991738
550,2022-01-26-17:09:29,3,1,4.473434
551,2022-01-26-17:09:31,1,0,2.393564
552,2022-01-26-17:09:33,0,1,2.189181
553,2022-01-26-17:09:36,1,7,2.558589
554,2022-01-26-17:09:39,7,1,2.835592
555,2022-01-26-17:09:41,1,5,2.632923
556,2022-01-26-17:09:45,5,7,3.673516
557,2022-01-26-17:09:48,7,6,3.453209
558,2022-01-26-17:09:54,6,7,5.354563
559,2022-01-26-17:09:56,7,0,2.545916
560,2022-01-26-17:09:59,0,4,2.514949
561,2022-01-26-17:10:02,4,3,3.614161
562,2022-01-26-17:10:07,3,7,4.745373
563,2022-01-26-17:10:12,7,1,4.479837
564,2022-01-26-17:10:14,1,4,2.170707
565,2022-01-26-17:10:17,4,5,3.208424
566,2022-01-26-17:10:20,5,7,3.477652
567,2022-01-26-17:10:24,7,6,3.711611
568,2022-01-26-17:10:30,6,0,6.272047
569,2022-01-26-17:10:33,0,2,2.423194
570,2022-01-26-17:10:36,2,4,2.684055
571,2022-01-26-17:10:38,4,1,2.180228
572,2022-01-26-17:10:41,1,2,2.927035
573,2022-01-26-17:10:44,2,5,3.215084
574,2022-01-26-17:10:46,5,2,2.405604
575,2022-01-26-17:10:51,2,7,4.302658
576,2022-01-26-17:10:55,7,5,3.962590
577,2022-01-26-17:10:58,5,0,3.196280
578,2022-01-26-17:11:02,0,3,4.525400
579,2022-01-26-17:11:06,3,5,3.665634
580,2022-01-26-17:11:10,5,6,4.227879
581,2022-01-26-17:11:15,6,4,4.874465
582,2022-01-26-17:11:20,4,2,4.772297
