date,init_position,final_position,time
156,2022-01-26-16:45:44,6,2,3.770654
157,2022-01-26-16:45:46,2,5,2.075550
158,2022-01-26-16:45:50,5,0,3.529337
159,2022-01-26-16:45:53,0,5,3.640223
160,2022-01-26-16:45:57,5,3,3.472014
161,2022-01-26-16:46:00,3,6,2.868800
162,2022-01-26-16:46:05,6,0,4.873143
163,2022-01-26-16:46:09,0,6,4.630487
164,2022-01-26-16:46:13,6,2,4.165686
165,2022-01-26-16:46:17,2,7,3.867455
166,2022-01-26-16:46:20,7,1,2.803476
167,2022-01-26-16:46:22,1,4,2.273283
168,2022-01-26-16:46:25,4,7,2.495576
169,2022-01-26-16:46:29,7,5,4.379377
170,2022-01-26-16:46:33,5,7,3.478668
171,2022-01-26-16:46:37,7,2,4.145803
172,2022-01-26-16:46:39,2,4,2.211521
173,2022-01-26-16:46:44,4,0,4.770680
174,2022-01-26-16:46:48,0,3,3.715855
175,2022-01-26-16:46:52,3,7,4.548455
176,2022-01-26-16:46:55,7,1,2.341196
177,2022-01-26-16:46:59,1,6,4.462997
178,2022-01-26-16:47:03,6,4,4.153609
179,2022-01-26-16:47:08,4,1,5.097587
180,2022-01-26-16:47:11,1,5,3.075696
181,2022-01-26-16:47:14,5,1,2.394867
182,2022-01-26-16:47:16,1,2,2.416767
183,2022-01-26-16:47:19,2,7,3.123618
184,2022-01-26-16:47:25,7,4,5.950098
185,2022-01-26-16:47:30,4,7,5.016775
186,2022-01-26-16:47:33,7,1,2.512543
187,2022-01-26-16:47:35,1,2,2.703646
188,2022-01-26-16:47:38,2,0,2.703806
189,2022-01-26-16:47:41,0,7,2.845738
190,2022-01-26-16:47:47,7,4,6.044514
191,2022-01-26-16:47:52,4,1,4.838386
192,2022-01-26-16:47:54,1,4,2.213864
193,2022-01-26-16:47:57,4,5,2.718344
194,2022-01-26-16:47:59,5,2,2.023763
195,2022-01-26-16:48:03,2,3,3.921279
196,2022-01-26-16:48:05,3,6,2.693246
197,2022-01-26-16:48:10,6,2,4.116862
198,2022-01-26-16:48:12,2,0,2.894376
199,2022-01-26-16:48:16,0,3,3.901400
200,2022-01-26-16:48:20,3,0,3.271358
201,2022-01-26-16:48:22,0,7,2.554829
202,2022-01-26-16:48:25,7,4,3.112991
203,2022-01-26-16:48:28,4,1,2.416235
204,2022-01-26-16:48:30,1,7,2.387542
205,2022-01-26-16:48:34,7,5,3.607096
206,2022-01-26-16:48:40,5,2,5.941481
207,2022-01-26-16:48:45,2,0,5.353755
208,2022-01-26-16:48:48,0,2,2.574742
209,2022-01-26-16:48:52,2,6,3.969239
210,2022-01-26-16:48:56,6,2,4.048662
211,2022-01-26-16:48:59,2,3,3.630563
212,2022-01-26-16:49:03,3,2,3.203041
213,2022-01-26-16:49:06,2,7,3.681963
214,2022-01-26-16:49:10,7,2,3.691703
215,2022-01-26-16:49:18,2,1,7.642314
216,2022-01-26-16:49:22,1,5,4.081188
217,2022-01-26-16:49:25,5,3,3.352002
218,2022-01-26-16:49:28,3,0,3.150819
219,2022-01-26-16:49:30,0,1,1.687765
220,2022-01-26-16:49:33,1,6,3.513376
221,2022-01-26-16:49:38,6,4,4.483235
222,2022-01-26-16:49:41,4,2,3.020154
223,2022-01-26-16:49:46,2,1,4.864047
224,2022-01-26-16:49:49,1,5,3.607162
225,2022-01-26-16:49:52,5,1,2.716240
226,2022-01-26-16:49:55,1,0,2.396970
227,2022-01-26-16:49:58,0,3,3.244079
228,2022-01-26-16:50:01,3,2,3.307707
229,2022-01-26-16:50:04,2,1,2.730021
230,2022-01-26-16:50:06,1,0,1.960978
231,2022-01-26-16:50:08,0,2,2.422049
232,2022-01-26-16:50:11,2,5,2.631679
233,2022-01-26-16:50:15,5,3,4.197916
234,2022-01-26-16:50:19,3,6,4.336605
235,2022-01-26-16:50:23,6,5,3.843621
236,2022-01-26-16:50:26,5,4,2.536834
237,2022-01-26-16:50:29,4,2,3.280362
238,2022-01-26-16:50:34,2,3,4.605961
239,2022-01-26-16:50:37,3,4,3.545628
240,2022-01-26-16:50:40,4,0,2.398739
241,2022-01-26-16:50:41,0,1,1.773086
242,2022-01-26-16:50:44,1,7,2.577976
243,2022-01-26-16:50:47,7,6,3.261055
244,2022-01-26-16:50:51,6,5,3.670604
245,2022-01-26-16:50:54,5,1,2.961195
246,2022-01-26-16:50:56,1,7,2.580767
247,2022-01-26-16:51:00,7,5,3.395332
248,2022-01-26-16:51:04,5,3,4.635332
249,2022-01-26-16:51:10,3,2,5.235446
250,2022-01-26-16:51:15,2,0,5.090113
251,2022-01-26-16:51:18,0,7,2.985802
252,2022-01-26-16:51:21,7,0,2.709926
253,2022-01-26-16:51:24,0,3,3.736100
254,2022-01-26-16:51:28,3,5,3.412061
255,2022-01-26-16:51:31,5,2,2.960635
256,2022-01-26-16:51:34,2,7,3.159452
257,2022-01-26-16:51:38,7,2,4.182228
258,2022-01-26-16:51:43,2,1,4.881084
259,2022-01-26-16:51:45,1,4,2.077240
260,2022-01-26-16:51:48,4,2,2.818874
261,2022-01-26-16:51:51,2,1,2.907220
262,2022-01-26-16:51:53,1,2,2.615986
263,2022-01-26-16:51:56,2,0,2.454219
264,2022-01-26-16:51:57,0,1,1.761641
265,2022-01-26-16:52:00,1,4,2.721755
266,2022-01-26-16:52:05,4,6,4.379275
267,2022-01-26-16:52:09,6,2,4.138258
268,2022-01-26-16:52:13,2,3,3.955539
269,2022-01-26-16:52:16,3,1,3.228940
270,2022-01-26-16:52:19,1,6,3.441921
271,2022-01-26-16:52:24,6,5,4.771325
272,2022-01-26-16:52:27,5,1,3.050201
273,2022-01-26-16:52:32,1,6,4.919526
274,2022-01-26-16:52:36,6,2,4.238676
275,2022-01-26-16:52:40,2,6,3.729905
276,2022-01-26-16:52:46,6,7,5.680307
277,2022-01-26-16:52:51,7,6,4.899196
278,2022-01-26-16:52:55,6,3,4.619488
279,2022-01-26-16:53:00,3,4,4.745312
280,2022-01-26-16:53:03,4,3,2.692689
281,2022-01-26-16:53:07,3,7,4.657410
282,2022-01-26-16:53:12,7,6,4.772578
283,2022-01-26-16:53:17,6,5,4.473051
284,2022-01-26-16:53:21,5,6,4.784607
285,2022-01-26-16:53:26,6,5,4.496484
286,2022-01-26-16:53:30,5,3,3.599774
287,2022-01-26-16:53:33,3,0,3.454819
288,2022-01-26-16:53:38,0,3,4.648353
289,2022-01-26-16:53:42,3,0,4.128802
290,2022-01-26-16:53:46,0,3,4.495866
291,2022-01-26-16:53:51,3,0,4.702572
292,2022-01-26-16:53:53,0,4,2.364149
293,2022-01-26-16:53:56,4,3,3.062377
294,2022-01-26-16:53:59,3,1,2.986347
295,2022-01-26-16:54:02,1,7,2.347443
296,2022-01-26-16:54:07,7,6,5.569860
297,2022-01-26-16:54:13,6,3,5.636500
298,2022-01-26-16:54:16,3,4,2.894701
299,2022-01-26-16:54:20,4,2,3.686592
300,2022-01-26-16:54:23,2,7,3.691473
301,2022-01-26-16:54:27,7,3,3.199215
302,2022-01-26-16:54:30,3,2,3.809028
303,2022-01-26-16:54:34,2,7,3.728609
304,2022-01-26-16:54:37,7,3,3.359874
305,2022-01-26-16:54:41,3,2,4.020284
306,2022-01-26-16:54:44,2,4,2.678382
307,2022-01-26-16:54:48,4,6,4.209929
308,2022-01-26-16:54:53,6,2,4.215890
309,2022-01-26-16:54:55,2,5,2.434678
310,2022-01-26-16:54:58,5,4,3.224958
311,2022-01-26-16:55:01,4,7,2.344631
312,2022-01-26-16:55:04,7,2,3.464152
313,2022-01-26-16:55:06,2,4,2.245976
314,2022-01-26-16:55:09,4,7,2.772058
315,2022-01-26-16:55:12,7,1,2.484317
316,2022-01-26-16:55:16,1,7,4.283600
317,2022-01-26-16:55:21,7,6,5.124152
318,2022-01-26-16:55:26,6,1,4.652440
319,2022-01-26-16:55:30,1,6,4.754953
320,2022-01-26-16:55:34,6,7,3.800974
321,2022-01-26-16:55:38,7,5,3.430640
322,2022-01-26-16:55:42,5,6,4.020579
323,2022-01-26-16:55:47,6,0,4.943851
324,2022-01-26-16:55:49,0,2,2.577693
325,2022-01-26-16:55:52,2,4,2.504904
326,2022-01-26-16:55:54,4,0,2.405221
327,2022-01-26-16:55:58,0,3,3.856816
328,2022-01-26-16:56:03,3,2,5.346393
329,2022-01-26-16:56:08,2,7,4.311922
330,2022-01-26-16:56:12,7,4,4.321570
331,2022-01-26-16:56:17,4,0,5.422606
332,2022-01-26-16:56:21,0,5,3.114415
333,2022-01-26-16:56:24,5,7,3.681677
334,2022-01-26-16:56:29,7,0,4.609583
335,2022-01-26-16:56:32,0,5,3.103354
336,2022-01-26-16:56:35,5,0,3.319461
337,2022-01-26-16:56:39,0,3,3.890307
338,2022-01-26-16:56:42,3,1,3.233123
339,2022-01-26-16:56:48,1,6,6.000006
340,2022-01-26-16:56:52,6,0,3.951006
341,2022-01-26-16:56:55,0,5,2.924832
342,2022-01-26-16:57:00,5,6,4.274776
343,2022-01-26-16:57:04,6,1,4.482120
344,2022-01-26-16:57:06,1,0,2.071684
345,2022-01-26-16:57:09,0,2,2.670353
346,2022-01-26-16:57:12,2,0,2.900379
347,2022-01-26-16:57:14,0,2,2.535566
348,2022-01-26-16:57:17,2,0,2.772419
349,2022-01-26-16:57:21,0,6,4.054804
350,2022-01-26-16:57:25,6,0,4.007679
351,2022-01-26-16:57:28,0,7,2.590063
352,2022-01-26-16:57:32,7,2,4.005934
353,2022-01-26-16:57:35,2,0,2.944305
354,2022-01-26-16:57:36,0,1,1.726873
355,2022-01-26-16:57:38,1,0,1.598048
356,2022-01-26-16:57:41,0,7,2.616740
357,2022-01-26-16:57:44,7,5,3.705784
358,2022-01-26-16:57:48,5,3,3.671270
359,2022-01-26-16:57:51,3,7,3.108193
360,2022-01-26-16:57:55,7,3,3.601401
361,2022-01-26-16:57:58,3,4,2.998980
362,2022-01-26-16:58:01,4,2,3.554012
363,2022-01-26-16:58:03,2,5,2.131370
364,2022-01-26-16:58:06,5,0,2.891537
365,2022-01-26-16:58:09,0,7,2.655046
366,2022-01-26-16:58:13,7,6,4.376222
367,2022-01-26-16:58:18,6,4,4.790228
368,2022-01-26-16:58:23,4,0,4.708321
369,2022-01-26-16:58:26,0,2,3.067539
370,2022-01-26-16:58:29,2,0,2.742003
371,2022-01-26-16:58:32,0,6,3.625767
372,2022-01-26-16:58:36,6,5,4.104992
373,2022-01-26-16:58:40,5,6,4.054858
374,2022-01-26-16:58:44,6,7,3.668105
375,2022-01-26-16:58:49,7,2,5.352655
376,2022-01-26-16:58:55,2,3,5.458612
377,2022-01-26-16:58:58,3,7,3.255848
378,2022-01-26-16:59:01,7,1,2.585177
379,2022-01-26-16:59:04,1,0,2.817058
380,2022-01-26-16:59:07,0,7,3.037075
381,2022-01-26-16:59:10,7,1,3.109671
382,2022-01-26-16:59:12,1,4,1.970819
383,2022-01-26-16:59:15,4,3,3.017686
384,2022-01-26-16:59:18,3,1,2.896801
385,2022-01-26-16:59:22,1,6,4.362006
386,2022-01-26-16:59:28,6,2,5.778904
387,2022-01-26-16:59:30,2,4,2.300961
388,2022-01-26-16:59:35,4,0,4.724195
389,2022-01-26-16:59:39,0,6,3.999612
390,2022-01-26-16:59:43,6,4,4.115297
391,2022-01-26-16:59:45,4,1,2.452612
392,2022-01-26-16:59:47,1,4,1.987861
393,2022-01-26-16:59:50,4,3,3.120680
394,2022-01-26-16:59:54,3,1,4.009016
395,2022-01-26-16:59:58,1,6,3.941128
396,2022-01-26-17:00:02,6,0,3.755664
397,2022-01-26-17:00:04,0,1,1.792681
398,2022-01-26-17:00:07,1,3,3.504044
399,2022-01-26-17:00:11,3,2,4.021072
400,2022-01-26-17:00:18,2,6,6.249773
401,2022-01-26-17:00:22,6,5,4.470291
402,2022-01-26-17:00:26,5,6,3.748745
403,2022-01-26-17:00:32,6,4,6.030457
404,2022-01-26-17:00:34,4,1,1.968041
405,2022-01-26-17:00:37,1,5,2.576899
406,2022-01-26-17:00:40,5,7,3.704098
407,2022-01-26-17:00:45,7,5,4.650629
408,2022-01-26-17:00:49,5,3,3.803924
409,2022-01-26-17:00:53,3,7,4.700388
410,2022-01-26-17:00:56,7,1,2.387148
411,2022-01-26-17:00:59,1,7,2.728704
412,2022-01-26-17:01:04,7,4,5.341488
413,2022-01-26-17:01:09,4,5,5.323491
414,2022-01-26-17:01:13,5,7,3.386708
415,2022-01-26-17:01:17,7,2,4.236743
416,2022-01-26-17:01:21,2,3,4.325966
417,2022-01-26-17:01:25,3,5,4.058806
418,2022-01-26-17:01:28,5,1,3.129439
419,2022-01-26-17:01:31,1,4,2.375789
420,2022-01-26-17:01:33,4,0,2.563487
421,2022-01-26-17:01:35,0,1,1.999188
422,2022-01-26-17:01:38,1,7,2.713843
423,2022-01-26-17:01:41,7,4,2.886667
424,2022-01-26-17:01:44,4,2,3.492610
425,2022-01-26-17:01:48,2,4,3.219696
426,2022-01-26-17:01:54,4,2,6.607350
427,2022-01-26-17:02:00,2,3,6.310516
428,2022-01-26-17:02:06,3,2,5.818014
429,2022-01-26-17:02:09,2,4,2.568019
430,2022-01-26-17:02:14,4,1,5.075504
431,2022-01-26-17:02:17,1,3,3.305435
432,2022-01-26-17:02:21,3,5,3.331702
433,2022-01-26-17:02:24,5,6,3.678667
434,2022-01-26-17:02:28,6,1,3.619407
435,2022-01-26-17:02:30,1,4,2.260111
436,2022-01-26-17:02:35,4,2,5.119643
437,2022-01-26-17:02:41,2,7,5.465394
438,2022-01-26-17:02:46,7,6,5.448990
439,2022-01-26-17:02:51,6,1,4.451027
440,2022-01-26-17:02:53,1,7,2.684005
441,2022-01-26-17:02:56,7,4,3.089339
442,2022-01-26-17:03:00,4,3,3.703199
443,2022-01-26-17:03:03,3,5,3.210730
444,2022-01-26-17:03:06,5,0,2.904841
445,2022-01-26-17:03:11,0,6,4.474352
446,2022-01-26-17:03:16,6,0,5.457407
447,2022-01-26-17:03:19,0,2,2.567947
448,2022-01-26-17:03:21,2,5,2.152000
449,2022-01-26-17:03:25,5,0,3.625091
450,2022-01-26-17:03:27,0,7,2.753961
451,2022-01-26-17:03:31,7,2,3.422379
452,2022-01-26-17:03:34,2,3,3.589964
453,2022-01-26-17:03:40,3,2,5.548575
454,2022-01-26-17:03:44,2,3,4.533846
455,2022-01-26-17:03:49,3,5,4.460685
456,2022-01-26-17:03:53,5,7,4.053249
457,2022-01-26-17:03:56,7,6,3.505172
458,2022-01-26-17:04:01,6,0,4.742029
459,2022-01-26-17:04:05,0,3,3.390960
460,2022-01-26-17:04:09,3,7,4.014358
461,2022-01-26-17:04:12,7,6,3.662130
462,2022-01-26-17:04:18,6,2,6.126824
463,2022-01-26-17:04:23,2,1,4.879693
464,2022-01-26-17:04:28,1,3,4.504366
465,2022-01-26-17:04:32,3,2,3.954848
466,2022-01-26-17:04:37,2,6,5.047152
467,2022-01-26-17:04:42,6,0,4.754320
468,2022-01-26-17:04:45,0,5,3.203906
469,2022-01-26-17:04:50,5,2,5.320618
470,2022-01-26-17:04:56,2,0,5.819133
471,2022-01-26-17:04:59,0,7,2.741012
472,2022-01-26-17:05:02,7,1,2.931989
473,2022-01-26-17:05:04,1,7,2.762775
474,2022-01-26-17:05:07,7,1,2.754035
475,2022-01-26-17:05:10,1,3,3.309925
476,2022-01-26-17:05:16,3,1,5.574486
477,2022-01-26-17:05:19,1,5,3.140768
478,2022-01-26-17:05:23,5,3,4.261386
479,2022-01-26-17:05:26,3,4,2.971600
480,2022-01-26-17:05:30,4,3,3.264803
481,2022-01-26-17:05:33,3,0,3.746201
482,2022-01-26-17:05:36,0,5,2.626846
483,2022-01-26-17:05:38,5,4,2.386493
484,2022-01-26-17:05:41,4,0,2.575124
485,2022-01-26-17:05:46,0,3,4.693713
486,2022-01-26-17:05:48,3,4,2.719135
487,2022-01-26-17:05:51,4,2,2.816713
488,2022-01-26-17:05:55,2,6,4.171970
489,2022-01-26-17:06:00,6,3,4.765003
490,2022-01-26-17:06:04,3,5,4.029601
491,2022-01-26-17:06:07,5,2,2.660113
492,2022-01-26-17:06:09,2,5,2.605238
493,2022-01-26-17:06:13,5,3,3.062723
494,2022-01-26-17:06:17,3,7,4.753097
495,2022-01-26-17:06:22,7,3,4.374047
496,2022-01-26-17:06:24,3,6,2.738615
497,2022-01-26-17:06:29,6,0,4.952140
498,2022-01-26-17:06:33,0,5,3.178096
499,2022-01-26-17:06:37,5,6,4.253073
500,2022-01-26-17:06:42,6,4,4.946843
501,2022-01-26-17:06:45,4,3,3.144544
502,2022-01-26-17:06:48,3,6,3.003847
503,2022-01-26-17:06:52,6,4,4.178747
504,2022-01-26-17:06:55,4,7,2.831099
505,2022-01-26-17:07:02,7,3,6.590708
506,2022-01-26-17:07:07,3,7,5.487853
507,2022-01-26-17:07:10,7,1,2.619035
508,2022-01-26-17:07:14,1,3,4.420129
509,2022-01-26-17:07:18,3,5,3.825291
510,2022-01-26-17:07:23,5,3,4.757683
511,2022-01-26-17:07:27,3,1,4.369255
512,2022-01-26-17:07:29,1,4,2.290218
513,2022-01-26-17:07:32,4,1,2.306792
514,2022-01-26-17:07:34,1,4,2.267896
515,2022-01-26-17:07:37,4,7,3.017858
516,2022-01-26-17:07:40,7,2,3.302379
517,2022-01-26-17:07:43,2,5,2.466090
518,2022-01-26-17:07:46,5,0,3.631363
519,2022-01-26-17:07:50,0,3,3.614780
520,2022-01-26-17:07:53,3,5,3.271554
521,2022-01-26-17:07:57,5,7,3.705740
522,2022-01-26-17:08:01,7,5,4.059542
523,2022-01-26-17:08:04,5,4,2.968477
524,2022-01-26-17:08:08,4,6,4.355633
525,2022-01-26-17:08:15,6,7,6.942136
526,2022-01-26-17:08:19,7,5,4.037331
527,2022-01-26-17:08:25,5,0,5.350887
528,2022-01-26-17:08:29,0,3,3.772820
529,2022-01-26-17:08:32,3,7,3.959379
530,2022-01-26-17:08:37,7,5,4.216851
531,2022-01-26-17:08:40,5,4,2.884621
532,2022-01-26-17:08:44,4,2,4.316307
533,2022-01-26-17:08:47,2,1,2.614592
534,2022-01-26-17:08:49,1,0,2.002030
535,2022-01-26-17:08:53,0,6,4.818244
536,2022-01-26-17:08:59,6,7,5.314381
537,2022-01-26-17:09:03,7,4,4.459391
538,2022-01-26-17:09:06,4,0,2.475793
539,2022-01-26-17:09:09,0,7,3.010758
540,2022-01-26-17:09:11,7,1,2.460110
541,2022-01-26-17:09:13,1,4,1.985580
542,2022-01-26-17:09:16,4,7,2.595869
543,2022-01-26-17:09:18,7,1,2.321201
544,2022-01-26-17:09:23,1,6,4.657505
545,2022-01-26-17:09:28,6,7,5.356153
546,2022-01-26-17:09:31,7,0,2.760584
547,2022-01-26-17:09:33,0,5,2.630760
548,2022-01-26-17:09:37,5,6,3.798664
549,2022-01-26-17:09:42,6,0,4.876482
550,2022-01-26-17:09:46,0,5,3.551468
551,2022-01-26-17:09:50,5,6,4.221544
552,2022-01-26-17:09:54,6,7,3.669715
553,2022-01-26-17:09:57,7,6,3.186399
554,2022-01-26-17:10:01,6,2,4.437613
555,2022-01-26-17:10:05,2,6,4.041128
556,2022-01-26-17:10:10,6,0,4.600367
557,2022-01-26-17:10:12,0,2,2.456874
558,2022-01-26-17:10:17,2,3,4.309025
559,2022-01-26-17:10:20,3,4,2.957477
560,2022-01-26-17:10:22,4,7,2.714530
561,2022-01-26-17:10:28,7,2,5.623373
562,2022-01-26-17:10:33,2,1,4.845335
563,2022-01-26-17:10:36,1,6,3.584055
564,2022-01-26-17:10:39,6,3,2.905210
565,2022-01-26-17:10:44,3,7,4.465072
566,2022-01-26-17:10:48,7,2,4.578659
567,2022-01-26-17:10:54,2,0,5.632517
568,2022-01-26-17:10:58,0,6,4.379941
569,2022-01-26-17:11:02,6,7,4.087824
570,2022-01-26-17:11:07,7,5,4.399297
571,2022-01-26-17:11:09,5,2,2.605783
572,2022-01-26-17:11:13,2,3,4.044190
573,2022-01-26-17:11:18,3,1,4.182500
574,2022-01-26-17:11:20,1,0,2.380646
575,2022-01-26-17:11:22,0,1,1.696715
576,2022-01-26-17:11:25,1,2,2.965987
577,2022-01-26-17:11:29,2,3,4.099263
578,2022-01-26-17:11:33,3,0,4.385820
579,2022-01-26-17:11:36,0,3,3.219532
580,2022-01-26-17:11:40,3,0,3.587345
581,2022-01-26-17:11:43,0,2,2.608976
582,2022-01-26-17:11:46,2,1,3.285227
